id,postid,posthistorytypeid,creationdate,Name,comment
"47796709","18947373","24","2013-09-22 18:40:33","Suggested Edit Applied","Proposed by 809009 approved by 1631379, 372643, 1169696 edit id of 909738"
"47931507","5969561","24","2013-09-24 15:18:48","Suggested Edit Applied","Proposed by 622115 approved by 217711, 425313, 375690 edit id of 912562"
"47942777","18793095","34","2013-09-24 18:03:35","Post Notice Removed","43544"
"47967765","18975800","10","2013-09-25 03:38:39","Post Closed","101"
"48000994","16665660","24","2013-09-25 12:53:43","Suggested Edit Applied","Proposed by 2454590 approved by 2422778, 1562574, 985051 edit id of 914027"
"48007268","18947373","33","2013-09-25 14:08:50","Post Notice Added","44107"
"48066625","19018490","10","2013-09-26 09:15:34","Post Closed","101"
"48083904","13806299","24","2013-09-26 13:02:05","Suggested Edit Applied","Proposed by 726378 approved by 234175, 1051783, 1009413 edit id of 915765"
"48089989","18947373","34","2013-09-26 14:18:46","Post Notice Removed","44107"
"48229339","19059036","10","2013-09-28 17:10:05","Post Closed","105"
"48296623","2795723","24","2013-09-30 06:30:23","Suggested Edit Applied","Proposed by 2022859 approved by 1340329, 838405, 1407017 edit id of 920112"
"48317254","19090282","10","2013-09-30 11:50:19","Post Closed","102"
"48322687","19088133","10","2013-09-30 13:06:22","Post Closed","102"
"48343058","18902895","34","2013-09-30 17:59:50","Post Notice Removed","43854"
"48373593","17067316","33","2013-10-01 06:21:10","Post Notice Added","44474"
"48377058","19110233","24","2013-10-01 07:27:17","Suggested Edit Applied","Proposed by 1762059 approved by 89744, 372239, 608772 edit id of 921912"
"48415984","19035106","33","2013-10-01 16:34:57","Post Notice Added","44513"
"48436447","19127111","24","2013-10-01 22:44:34","Suggested Edit Applied","Proposed by 2589202 approved by 75852, 2366952 edit id of 923356"
"48448697","19130498","24","2013-10-02 05:38:38","Suggested Edit Applied","Proposed by 955279 approved by 1714342, 2837329 edit id of 923554"
"48560150","19146243","10","2013-10-03 14:41:56","Post Closed","105"
"48563261","18280385","33","2013-10-03 15:22:44","Post Notice Added","44649"
"48564805","19162189","10","2013-10-03 15:43:53","Post Closed","101"
"48579554","1211128","33","2013-10-03 19:30:01","Post Notice Added","44673"
"48588170","13632630","24","2013-10-03 22:14:02","Suggested Edit Applied","Proposed by 2265011 approved by 38206, 395857, 126014 edit id of 926608"
"48604521","8015495","24","2013-10-04 06:22:08","Suggested Edit Applied","Proposed by 608639 approved by 173711, 223424, 2209007 edit id of 926982"
"48660440","19190404","24","2013-10-04 21:01:25","Suggested Edit Applied","Proposed by 2589202 approved by 355931, 2588368, 899126 edit id of 928253"
"48733098","19209741","24","2013-10-06 14:35:28","Suggested Edit Applied","Proposed by 2246344 approved by 1981275, 1615483, 238704 edit id of 929657"
"48773234","19212885","10","2013-10-07 09:14:43","Post Closed","101"
"48888564","19163701","10","2013-10-08 16:58:32","Post Closed","102"
"48910890","19243048","12","2013-10-08 23:30:53","Post Deleted","via Vote"
"48931929","17067316","34","2013-10-09 08:02:42","Post Notice Removed","44474"
"48956617","19273492","24","2013-10-09 13:32:39","Suggested Edit Applied","Proposed by 1152004 approved by 933198, 1215371 edit id of 934404"
"48958223","19269936","24","2013-10-09 13:52:12","Suggested Edit Applied","Proposed by 1977006 approved by 975477, 982084, 1745672 edit id of 934449"
"48967062","19275898","24","2013-10-09 15:41:41","Suggested Edit Applied","Proposed by 1089811 approved by 1494454, 26188, 14673 edit id of 934634"
"48976934","19035106","34","2013-10-09 18:02:42","Post Notice Removed","44513"
"48981382","19280518","24","2013-10-09 19:15:36","Suggested Edit Applied","Proposed by 2145211 approved by 49793, 1043380, 2078265 edit id of 934885"
"49021798","19290357","24","2013-10-10 09:34:56","Suggested Edit Applied","Proposed by 1977006 approved by 97572, 1295344, 600082 edit id of 935726"
"49028114","19243048","13","2013-10-10 10:59:39","Post Undeleted",""
"49030248","19294413","24","2013-10-10 11:28:12","Suggested Edit Applied","Proposed by 2583876 approved by 2192903, 1534725, 2572383 edit id of 935921"
"49132356","18280385","34","2013-10-11 17:02:45","Post Notice Removed","44649"
"49144885","1211128","34","2013-10-11 21:02:45","Post Notice Removed","44673"
"49189628","19326945","24","2013-10-12 19:50:51","Suggested Edit Applied","Proposed by 222673 approved by 786388, 1033615, 272109 edit id of 939160"
"49339416","19379971","24","2013-10-15 11:48:41","Suggested Edit Applied","Proposed by 837726 approved by 570190, 2046306, 682105 edit id of 942160"
"49481442","19420135","24","2013-10-17 07:11:50","Suggested Edit Applied","Proposed by 795683 approved by 1607098, 1559219, 1961634 edit id of 945399"
"49564774","19443502","24","2013-10-18 07:15:45","Suggested Edit Applied","Proposed by 1790689 approved by -1 edit id of 947351"
"49655542","10809258","24","2013-10-19 16:29:00","Suggested Edit Applied","Proposed by 2667173 approved by 1240557, 1003142, 2039695 edit id of 949263"
"49792943","19500327","10","2013-10-21 23:59:18","Post Closed","101"
"49868640","19517004","10","2013-10-22 21:16:24","Post Closed","101"
"49987564","19240824","10","2013-10-24 09:35:25","Post Closed","105"
"50009119","19567867","24","2013-10-24 14:11:48","Suggested Edit Applied","Proposed by 1021725 approved by 771928, 1029330, 366898 edit id of 956753"
"50067063","19536697","33","2013-10-25 08:33:25","Post Notice Added","46123"
"50078708","18989773","19","2013-10-25 11:19:37","Question Protected",""
"50085692","19590327","24","2013-10-25 12:53:22","Suggested Edit Applied","Proposed by 2695893 approved by 595208, 2462086 edit id of 958382"
"50088970","19590327","24","2013-10-25 13:35:43","Suggested Edit Applied","Proposed by 1306322 approved by 464188, 330644, 694325 edit id of 958455"
"50111699","19597513","24","2013-10-25 19:23:35","Suggested Edit Applied","Proposed by 1306322 approved by 646543, 107625, 1745672 edit id of 958912"
"50116897","19588208","10","2013-10-25 21:01:49","Post Closed","102"
"50122239","19599286","12","2013-10-25 23:26:55","Post Deleted","via Vote"
"50164285","19599286","13","2013-10-26 20:36:56","Post Undeleted",""
"50199568","19617744","24","2013-10-27 17:22:20","Suggested Edit Applied","Proposed by 933132 approved by 1609356, 569976, 1028481 edit id of 960613"
"50333336","19615054","33","2013-10-29 12:52:02","Post Notice Added","46420"
"50345401","19660943","24","2013-10-29 15:16:06","Suggested Edit Applied","Proposed by 50939 approved by 125389, 1849245, 59461 edit id of 963782"
"50424268","19684320","24","2013-10-30 14:07:26","Suggested Edit Applied","Proposed by 1267304 approved by 1745672, 351383, 249341 edit id of 965534"
"50517762","19711705","24","2013-10-31 16:24:31","Suggested Edit Applied","Proposed by 2835541 approved by 869621, 1007220, 1603275 edit id of 967663"
"50597902","19710585","10","2013-11-01 20:08:00","Post Closed","102"
"50620457","19536697","34","2013-11-02 10:05:15","Post Notice Removed","46123"
"50638870","19615054","34","2013-11-02 17:42:32","Post Notice Removed","46420"
"50639961","19650986","33","2013-11-02 18:15:22","Post Notice Added","46679"
"50650181","19701799","33","2013-11-02 23:02:30","Post Notice Added","46691"
"50692069","19758074","24","2013-11-03 22:32:55","Suggested Edit Applied","Proposed by 691660 approved by 2477916, 2220206, 1988185 edit id of 970817"
"50733612","19770185","24","2013-11-04 14:59:52","Suggested Edit Applied","Proposed by 2214693 approved by 18601, 189056, 1572562 edit id of 971673"
"50759887","19777903","24","2013-11-04 21:56:42","Suggested Edit Applied","Proposed by 1754020 approved by 1946, 838841, 900873 edit id of 972170"
"50876979","19766914","33","2013-11-06 11:43:38","Post Notice Added","46944"
"50896027","19816319","24","2013-11-06 15:55:51","Suggested Edit Applied","Proposed by 413180 approved by 468904, 591064, 1209430 edit id of 975060"
"50981141","19834318","24","2013-11-07 16:09:15","Suggested Edit Applied","Proposed by 1454879 approved by 54606, 882918, 321527 edit id of 976777"
"50989747","19841272","24","2013-11-07 17:58:48","Suggested Edit Applied","Proposed by 2113226 approved by 758446, 550618, 59461 edit id of 976917"
"51000426","19828195","24","2013-11-07 20:45:47","Suggested Edit Applied","Proposed by 2962725 approved by 344286, 318223, 490562 edit id of 977084"
"51011122","19650986","34","2013-11-08 00:22:13","Post Notice Removed","46679"
"51015454","19849883","24","2013-11-08 02:39:09","Suggested Edit Applied","Proposed by 2686480 approved by 707111 edit id of 977366"
"51022651","19851722","24","2013-11-08 05:54:28","Suggested Edit Applied","Proposed by 1595565 approved by 891589, 2261259, 1155650 edit id of 977516"
"51127768","19766914","24","2013-11-09 20:01:48","Suggested Edit Applied","Proposed by 2684233 approved by 189992, 390819, 620249 edit id of 979536"
"51158134","19890613","24","2013-11-10 14:17:58","Suggested Edit Applied","Proposed by 2376156 approved by 2176945, 1816704, 2831353 edit id of 980037"
"51178143","19701799","34","2013-11-10 22:53:15","Post Notice Removed","46691"
"51217595","19841302","33","2013-11-11 13:13:22","Post Notice Added","47291"
"51219946","19841302","24","2013-11-11 13:47:01","Suggested Edit Applied","Proposed by 1022708 approved by 788770, 79379, 1005481 edit id of 981282"
"51278930","19923216","10","2013-11-12 08:44:01","Post Closed","102"
"51279483","19766914","24","2013-11-12 08:53:28","Suggested Edit Applied","Proposed by 2203574 approved by 1295344, 204690, 1449181 edit id of 982490"
"51326796","19766914","24","2013-11-12 19:29:15","Suggested Edit Applied","Proposed by 2684233 approved by 18821, 1418091, 1473751 edit id of 983592"
"51379941","19950613","24","2013-11-13 12:13:52","Suggested Edit Applied","Proposed by 2686133 approved by 236129, -1 edit id of 984798"
"51404252","19770374","10","2013-11-13 17:30:41","Post Closed","104"
"51457337","7314161","24","2013-11-14 10:40:20","Suggested Edit Applied","Proposed by 199048 approved by 1267304, 787480, 998759 edit id of 986362"
"51457684","8178673","24","2013-11-14 10:45:43","Suggested Edit Applied","Proposed by 199048 approved by 347339, 1175077, 1559219 edit id of 986382"
"51457708","7504759","24","2013-11-14 10:46:04","Suggested Edit Applied","Proposed by 199048 approved by 2604213, 787480, 1709762 edit id of 986342"
"51467700","19766914","34","2013-11-14 13:06:25","Post Notice Removed","46944"
"51475829","19980062","24","2013-11-14 14:49:16","Suggested Edit Applied","Proposed by 1064248 approved by 2589202, 173677, 1579182 edit id of 986780"
"51480157","19981198","10","2013-11-14 15:42:05","Post Closed","103"
"51495523","19986199","10","2013-11-14 19:15:47","Post Closed","105"
"51661465","20031723","24","2013-11-17 14:25:08","Suggested Edit Applied","Proposed by 2332367 approved by 2422776, 266453, 191148 edit id of 990175"
"51676519","20035893","24","2013-11-17 20:43:19","Suggested Edit Applied","Proposed by 2332367 approved by 3002464 edit id of 990424"
"51708482","4192296","10","2013-11-18 09:53:04","Post Closed","102"
"51721328","20048328","24","2013-11-18 12:58:04","Suggested Edit Applied","Proposed by 2118595 approved by 236247, 1838048, 21849 edit id of 991407"
"51740858","3444079","24","2013-11-18 17:27:02","Suggested Edit Applied","Proposed by 2515628 approved by 7925, 1541403, 113848 edit id of 991753"
"51789841","19902476","12","2013-11-19 09:37:29","Post Deleted","via Vote"
"51814990","19841302","34","2013-11-19 15:07:33","Post Notice Removed","47291"
"51842722","4192296","11","2013-11-19 21:54:21","Post Reopened",""
"51871878","19948738","33","2013-11-20 08:50:41","Post Notice Added","47943"
"51893945","19902476","13","2013-11-20 13:39:28","Post Undeleted",""
"51908751","20094136","10","2013-11-20 16:40:15","Post Closed","102"
"51982485","20122664","10","2013-11-21 13:47:16","Post Closed","102"
"52019139","8140221","33","2013-11-21 22:08:45","Post Notice Added","48064"
"52035186","20136786","24","2013-11-22 05:01:27","Suggested Edit Applied","Proposed by 1220089 approved by 646591, 713208, 2820017 edit id of 997886"
"52044022","20136786","10","2013-11-22 08:04:07","Post Closed","102"
"52181439","20132769","33","2013-11-24 16:23:52","Post Notice Added","48220"
"52244093","20194837","10","2013-11-25 14:22:30","Post Closed","102"
"52254303","20194837","11","2013-11-25 16:36:31","Post Reopened",""
"52254527","8140221","34","2013-11-25 16:39:06","Post Notice Removed","48064"
"52289326","20207074","10","2013-11-26 03:50:34","Post Closed","103"
"52395724","19948738","34","2013-11-27 09:55:05","Post Notice Removed","47943"
"52455743","20252742","10","2013-11-28 01:24:55","Post Closed","102"
"52477193","20261638","24","2013-11-28 09:31:42","Suggested Edit Applied","Proposed by 885626 approved by 1495081, 1954692, 787480 edit id of 1009042"
"52518353","108518","19","2013-11-28 20:08:55","Question Protected",""
"52521909","108518","10","2013-11-28 21:32:16","Post Closed","102"
"52540099","20266368","24","2013-11-29 07:14:35","Suggested Edit Applied","Proposed by 747050 approved by 79379, -1 edit id of 1010232"
"52592167","20293981","10","2013-11-30 00:17:29","Post Closed","102"
"52596772","14757678","10","2013-11-30 03:51:03","Post Closed","102"
"52661654","20312646","24","2013-12-01 13:54:06","Suggested Edit Applied","Proposed by 1768343 approved by 2195474, 459491, 238704 edit id of 1012597"
"52669751","20315026","10","2013-12-01 17:30:50","Post Closed","102"
"52699828","20323198","24","2013-12-02 07:56:40","Suggested Edit Applied","Proposed by 2075420 approved by 1331671, 2195474, 646591 edit id of 1013322"
"52736961","20132769","34","2013-12-02 16:57:01","Post Notice Removed","48220"
"52895362","20377153","24","2013-12-04 14:51:29","Suggested Edit Applied","Proposed by 1518265 approved by 237838 edit id of 1017245"
"52936058","6775856","24","2013-12-05 01:56:00","Suggested Edit Applied","Proposed by 682840 approved by 920669, 2030565, 1300049 edit id of 1017947"
"52936163","20317270","33","2013-12-05 01:58:58","Post Notice Added","48948"
"52972328","20400113","24","2013-12-05 12:38:47","Suggested Edit Applied","Proposed by 1952580 approved by 2398886, 113794, 2861476 edit id of 1018855"
"53019296","20410725","10","2013-12-06 00:33:26","Post Closed","102"
"53021072","20365005","33","2013-12-06 01:22:35","Post Notice Added","49033"
"53028433","20395228","10","2013-12-06 04:55:11","Post Closed","102"
"53060015","20410725","11","2013-12-06 13:29:44","Post Reopened",""
"53063794","20425824","24","2013-12-06 14:25:02","Suggested Edit Applied","Proposed by 2290980 approved by 1572562, 443550 edit id of 1021082"
"53068882","20422637","10","2013-12-06 15:30:06","Post Closed","101"
"53078192","20315026","11","2013-12-06 17:47:58","Post Reopened",""
"53149831","20448387","24","2013-12-08 00:28:58","Suggested Edit Applied","Proposed by 2688027 approved by 2605073, 18396, 248065 edit id of 1022945"
"53162657","20451752","24","2013-12-08 09:28:50","Suggested Edit Applied","Proposed by 3079459 approved by 2147481, 1091539, 466611 edit id of 1023275"
"53194230","20317270","34","2013-12-08 22:57:56","Post Notice Removed","48948"
"53248950","20466170","24","2013-12-09 16:21:49","Suggested Edit Applied","Proposed by 190744 approved by 682559, 24073, 1249641 edit id of 1025269"
"53292718","20365005","34","2013-12-10 06:35:53","Post Notice Removed","49033"
"53296643","20485315","10","2013-12-10 07:44:39","Post Closed","103"
"53314913","20483240","10","2013-12-10 12:04:31","Post Closed","105"
"53349966","20016020","24","2013-12-10 19:57:22","Suggested Edit Applied","Proposed by 87.188.59.199|266ae327-f8ed-4b39-a882-8fee34f29806 approved by 2666313, 1115360, -1 edit id of 1027678"
"53375163","20510638","24","2013-12-11 05:16:21","Suggested Edit Applied","Proposed by 323005 approved by 524700, 521201, 582483 edit id of 1028154"
"53386555","20397037","33","2013-12-11 08:42:36","Post Notice Added","49398"
"53409538","1652301","24","2013-12-11 13:50:36","Suggested Edit Applied","Proposed by 1474939 approved by 107625, 43140, 103753 edit id of 1029084"
"53416409","20431764","33","2013-12-11 15:19:29","Post Notice Added","49435"
"53515496","20550425","24","2013-12-12 18:06:33","Suggested Edit Applied","Proposed by 1214800 approved by 877472, 368772, 126014 edit id of 1031381"
"53584459","20570093","24","2013-12-13 15:41:51","Suggested Edit Applied","Proposed by 683782 approved by 938236, 2772061, 850781 edit id of 1032785"
"53585081","20570093","24","2013-12-13 15:50:34","Suggested Edit Applied","Proposed by 3011451 approved by 2457005, 224734, 3099540 edit id of 1032812"
"53585917","20570093","24","2013-12-13 16:03:07","Suggested Edit Applied","Proposed by 1193596 approved by 829970, 1622493, 1473751 edit id of 1032833"
"53610134","20569455","10","2013-12-13 23:15:30","Post Closed","102"
"53616122","20373362","10","2013-12-14 03:11:28","Post Closed","102"
"53632828","20563899","24","2013-12-14 13:21:32","Suggested Edit Applied","Proposed by 1783163 approved by 254252, 247372, -1 edit id of 1033820"
"53713394","20603747","24","2013-12-16 05:54:51","Suggested Edit Applied","Proposed by 2392683 approved by 1492051 edit id of 1035298"
"53773035","20619886","24","2013-12-16 20:49:30","Suggested Edit Applied","Proposed by 1178734 approved by 54606, 558486, 736079 edit id of 1036934"
"53859669","20644419","24","2013-12-17 20:56:18","Suggested Edit Applied","Proposed by 592301 approved by 1199711, 781366, 2030565 edit id of 1039168"
"53902147","20656127","24","2013-12-18 11:07:29","Suggested Edit Applied","Proposed by 352176 approved by 407488, 155166, 1578713 edit id of 1040428"
"53902450","20656127","24","2013-12-18 11:11:12","Suggested Edit Applied","Proposed by 352176 approved by 1017893, 2001735, 521201 edit id of 1040436"
"53906942","20656127","10","2013-12-18 12:09:30","Post Closed","102"
"53923117","20431764","34","2013-12-18 15:39:06","Post Notice Removed","49435"
"53981925","20397037","34","2013-12-19 10:13:56","Post Notice Removed","49398"
"54006833","20685807","24","2013-12-19 15:46:20","Suggested Edit Applied","Proposed by 1987598 approved by 2586922, 542398, 452941 edit id of 1043153"
"54006843","20685576","24","2013-12-19 15:46:28","Suggested Edit Applied","Proposed by 3119406 approved by 542398, 2586922, 452941 edit id of 1043146"
"54054317","20695147","10","2013-12-20 04:28:37","Post Closed","102"
"54130175","20709764","10","2013-12-21 09:25:58","Post Closed","103"
"54130396","19617744","24","2013-12-21 09:33:28","Suggested Edit Applied","Proposed by 168.187.64.73|8ec0109e-1f43-4ae3-a861-d526fe516bb8 approved by 101361, 1900417, 2282011 edit id of 1045979"
"54196487","20733861","24","2013-12-22 20:55:07","Suggested Edit Applied","Proposed by 1707848 approved by 2140859, 5008, 983992 edit id of 1047435"
"54332764","20476455","10","2013-12-25 08:29:42","Post Closed","102"
"54460361","20804487","10","2013-12-27 16:53:46","Post Closed","101"
"54481955","20810212","24","2013-12-28 02:51:35","Suggested Edit Applied","Proposed by 3050984 approved by 2670792, 2498113, 91282 edit id of 1056259"
"54531373","3940576","33","2013-12-29 05:00:46","Post Notice Added","50566"
"54558488","20829337","24","2013-12-29 19:47:30","Suggested Edit Applied","Proposed by 852571 approved by 495796, 1951488, 93732 edit id of 1058357"
"66451928","19324630","10","2014-06-02 21:40:23","Post Closed","102"
"66451957","16442336","10","2014-06-02 21:40:55","Post Closed","102"
"54558531","20829337","24","2013-12-29 19:48:56","Suggested Edit Applied","Proposed by 2073413 approved by 1880431, 2564301, 1113921 edit id of 1058364"
"54578678","20801952","24","2013-12-30 06:46:10","Suggested Edit Applied","Proposed by 105.236.233.81|033137b4-1752-47ff-a364-66b9bb4cebbc approved by 1343222, 218028, 278976 edit id of 1058746"
"54586849","20835305","24","2013-12-30 09:31:20","Suggested Edit Applied","Proposed by 894174 approved by 1413395, 925222, 215234 edit id of 1059107"
"54598116","20839683","24","2013-12-30 12:40:19","Suggested Edit Applied","Proposed by 1628280 approved by 1835379, 2498113, 140934 edit id of 1059611"
"54599061","20839683","10","2013-12-30 12:55:32","Post Closed","103"
"54647329","20852807","24","2013-12-31 06:45:41","Suggested Edit Applied","Proposed by 189198 approved by 2563001, 319204, 41871 edit id of 1060985"
"54650468","20852807","24","2013-12-31 08:02:55","Suggested Edit Applied","Proposed by 189198 approved by 1368342, 809009, 812912 edit id of 1061099"
"54668489","14618009","24","2013-12-31 14:37:16","Suggested Edit Applied","Proposed by 885318 approved by 2502457, 2147481, 34934 edit id of 1061888"
"54725342","20874177","24","2014-01-01 23:07:10","Suggested Edit Applied","Proposed by 2073413 approved by 828255, 2619939, 649979 edit id of 1063588"
"54760068","20883407","24","2014-01-02 13:00:46","Suggested Edit Applied","Proposed by 993547 approved by 1360888, 1293244, 30945 edit id of 1064842"
"54789795","20690765","33","2014-01-02 21:03:11","Post Notice Added","50863"
"54825462","2735811","24","2014-01-03 10:33:33","Suggested Edit Applied","Proposed by 2106315 approved by 1921273, 265419, 366313 edit id of 1066880"
"54845147","7588075","24","2014-01-03 15:30:05","Suggested Edit Applied","Proposed by 2964890 approved by 1900417, 1121249, 479610 edit id of 1067578"
"54877041","6960523","24","2014-01-04 02:06:54","Suggested Edit Applied","Proposed by 1016567 approved by 750186, 858515, 1179026 edit id of 1068503"
"54884150","20917754","24","2014-01-04 06:27:02","Suggested Edit Applied","Proposed by 2861227 approved by 3138519 edit id of 1068759"
"54921793","20821034","10","2014-01-04 21:15:08","Post Closed","102"
"54996815","7645931","11","2014-01-06 09:33:35","Post Reopened",""
"55001694","20947793","24","2014-01-06 10:43:08","Suggested Edit Applied","Proposed by 2790036 approved by 372239, 63841, 3005057 edit id of 1072222"
"55006665","20949465","24","2014-01-06 11:59:24","Suggested Edit Applied","Proposed by 1931578 approved by 618206, 2338750, 1460628 edit id of 1072414"
"55022914","20953823","24","2014-01-06 16:00:09","Suggested Edit Applied","Proposed by 993547 approved by 1211743 edit id of 1072942"
"55037525","7324425","24","2014-01-06 19:37:51","Suggested Edit Applied","Proposed by 2228070 approved by 1714715, 123378, 380301 edit id of 1073344"
"55038897","6452756","24","2014-01-06 20:01:01","Suggested Edit Applied","Proposed by 2228070 approved by 307266, 484441, 78093 edit id of 1073394"
"55041867","20947793","10","2014-01-06 20:53:15","Post Closed","103"
"55044630","20958522","10","2014-01-06 21:42:28","Post Closed","102"
"55120765","20980357","24","2014-01-07 20:05:34","Suggested Edit Applied","Proposed by 1300224 approved by 1380752, 565968, 69634 edit id of 1075663"
"55144626","20985375","10","2014-01-08 05:07:21","Post Closed","102"
"55145821","20985940","10","2014-01-08 05:32:48","Post Closed","102"
"55146582","20987631","24","2014-01-08 05:50:38","Suggested Edit Applied","Proposed by 2857441 approved by 188117, 1640484, 1880431 edit id of 1076267"
"67260257","2369373","10","2014-06-14 00:54:21","Post Closed","102"
"55163437","20992513","24","2014-01-08 10:14:00","Suggested Edit Applied","Proposed by 993547 approved by 2641519, 1400869, 26331 edit id of 1076868"
"55238836","21013614","24","2014-01-09 07:04:28","Suggested Edit Applied","Proposed by 2251720 approved by 2392564, -1 edit id of 1078813"
"55261106","21019757","24","2014-01-09 12:10:03","Suggested Edit Applied","Proposed by 2811643 approved by 965841, 1146396, 50447 edit id of 1079615"
"55293900","21025239","10","2014-01-09 19:13:07","Post Closed","102"
"55297901","20628951","33","2014-01-09 20:14:18","Post Notice Added","51273"
"55325537","21037567","24","2014-01-10 06:36:08","Suggested Edit Applied","Proposed by 795683 approved by 1810941, 540339, 177145 edit id of 1081410"
"55332764","2708389","24","2014-01-10 08:48:30","Suggested Edit Applied","Proposed by 2783016 approved by 1515052, 1661209, 1481489 edit id of 1081724"
"55333032","21039702","24","2014-01-10 08:52:39","Suggested Edit Applied","Proposed by 1931578 approved by 94155, 2886276 edit id of 1081736"
"55340561","21037567","24","2014-01-10 10:30:53","Suggested Edit Applied","Proposed by 386841 approved by 1407478, 2610249, 532314 edit id of 1081999"
"55355589","10948994","11","2014-01-10 13:51:44","Post Reopened",""
"55391426","20690765","34","2014-01-10 23:12:10","Post Notice Removed","50863"
"55442157","21057895","10","2014-01-11 22:29:21","Post Closed","102"
"55508840","21041778","33","2014-01-13 07:40:39","Post Notice Added","51506"
"55536209","21093295","24","2014-01-13 14:30:01","Suggested Edit Applied","Proposed by 3116365 approved by 2686133, 1860929, 736 edit id of 1087041"
"55570792","21103106","24","2014-01-13 23:18:37","Suggested Edit Applied","Proposed by 1421957 approved by 2030565, 1267329, 293099 edit id of 1087832"
"55603142","21112122","24","2014-01-14 11:22:47","Suggested Edit Applied","Proposed by 2327975 approved by 492293, 814702, 422060 edit id of 1088593"
"55614168","21115318","24","2014-01-14 13:59:30","Suggested Edit Applied","Proposed by 993547 approved by 1860929, 1981275, 1003142 edit id of 1088898"
"55628206","19129133","24","2014-01-14 16:57:34","Suggested Edit Applied","Proposed by 3156863 approved by 109814, 62571, 2016408 edit id of 1089259"
"55644822","21120236","10","2014-01-14 21:02:08","Post Closed","101"
"55671969","21128374","24","2014-01-15 07:37:25","Suggested Edit Applied","Proposed by 2340064 approved by 1121249, 102834, 1886855 edit id of 1090171"
"55692867","20324941","24","2014-01-15 12:30:03","Suggested Edit Applied","Proposed by 1077385 approved by 290339, 401446, -1 edit id of 1090744"
"55718790","21144467","24","2014-01-15 17:51:04","Suggested Edit Applied","Proposed by 993547 approved by 1807669 edit id of 1091308"
"55735218","12106011","24","2014-01-15 22:10:18","Suggested Edit Applied","Proposed by 1175868 approved by 464188, 2457005, 678410 edit id of 1091623"
"55760607","21154236","10","2014-01-16 08:09:09","Post Closed","101"
"55792323","21164760","24","2014-01-16 14:55:23","Suggested Edit Applied","Proposed by 1945348 approved by 78522, 994125, 1762944 edit id of 1093205"
"55905957","20628951","34","2014-01-17 22:11:29","Post Notice Removed","51273"
"55962316","21211041","24","2014-01-18 23:15:52","Suggested Edit Applied","Proposed by 1087119 approved by 577181, 5981, 503900 edit id of 1097645"
"55979745","21215719","24","2014-01-19 10:52:54","Suggested Edit Applied","Proposed by 1706768 approved by 1087866, 337294, 1199711 edit id of 1098088"
"55998778","21220992","24","2014-01-19 18:45:16","Suggested Edit Applied","Proposed by 3208858 approved by 325521, 2940812 edit id of 1098519"
"56024563","21227814","24","2014-01-20 06:53:14","Suggested Edit Applied","Proposed by 2231046 approved by 1397504, 2006488, 1838307 edit id of 1099160"
"56024702","21227814","24","2014-01-20 06:56:06","Suggested Edit Applied","Proposed by 2587505 approved by 2894369, 1650785, 1931841 edit id of 1099167"
"68280225","23869083","10","2014-06-29 07:21:19","Post Closed","102"
"56049708","21225354","10","2014-01-20 12:57:20","Post Closed","101"
"56063410","21238465","24","2014-01-20 16:02:02","Suggested Edit Applied","Proposed by 1932364 approved by 557445, 59461, 450941 edit id of 1100325"
"56083558","21244138","24","2014-01-20 21:12:32","Suggested Edit Applied","Proposed by 2335799 approved by 75, -1 edit id of 1100775"
"56105991","21202414","33","2014-01-21 06:10:07","Post Notice Added","52079"
"56117931","21041778","34","2014-01-21 09:23:10","Post Notice Removed","51506"
"56118667","19902476","12","2014-01-21 09:31:47","Post Deleted","via Vote"
"56118697","19902476","13","2014-01-21 09:32:06","Post Undeleted",""
"56144725","21261263","24","2014-01-21 14:55:30","Suggested Edit Applied","Proposed by 3217963 approved by 1191841, 140934, 2793118 edit id of 1102430"
"56162508","21245120","24","2014-01-21 18:44:44","Suggested Edit Applied","Proposed by 1463649 approved by 535666, 694050, 707117 edit id of 1102813"
"56166831","21267730","24","2014-01-21 19:55:37","Suggested Edit Applied","Proposed by 2804613 approved by 920855, 1072830, 886539 edit id of 1102908"
"56224357","19812672","33","2014-01-22 13:10:31","Post Notice Added","52167"
"56245589","21202414","34","2014-01-22 17:30:52","Post Notice Removed","52079"
"56299519","21304637","24","2014-01-23 09:56:51","Suggested Edit Applied","Proposed by 993547 approved by 1199711, 283078, 109814 edit id of 1106146"
"56299635","21304449","24","2014-01-23 09:57:53","Suggested Edit Applied","Proposed by 993547 approved by 727208, 1186899, 1185053 edit id of 1106153"
"56312753","21308350","24","2014-01-23 12:40:32","Suggested Edit Applied","Proposed by 1272406 approved by 328193, 808151, 772868 edit id of 1106616"
"56314848","21308350","24","2014-01-23 13:05:46","Suggested Edit Applied","Proposed by 309580 approved by 18782, 39726, 72858 edit id of 1106669"
"56335175","21314629","24","2014-01-23 17:03:29","Suggested Edit Applied","Proposed by 1905949 approved by 249281, 219406, 909199 edit id of 1107167"
"56380143","21327041","24","2014-01-24 07:45:32","Suggested Edit Applied","Proposed by 1841839 approved by 241546, 610940, 1434688 edit id of 1108316"
"56479638","21302960","33","2014-01-25 17:05:26","Post Notice Added","52379"
"56520980","21364141","24","2014-01-26 14:08:55","Suggested Edit Applied","Proposed by 3223381 approved by 2128947, 863380, 2445184 edit id of 1111818"
