id,community_owned_date
"1215134",""
"1216755",""
"1217065",""
"1220096",""
"1220182",""
"1221447",""
"1224806",""
"1226406",""
"1234724",""
"1236374",""
"1239669",""
"1240718",""
"1242196",""
"1245387",""
"1246416",""
"1250437",""
"1252448",""
"1254180",""
"1255759",""
"1257830",""
"1258820",""
"1267998",""
"1274105",""
"1276798",""
"1283476",""
"1287965",""
"1288959",""
"1289061",""
"1290975",""
"1293741",""
"1293950",""
"1295346",""
"1301863",""
"1305354",""
"1306550",""
"1307495",""
"1311697",""
"1313223",""
"1314213",""
"1314521",""
"1314591",""
"1314978",""
"1315677",""
"1317792",""
"1318721",""
"1319463",""
"1319603",""
"1320671",""
"1321669",""
"1324829",""
"1326181",""
"1328155",""
"1333577",""
"1336776",""
"1336882",""
"1337865",""
"1338546",""
"1342190",""
"1344657",""
"1344951",""
"1347810",""
"1350331",""
"1353128",""
"1354999",""
"1356888",""
"1363833",""
"1365254",""
"1367065",""
"1368528",""
"1372623",""
"1373813",""
"1374288",""
"1378621",""
"1381118",""
"1382116",""
"1383756",""
"1383845",""
"1387258",""
"1387867",""
"1391613",""
"1395740",""
"1398740",""
"1400246",""
"1401727",""
"1406293",""
"1410901",""
"1413320",""
"1415973",""
"1416092",""
"1417893",""
"1422391",""
"1423804",""
"1426570",""
"1430446",""
"1431313",""
"1431842",""
"1432545",""
"1432647",""
"1440239",""
"1440351",""
"1441875",""
"1441990",""
"1442017",""
"1442896",""
"1448455",""
"1450036",""
"1451224",""
"1453649",""
"1453909",""
"1455071",""
"1455782",""
"1456770",""
"1459080",""
"1459739",""
"1460060",""
"1462637",""
"1463454",""
"1465271",""
"1468943",""
"1469798",""
"1471037",""
"1475489",""
"1477427",""
"1477944",""
"1480750",""
"1481398",""
"1481821",""
"1486056",""
"1487680",""
"1487738",""
"1489663",""
"1489731",""
"1499832",""
"1500290",""
"1502682",""
"1505529",""
"1513543",""
"1516661",""
"1519074",""
"1521835",""
"1523072",""
"1524604",""
"1527172",""
"1529128",""
"1530464",""
"1530797",""
"1531820",""
"1533259",""
"1534012",""
"1535326",""
"1538031",""
"1545099",""
"1546454",""
"1546717",""
"1549442",""
"1550947",""
"1551463",""
"1553028",""
"1554648",""
"1554745",""
"1554954",""
"1555228",""
"1556554",""
"1558287",""
"1562064",""
"1562664",""
"1563438",""
"1563601",""
"1565035",""
"1565188",""
"1565370",""
"1565533",""
"1572450",""
"1577514",""
"1581136",""
"1581610",""
"1584420",""
"1584482",""
"1587540",""
"1588294",""
"1592608",""
"1593429",""
"1595601",""
"1596454",""
"1598231",""
"1600039",""
"1600102",""
"1602880",""
"1609899",""
"1610582",""
"1610682",""
"1616167",""
"1619418",""
"1629075",""
"1631739",""
"1633062",""
"1633549",""
"1642635",""
"1645785",""
"1647568",""
"1652127",""
"1662769",""
"1666056",""
"1666415",""
"1666533",""
"1667532",""
"1677594",""
"1679844",""
"1682831",""
"1683843",""
"1684534",""
"1687893",""
"1688568",""
"1689570",""
"1692346",""
"1693296",""
"1695014",""
"1695973",""
"1696663",""
"1699231",""
"1700189",""
"1706158",""
"1717547",""
"1720743",""
"1726406",""
"1727329",""
"1727919",""
"1728376",""
"1729051",""
"1734145",""
"1735572",""
"1736036",""
"1737199",""
"1740277",""
"1741376",""
"1741838",""
"1743963",""
"1745743",""
"1748398",""
"1749014",""
"1750716",""
"1757618",""
"1758077",""
"1761744",""
"1772133",""
"1773235",""
"1776434",""
"1778778",""
"1780687",""
"1782293",""
"1783137",""
"1785726",""
"1787288",""
"1789555",""
"1789709",""
"1790965",""
"1795970",""
"1796203",""
"1799147",""
"1799384",""
"1804654",""
"1809717",""
"1809843",""
"1814053",""
"1822457",""
"1824796",""
"1825186",""
"1826044",""
"1837432",""
"1840720",""
"1848160",""
"1853124",""
"1853357",""
"1859473",""
"1862541",""
"1864238",""
"1865020",""
"1865569",""
"1866460",""
"1867355",""
"1869984",""
"1875052",""
"1879207",""
"1885979",""
"1886119",""
"1886765",""
"1889643",""
"1891392",""
"1892958",""
"1898072",""
"1898439",""
"1899259",""
"1906977",""
"1911382",""
"1911697",""
"1917391",""
"1918113",""
"1924714",""
"1932200",""
"1940696",""
"1943589",""
"1945881",""
"1946216",""
"1946535",""
"1947177",""
"1949078",""
"1952875",""
"1953954",""
"1954695",""
"1954971",""
"1958188",""
"1960179",""
"1967983",""
"1970660",""
"1975793",""
"1977022",""
"1986901",""
"1990366",""
"1993267",""
"1994071",""
"1994112",""
"1994117",""
"1994182",""
"1994882",""
"1996122",""
"1996344",""
"1999930",""
"2000431",""
"2002773",""
"2002929",""
"2005140",""
"2011073",""
"2011862",""
"2012289",""
"2012430",""
"2016883",""
"2017881",""
"2017904",""
"2019279",""
"2019780",""
"2029432",""
"2030044",""
"2033814",""
"2039163",""
"2043015",""
"2048098",""
"2053568",""
"2055258",""
"2061969",""
"2063252",""
"2063433",""
"2064808",""
"2065218",""
"2066107",""
"2070658",""
"2074397",""
"2074918",""
"2075469",""
"2076507",""
"2077341",""
"2080976",""
"2082474",""
"2084407",""
"2086288",""
"2087182",""
"2087920",""
"2090080",""
"2095227",""
"2100699",""
"2102209",""
"2102836",""
"2103621",""
"2104936",""
"2105375",""
"2108946",""
"2112274",""
"2112436",""
"2114888",""
"2117341",""
"2120028",""
"2121818",""
"2124165",""
"2124746",""
"2125724",""
"2125781",""
"2127028",""
"2127759",""
"2130267",""
"2131252",""
"2132887",""
"2134553",""
"2137357",""
"2139569",""
"2141808",""
"2141875",""
"2144429",""
"2146383",""
"2149980",""
"2150048",""
"2151087",""
"2152835",""
"2155180",""
"2155509",""
"2159355",""
"2160158",""
"2161586",""
"2162502",""
"2164425",""
"2172660",""
"2173663",""
"2175714",""
"2175825",""
"2176440",""
"2177568",""
"2177826",""
"2182936",""
"2187200",""
"2191872",""
"2193181",""
"2193362",""
"2195252",""
"2195747",""
"2199413",""
"2203588",""
"2205366",""
"2206607",""
"2209894",""
"2210591",""
"2212060",""
"2214244",""
"2219592",""
"2221191",""
"2221787",""
"2225047",""
"2226831",""
"2227097",""
"2229337",""
"2229827",""
"2231249",""
"2235698",""
"2236363",""
"2237857",""
"2238128",""
"2241013",""
"2244608",""
"2248858",""
"2254673",""
"2255721",""
"2258257",""
"2258808",""
"2262724",""
"2262852",""
"2264193",""
"2264669",""
"2264833",""
"2270881",""
"2277100",""
"2280375",""
"2280916",""
"2282123",""
"2282924",""
"2284317",""
"2285793",""
"2285976",""
"2287767",""
"2287903",""
"2287936",""
"2288074",""
"2289225",""
"2291176",""
"2304712",""
"2304864",""
"2305353",""
"2305435",""
"2306984",""
"2308063",""
"2310203",""
"2311477",""
"2311492",""
"2312051",""
"2313573",""
"2314405",""
"2315036",""
"2317051",""
"2319956",""
"2323471",""
"2325345",""
"2328265",""
"2328819",""
"2329204",""
"2330172",""
"2330431",""
"2330611",""
"2333196",""
"2335155",""
"2335502",""
"2335705",""
"2336423",""
"2336633",""
"2336678",""
"2337242",""
"2337988",""
"2338641",""
"2339106",""
"2339735",""
"2341486",""
"2345570",""
"2345773",""
"2345984",""
"2346650",""
"2351315",""
"2351791",""
"2353666",""
"2354792",""
"2355979",""
"2356546",""
"2357750",""
"2358244",""
"2359272",""
"2360325",""
"2363105",""
"2364099",""
"2366636",""
"2368009",""
"2368356",""
"2370163",""
"2371886",""
"2374331",""
"2374687",""
"2376962",""
"2377881",""
"2378513",""
"2382695",""
"2388256",""
"2388574",""
"2389064",""
"2390774",""
"2392665",""
"2395671",""
"2401397",""
"2402694",""
"2407973",""
"2410559",""
"2412532",""
"2414569",""
"2415585",""
"2416736",""
"2416870",""
"2418206",""
"2422220",""
"2423616",""
"2431398",""
"2433602",""
"2435283",""
"2445665",""
"2445952",""
"2452488",""
"2452744",""
"2453648",""
"2456123",""
"2461337",""
"2466268",""
"2466401",""
"2468956",""
"2470298",""
"2471834",""
"2472977",""
"2474310",""
"2474596",""
"2475746",""
"2486091",""
"2488864",""
"2490334",""
"2490707",""
"2490810",""
"2494450",""
"2495283",""
"2496398",""
"2498009",""
"2509205",""
"2509229",""
"2510716",""
"2511126",""
"2512428",""
"2513268",""
"2513279",""
"2513734",""
"2514753",""
"2520560",""
"2520946",""
"2523026",""
"2523543",""
"2523756",""
"2524182",""
"2526110",""
"2526522",""
"2530746",""
"2531658",""
"2531752",""
"2532983",""
"2533872",""
"2536271",""
"2536401",""
"2539567",""
"2540111",""
"2540165",""
"2540441",""
"2540611",""
"2541230",""
"2541742",""
"2542084",""
"2547262","2010-03-31 12:26:55"
"2547514",""
"2548600",""
"2550589",""
"2556015",""
"2556533",""
"2558970",""
"2560022",""
"2561472",""
"2561517",""
"2563676",""
"2564312",""
"2564334",""
"2565481",""
"2565542",""
"2567738",""
"2567893",""
"2568337",""
"2568469",""
"2571450",""
"2572099",""
"2573332",""
"2580674",""
"2582079",""
"2585306",""
"2590004",""
"2591963",""
"2593807",""
"2596348",""
"2596375",""
"2597863",""
"2602840",""
"2603071",""
"2603363",""
"2604291",""
"2606707",""
"2608234",""
"2608743",""
"2610677",""
"2615335",""
"2615666",""
"2617013",""
"2618908",""
"2621703",""
"2624616",""
"2625344",""
"2626084",""
"2626792",""
"2629889",""
"2630011",""
"2631269",""
"2637896",""
"2640564",""
"2642179",""
"2642451",""
"2648388",""
"2648440",""
"2650073",""
"2650189",""
"2650632",""
"2651599",""
"2652138",""
"2652573",""
"2654397",""
"2661655",""
"2662591",""
"2663379",""
"2664568",""
"2669147",""
"2670346",""
"2671220",""
"2673476",""
"2674479",""
"2676747",""
"2678193",""
"2679061",""
"2681201",""
"2686877",""
"2690253","2010-05-05 15:22:57"
"2695153",""
"2696482",""
"2699338",""
"2699847",""
"2701954",""
"2703863",""
"2704104",""
"2705940",""
"2707850",""
"2709568",""
"2710129",""
"2713482",""
"2715421",""
"2716331",""
"2716394",""
"2718648",""
"2718716",""
"2724885",""
"2726003",""
"2727043",""
"2729468",""
"2731907",""
"2733055",""
"2739306",""
"2741588",""
"2743944",""
"2743973",""
"2745058",""
"2746932",""
"2748685",""
"2749108",""
"2750008",""
"2751384",""
"2754770",""
"2758181",""
"2760911",""
"2761529",""
"2762911",""
"2763765",""
"2764327",""
"2766029",""
"2766740",""
"2767596",""
"2768017",""
"2768692",""
"2769461",""
"2771732",""
"2771912",""
"2774239",""
"2775512",""
"2776038",""
"2777278",""
"2778323",""
"2778915",""
"2784513",""
"2786571",""
"2792084",""
"2792756",""
"2795063",""
"2796996",""
"2797133",""
"2797590",""
"2797692",""
"2797942",""
"2798998",""
"2799495",""
"2799503",""
"2802298",""
"2806703",""
"2808092",""
"2809855",""
"2813571",""
"2816436",""
"2818156",""
"2819591",""
"2821564",""
"2825452",""
"2831542",""
"2835727",""
"2841399",""
"2842888",""
"2844759",""
"2847259",""
"2847629",""
"2847995",""
"2848907",""
"2850158",""
"2851976",""
"2852414",""
"2853229",""
"2855326",""
"2856530",""
"2858873",""
"2859127",""
"2859718",""
"2862612",""
"2864007",""
"2866547",""
"2879146",""
"2879712",""
"2883727",""
"2885078",""
"2885530",""
"2886724",""
"2887787",""
"2890114",""
"2890744",""
"2892720",""
"2893025",""
"2893395",""
"2893499",""
"2894466",""
"2897860",""
"2897878",""
"2898249",""
"2898685",""
"2900819",""
"2901008",""
"2910008",""
"2910902",""
"2917202",""
"2918797",""
"2923594",""
"2925763",""
"2926638",""
"2926704",""
"2927636",""
"2928752",""
"2929345",""
"2929996",""
"2931157",""
"2934326",""
"2934919",""
"2936234",""
"2936747",""
"2940010",""
"2940030",""
"2942030",""
"2944249",""
"2944275",""
"2945393",""
"2950246",""
"2950812",""
"2951917","2010-06-08 18:11:33"
"2951938",""
"2956778",""
"2957024",""
"2958193",""
"2958602",""
"2958766",""
"2959384",""
"2964887",""
"2965430",""
"2966252",""
"2966343",""
"2968062",""
"2969481",""
"2973149",""
"2973546",""
"2979491",""
"2981555",""
"2985591",""
"2986317",""
"2986766",""
"2987831",""
"2987907",""
"2990654",""
"2992057",""
"2992603",""
"2992674",""
"2993027",""
"2994679",""
"2995360",""
"2997613",""
"2998999",""
"2999509",""
"3004551",""
"3005632",""
"3006164",""
"3006407",""
"3006710",""
"3007558",""
"3012057",""
"3016467",""
"3017581",""
"3022366",""
"3023728",""
"3024123",""
"3027196",""
"3029060",""
"3032785",""
"3034133",""
"3035517",""
"3036881",""
"3037558",""
"3038136",""
"3038284",""
"3038716",""
"3040174",""
"3040655",""
"3043857",""
"3047393",""
"3047688",""
"3048183",""
"3048542",""
"3050088",""
"3054141",""
"3055385",""
"3056150",""
"3058173",""
"3058290",""
"3061459",""
"3063316",""
"3064167",""
"3064239",""
"3065809",""
"3066225",""
"3071572",""
"3074889",""
"3075030",""
"3076771",""
"3076993",""
"3078487",""
"3079945",""
"3080585",""
"3081709",""
"3083184",""
"3083478",""
"3085760",""
"3085785",""
"3087095",""
"3087248",""
"3088857",""
"3090558",""
"3092190",""
"3093606",""
"3097762",""
"3100161",""
"3101307",""
"3106499",""
"3107143",""
"3107540",""
"3108067",""
"3113602",""
"3114147",""
"3115559","2011-04-08 14:55:14"
"3118684",""
"3119393",""
"3119455",""
"3119567",""
"3123202",""
"3124823",""
"3124867",""
"3125890",""
"3126273",""
"3128923",""
"3128980",""
"3129100",""
"3129807",""
"3130969",""
"3131651",""
"3132073",""
"3132501",""
"3133029",""
"3138210",""
"3139212",""
"3139922",""
"3140011",""
"3140396",""
"3141074",""
"3144283",""
"3145453",""
"3146396",""
"3147878",""
"3148820",""
"3150375",""
"3153105",""
"3153206",""
"3154362",""
"3154599",""
"3154998",""
"3157465",""
"3159227",""
"3163903",""
"3166792",""
"3168369",""
"3170347",""
"3170804",""
"3170925",""
"3171759",""
"3173079",""
"3173104",""
"3173291",""
"3174756",""
"3175737",""
"3176316",""
"3176536",""
"3178123",""
"3178680",""
"3179049",""
"3181361",""
"3182500",""
"3183049",""
"3186056",""
"3186332",""
"3187738",""
"3188495",""
"3189239",""
"3189697",""
"3192490",""
"3195552",""
"3196011","2010-07-07 15:01:32"
"3196328",""
"3197321",""
"3198005",""
"3198104",""
"3198928",""
"3201594",""
"3204186",""
"3205349",""
"3207346",""
"3211105",""
"3211628",""
"3215780",""
"3216399",""
"3223215",""
"3224206",""
"3224286",""
"3224648",""
"3224732",""
"3227608",""
"3227801",""
"3232086",""
"3234145",""
"3234391",""
"3236596",""
"3236651",""
"3240099",""
"3243194",""
"3243583",""
"3244640",""
"3245828",""
"3249015",""
"3250789",""
"3251004",""
"3251237",""
"3251723",""
"3252591",""
"3253204",""
"3254512",""
"3254713",""
"3255234",""
"3255283",""
"3256881",""
"3259822",""
"3261241",""
"3262094",""
"3262557",""
"3264490",""
"3267883",""
"3269617",""
"3270134",""
"3273293",""
"3273409",""
"3275199",""
"3276685",""
"3277022",""
"3280603",""
"3282408",""
"3283664",""
"3284277",""
"3285507",""
"3290283",""
"3291750",""
"3292830",""
"3293192",""
"3294640",""
"3294862",""
"3297125",""
"3299202",""
"3302946",""
"3305378",""
"3306902",""
"3309064",""
"3311158",""
"3315914",""
"3316064",""
"3316332",""
"3324026",""
"3324257",""
"3327423",""
"3328235",""
"3330348",""
"3330467","2010-07-25 18:34:14"
"3331195",""
"3331431",""
"3331894",""
"3332357",""
"3333856",""
"3336636",""
"3337571",""
"3337597",""
"3337672","2010-07-26 18:13:50"
"3338128",""
"3339894",""
"3340020",""
"3341642",""
"3342121",""
"3343789",""
"3344170",""
"3346265",""
"3351272",""
"3354242",""
"3355822",""
"3356576",""
"3358149",""
"3362207",""
"3363339",""
"3363344",""
"3364427",""
"3366795",""
"3368137",""
"3372268",""
"3372729",""
"3376634",""
"3383573",""
"3384814",""
"3385944",""
"3391460",""
"3391976",""
"3393314",""
"3393986",""
"3395008",""
"3396515",""
"3397215",""
"3397563",""
"3407084",""
"3408927",""
"3411383",""
"3411818",""
"3412203",""
"3415029",""
"3415418",""
"3420738",""
"3422759",""
"3423542",""
"3427460",""
"3430016",""
"3432911",""
"3436710",""
"3437057",""
"3437464",""
"3441282",""
"3442575",""
"3442781",""
"3443645",""
"3443677",""
"3447590",""
"3451874",""
"3452659",""
"3453387",""
"3454523",""
"3455472",""
"3456922",""
"3460971",""
"3461661",""
"3462473",""
"3466776",""
"3466966",""
"3467544",""
"3470415",""
"3471020",""
"3471093",""
"3472956",""
"3475299",""
"3476131",""
"3477228",""
"3479603",""
"3479728",""
"3481720",""
"3482725",""
"3483480",""
"3484171",""
"3484578",""
"3484896",""
"3486740",""
"3489966",""
"3495739",""
"3496807",""
"3498904",""
"3499173",""
"3500724",""
"3500917",""
"3503010",""
"3504955",""
"3507543",""
"3507830",""
"3508155",""
"3508164",""
"3513963",""
"3515284",""
"3516241",""
"3517350",""
"3517639",""
"3527859",""
"3529446",""
"3530583",""
"3530910",""
"3532375",""
"3533665",""
"3534019",""
"3535348",""
"3535951",""
"3536906",""
"3538242",""
"3538353",""
"3538580",""
"3538696",""
"3539335",""
"3539882",""
"3540615",""
"3541190",""
"3541763",""
"3550102",""
"3551643",""
"3552464",""
"3555222",""
"3557572",""
"3557725",""
"3557803",""
"3559437",""
"3560026",""
"3561697",""
"3565378",""
"3567012",""
"3569589",""
"3570655",""
"3570791",""
"3570923",""
"3574965",""
"3575990",""
"3576201",""
"3577564",""
"3578192",""
"3580219",""
"3580220",""
"3583265",""
"3584073",""
"3588484",""
"3589709",""
"3590193",""
"3590811",""
"3591220",""
"3591317",""
"3591473",""
"3592763",""
"3593581",""
"3595835",""
"3596328",""
"3596695",""
"3596709",""
"3599222",""
"3599442",""
"3600527",""
"3601963",""
"3602062",""
"3603518",""
"3605629",""
"3607682",""
"3607787",""
"3610044",""
"3612189",""
"3615408",""
"3623157",""
"3623236",""
"3623469",""
"3623756",""
"3624648",""
"3632118",""
"3636286",""
"3636478",""
"3640371",""
"3640561",""
"3642192",""
"3642313",""
"3644138",""
"3644367",""
"3644446",""
"3646011",""
"3651561",""
"3654559",""
"3655008",""
"3657186",""
"3657639",""
"3659395",""
"3664519",""
"3665131",""
"3665247",""
"3665766",""
"3666676",""
"3668369",""
"3669905",""
"3670029",""
"3673332",""
"3673574",""
"3674980",""
"3675917",""
"3676968",""
"3678238",""
"3678750",""
"3682480",""
"3684239",""
"3687126",""
"3687940",""
"3689468",""
"3690269",""
"3690381",""
"3690396",""
"3691070",""
"3691587",""
"3692526",""
"3692734",""
"3693965",""
"3695249",""
"3695702",""
"3699751",""
"3703279",""
"3703449",""
"3703621",""
"3705092",""
"3705399",""
"3708246",""
"3709277",""
"3709744",""
"3710511",""
"3715323",""
"3716691",""
"3720599",""
"3720773",""
"3724900",""
"3725179",""
"3725873",""
"3728642",""
"3730897",""
"3731171",""
"3731211",""
"3739581",""
"3740443",""
"3740703",""
"3741001",""
"3741254",""
"3746135",""
"3748043",""
"3748151",""
"3749899",""
"3756939",""
"3757474",""
"3758938",""
"3759559",""
"3760663",""
"3763728",""
"3768632",""
"3768893",""
"3769089",""
"3769469",""
"3769838",""
"3772647",""
"3772671",""
"3773440",""
"3773714",""
"3773944",""
"3774556",""
"3775843",""
"3782073",""
"3783554",""
"3784786",""
"3787026",""
"3787346",""
"3787873",""
"3791283",""
"3792453",""
"3794679",""
"3795993",""
"3798149",""
"3801973",""
"3802535",""
"3806016",""
"3806414",""
"3807884",""
"3808493",""
"3810223",""
"3811197",""
"3811708",""
"3812094",""
"3812849",""
"3814027",""
"3814770",""
"3815656",""
"3816842",""
"3817303",""
"3817449",""
"3818046",""
"3818120",""
"3819839",""
"3820977",""
"3821188",""
"3824224",""
"3824878",""
"3826360",""
"3829619",""
"3830508",""
"3831509",""
"3834688",""
"3837789",""
"3837828",""
"3839776",""
"3842341",""
"3843348",""
"3843967",""
"3844062",""
"3844404",""
"3846166",""
"3847138",""
"3847383",""
"3847631",""
"3847658",""
"3848997",""
"3849852",""
"3852190",""
"3854692",""
"3858236",""
"3859623",""
"3862802",""
"3867646",""
"3868516",""
"3871012",""
"3872676",""
"3873128",""
"3874744",""
"3876114",""
"3881491",""
"3883875",""
"3883990",""
"3885085",""
"3886742",""
"3887158",""
"3888065",""
"3891345",""
"3892446",""
"3894304",""
"3895826",""
"3896287",""
"3897680",""
"3898755",""
"3898867",""
"3900061",""
"3900152",""
"3900901",""
"3902667",""
"3903973",""
"3904621",""
"3905887",""
"3907483",""
"3907826",""
"3911120",""
"3918512",""
"3919765",""
"3928060",""
"3928630",""
"3934403",""
"3934735",""
"3936242",""
"3937456",""
"3937980",""
"3938184",""
"3942813",""
"3944624",""
"3947947",""
"3948975",""
"3949557",""
"3951089",""
"3951133",""
"3951366",""
"3963056",""
"3964077",""
"3964766",""
"3970144",""
"3973325",""
"3973421",""
"3974221",""
"3974270",""
"3979231",""
"3979385",""
"3982737",""
"3983474",""
"3983933",""
"3987631",""
"3987836",""
"3993280",""
"3995344",""
"4003531",""
"4003795",""
"4004086",""
"4004759",""
"4006489",""
"4006593",""
"4007291",""
"4007390",""
"4008026",""
"4010618",""
"4011245",""
"4012616",""
"4015163",""
"4015279",""
"4019127",""
"4023567",""
"4027610",""
"4027756",""
"4028998",""
"4029632",""
"4032694",""
"4033419",""
"4033789",""
"4035875",""
"4036159",""
"4038807",""
"4042843",""
"4048894",""
"4051232",""
"4054131",""
"4059409",""
"4060669",""
"4060921",""
"4064561",""
"4070601",""
"4075609",""
"4077143",""
"4080878",""
"4081333",""
"4082223",""
"4083915",""
"4085377",""
"4087477",""
"4094695",""
"4096506",""
"4099333",""
"4099503",""
"4103485",""
"4104311",""
"4105928",""
"4109027",""
"4109869",""
"4110986",""
"4113225",""
"4113533",""
"4113583",""
"4114647",""
"4115023",""
"4117621",""
"4119075",""
"4120344",""
"4121979",""
"4122303",""
"4122623",""
"4123806",""
"4126000",""
"4126548",""
"4126639",""
"4130203",""
"4132875",""
"4134114",""
"4134672",""
"4134740",""
"4135261",""
"4141304",""
"4143239",""
"4144134",""
"4144509",""
"4145123",""
"4145531",""
"4146656",""
"4147494",""
"4147717",""
"4150596",""
"4153628",""
"4154167",""
"4159754",""
"4159827",""
"4160675",""
"4162519",""
"4164846",""
"4165042",""
"4166762",""
"4167203",""
"4169678",""
"4170135",""
"4171059",""
"4171115",""
"4173016",""
"4173867",""
"4177614",""
"4178099",""
"4178226",""
"4181872",""
"4181912",""
"4182239",""
"4183016",""
"4193825",""
"4194245",""
"4194824",""
"4196456",""
"4197934",""
"4199427",""
