id,activity_time
"3287105","2056930"
"3287703","31"
"3287821","1846750"
"3288694","201970"
"3289032","984964"
"3291936","124"
"3293117","66"
"3298006","394261"
"3298239","1111386"
"3298891","48"
"3300393","187"
"3303155","203"
"3303493","76"
"3303886","118"
"3306376","1441325"
"3312958","163501"
"3315660","1344760"
"3315687","21"
"3319249","4761034"
"3319282","5"
"3319288","134"
"3320363","2435929"
"3321978","3941391"
"3323038","7"
"3324926","700240"
"3330500","3395040"
"3330906","20"
"3331548","173915"
"3332283","59"
"3337263","252221"
"3342825","39"
"3346730","1640"
"3350933","1111079"
"3355160","3059"
"3355669","865556"
"3355735","447047"
"3356868","16"
"3359185","341"
"3362464","188524"
"3362873","163149"
"3363495","48"
"3364189","65"
"3365150","10195"
"3366189","2"
"3371314","4744519"
"3371660","1057745"
"3372003","8"
"3372137","35"
"3377210","27"
"3380289","75"
"3382147","5073204"
"3386132","383450"
"3387603","2525348"
"3391345","2880766"
"3391623","3935860"
"3392023","11564"
"3393428","856"
"3393557","1925871"
"3393790","61"
"3394355","8"
"3397077","105"
"3400759","4952895"
"3400836","1329"
"3405775","385201"
"3410274","1512"
"3413224","354"
"3417521","27995"
"3429199","3718"
"3431842","1001580"
"3433489","2581903"
"3438128","1939"
"3438588","1294066"
"3438923","2486643"
"3439663","69"
"3442172","186415"
"3443083","4"
"3444310","320"
"3445659","170"
"3445821","44644"
"3448382","4171980"
"3450697","3474689"
"3451964","992800"
"3452034","121141"
"3452881","12608"
"3457391","2370261"
"3460299","6"
"3461298","1711"
"3463507","18"
"3463614","1098182"
"3466906","1418501"
"3466975","2843894"
"3468268","1600894"
"3470210","8"
"3471981","8"
"3476278","49"
"3476741","23"
"3477452","1187954"
"3479504","18"
"3483832","26"
"3487913","47"
"3489620","2125619"
"3489859","12964"
"3490593","3690957"
"3491956","7"
"3492288","1785081"
"3492776","230537"
"3495735","195988"
"3497559","107526"
"3500659","9"
"3502384","2865921"
"3503102","3391214"
"3504068","15"
"3507146","591"
"3507542","1600"
"3508225","6"
"3513100","43"
"3515694","4899"
"3523962","1377"
"3524790","274"
"3527130","777868"
"3527371","219072"
"3531053","702989"
"3542412","357267"
"3543091","1670341"
"3543163","2115692"
"3546908","297049"
"3549459","2230494"
"3550790","4952715"
"3552332","5"
"3553143","33"
"3555112","85"
"3558702","427"
"3562027","27"
"3563794","14"
"3566016","1318896"
"3569183","1434954"
"3571080","155581"
"3571303","2922226"
"3574474","4723913"
"3576257","35"
"3577289","1389371"
"3582496","10"
"3583562","12"
"3584121","1980053"
"3586839","272"
"3587100","312326"
"3593964","617263"
"3594080","510629"
"3597445","0"
"3597682","3057008"
"3601530","13"
"3601815","48"
"3602530","12"
"3602638","1444482"
"3604436","2107"
"3609005","4608998"
"3614080","19"
"3614467","3220390"
"3616485","4778"
"3619265","80"
"3621773","881043"
"3623610","417"
"3625703","164"
"3628287","2698257"
"3632283","229855"
"3634613","7"
"3637545","3798604"
"3637918","367038"
"3638619","1303"
"3640993","3322906"
"3640995","522231"
"3643509","2696904"
"3643799","34"
"3644512","1391"
"3654197","5203"
"3655217","32"
"3658604","1093121"
"3666538","78"
"3671930","1291"
"3674564","3471409"
"3677486","106075"
"3682435","196"
"3684645","37761"
"3688447","267739"
"3689455","4990417"
"3690161","2560918"
"3697392","425"
"3703350","3491289"
"3705492","190"
"3708476","871242"
"3708925","82"
"3710907","15"
"3711098","45"
"3724925","24"
"3725525","326979"
"3725618","3"
"3727332","902540"
"3727689","2604924"
"3728798","2941789"
"3731005","175358"
"3732495","603"
"3737126","177445"
"3746714","1321630"
"3748682","762"
"3750164","37"
"3755305","1537263"
"3756924","129"
"3758575","3"
"3760792","183"
"3761899","1323614"
"3762746","3690663"
"3764589","1758044"
"3770446","1039718"
"3772108","8"
"3778311","4038435"
"3784408","5052710"
"3788116","1688024"
"3788808","9"
"3793246","1988650"
"3797693","33"
"3799005","6"
"3804797","22"
"3810058","4924633"
"3811235","7"
"3814375","4141726"
"3817642","3703522"
"3818165","1295520"
"3818428","219422"
"3818983","4793059"
"3822614","45"
"3823969","30"
"3824160","23"
"3826083","23"
"3826290","6"
"3827927","915473"
"3835742","1433782"
"3836545","1001"
"3838908","69"
"3844996","4"
"3846199","19"
"3849529","87"
"3852637","6507"
"3853986","4163"
"3855869","1379"
"3856664","387283"
"3858926","2717"
"3860529","62"
"3863339","59"
"3867714","1645407"
"3873955","68760"
"3875183","284"
"3876203","4"
"3876498","3"
"3876907","2508"
"3877997","3784283"
"3883072","56587"
"3884087","9646"
"3890390","491"
"3890693","22"
"3893903","317"
"3894155","26"
"3895322","4427317"
"3895530","2278"
"3896365","31"
"3897783","1960"
"3902411","1711686"
"3903502","35"
"3904141","588491"
"3905310","2636720"
"3911267","1064831"
"3913837","161"
"3914572","1625712"
"3914936","33"
"3916736","978"
"3917670","8"
"3920209","92"
"3922872","10311"
"3923285","2157619"
"3924686","5"
"3926576","72619"
"3926738","102206"
"3927456","2287144"
"3927795","3"
"3930762","964274"
"3931621","38"
"3935744","5632"
"3936117","3415118"
"3938928","110993"
"3939773","2141996"
"3947039","7"
"3949171","71"
"3950131","2683891"
"3951832","725"
"3952122","4865907"
"3952687","1195565"
"3952737","0"
"3955803","4964775"
"3956775","1010"
"3958632","172153"
"3960527","17"
"3962105","17"
"3962463","2117250"
"3962849","186014"
"3964595","1315011"
"3966756","970779"
"3969047","4993788"
"3969110","37"
"3973482","74"
"3974211","8"
"3975566","2878346"
"3977274","1801568"
"3979975","18"
"3982132","31"
"3983638","14"
"3991291","2563892"
"3993005","4150369"
"3994436","906917"
"3999733","5"
"4003325","2560"
"4003823","4445200"
"4004313","2510258"
"4004400","72"
"4009817","2613671"
"4009871","12"
"4013696","57"
"4017757","1285"
"4019128","248042"
"4023243","68"
"4024275","2389079"
"4028310","21"
"4029201","33"
"4029956","120050"
"4030076","1107"
"4030750","44"
"4030945","330"
"4032094","1397145"
"4033080","1926488"
"4033574","3806961"
"4047893","223884"
"4049160","1134162"
"4049182","4046296"
"4055982","31"
"4056695","937"
"4058217","3624704"
"4060867","22889"
"4062879","324"
"4063154","19481"
"4063741","6"
"4069400","668"
"4072641","43"
"4073945","1121"
"4074027","50"
"4081988","25"
"4082401","120790"
"4083204","4704378"
"4083291","91477"
"4083643","1094799"
"4084218","3"
"4084979","4505127"
"4087734","38"
"4091083","9395"
"4094608","293"
"4094701","3859"
"4094854","33"
"4097953","1477532"
"4100262","26"
"4102206","845"
"4103003","61"
"4106288","348405"
"4107673","14"
"4108595","1052071"
