id,activity_time
"7027196","157"
"7029736","3111886"
"7030154","208"
"7030428","41"
"7031288","3306007"
"7032463","62"
"7033210","1311900"
"7035916","351478"
"7036890","120"
"7038069","3330450"
"7040648","6"
"7041527","9"
"7042158","3858498"
"7042867","16"
"7043303","1482115"
"7043936","14"
"7044444","1334"
"7047486","1411212"
"7047741","1728021"
"7051987","2297978"
"7053355","656"
"7054913","1113436"
"7056233","238"
"7056695","122"
"7057423","8"
"7057994","185721"
"7059557","20"
"7059836","390"
"7060377","1548578"
"7060392","300239"
"7060587","2403"
"7061233","942"
"7062134","511"
"7062566","76"
"7063213","516885"
"7068058","2807559"
"7068733","19191"
"7070390","2322086"
"7071504","709473"
"7072327","986028"
"7074736","590"
"7075406","131"
"7075795","21"
"7076176","3090461"
"7076623","2229899"
"7079007","750"
"7079224","357346"
"7080900","27"
"7083440","3824421"
"7086825","24"
"7087395","22"
"7089475","236723"
"7091936","1311783"
"7095566","441686"
"7096857","363"
"7099737","9"
"7101385","703758"
"7102731","19"
"7104310","805390"
"7104320","1111327"
"7105142","300"
"7106420","1596"
"7108377","1117"
"7112721","4242"
"7113582","391174"
"7113824","1576827"
"7114953","5581"
"7116105","28"
"7116829","1816024"
"7119435","479809"
"7122815","757"
"7123739","694561"
"7130338","2560"
"7134376","250605"
"7134934","2630864"
"7137475","531"
"7137545","2245180"
"7137795","188"
"7137814","1519489"
"7139850","737150"
"7141731","335"
"7148651","2333"
"7148884","19"
"7151737","19"
"7152203","1063859"
"7152995","3607572"
"7154006","2073846"
"7158668","574722"
"7163690","1372122"
"7164820","439"
"7165916","353"
"7168543","54"
"7168585","50"
"7173556","8"
"7177600","79332"
"7177982","960846"
"7180811","248"
"7181263","2823310"
"7188346","27"
"7190311","24"
"7191001","12"
"7194072","11"
"7195077","5"
"7195328","8"
"7196702","23"
"7197822","485"
"7198477","1389306"
"7198750","3"
"7201399","935"
"7202982","6"
"7206073","387219"
"7206272","6631"
"7209919","1567182"
"7210816","3"
"7211477","12"
"7214603","19"
"7216205","1242"
"7217502","5"
"7217979","996"
"7218751","25"
"7220345","65"
"7221118","92"
"7221942","1748"
"7223481","45"
"7224615","823390"
"7225210","668"
"7228391","31"
"7230450","26"
"7230776","286"
"7231657","361"
"7243073","3238769"
"7244098","166"
"7244120","537215"
"7244395","1776"
"7245154","22"
"7245440","5"
"7250006","1185989"
"7251835","3981"
"7254006","367"
"7254506","1595"
"7255158","188"
"7255973","13"
"7256336","403692"
"7256581","33147"
"7258951","14"
"7259129","35"
"7264769","4"
"7265236","13"
"7274141","928772"
"7274242","1405"
"7278238","51"
"7278515","34"
"7278683","4349"
"7279129","103397"
"7279282","4149950"
"7280769","3097937"
"7286267","1724"
"7287088","3907018"
"7289570","5"
"7289870","4319550"
"7290674","3629755"
"7290993","406313"
"7292694","678804"
"7293021","24"
"7294663","15"
"7295291","3"
"7296535","1252154"
"7297965","6959"
"7299617","1213698"
"7302514","9438"
"7302908","3322319"
"7306942","38"
"7308723","11"
"7310057","7"
"7310457","2302407"
"7312161","689"
"7313835","25200"
"7317083","1550142"
"7324643","17"
"7325054","49"
"7328910","51"
"7331351","4355958"
"7332504","6332"
"7335640","866582"
"7337778","12"
"7337901","3"
"7338618","2061522"
"7339799","4017"
"7340818","804684"
"7341528","17"
"7342056","5"
"7343451","22004"
"7344598","598078"
"7347290","9"
"7350697","4"
"7353768","3963870"
"7354110","296672"
"7360654","3466609"
"7361713","128"
"7362932","104539"
"7367509","4434947"
"7370561","7"
"7374470","1050781"
"7374800","738"
"7375959","127"
"7378427","53"
"7379133","15"
"7380710","111684"
"7382012","2205869"
"7382149","3702428"
"7382314","23"
"7385725","543"
"7386851","6"
"7387649","10"
"7391722","4048885"
"7392121","2680455"
"7393155","76057"
"7393699","1415511"
"7400502","1075"
"7401096","31"
"7401852","1297"
"7402301","1558571"
"7403542","3441967"
"7403652","12"
"7411215","2421736"
"7414503","313"
"7418430","20"
"7421062","2053"
"7424305","6"
"7425566","79949"
"7426464","32356"
"7427738","1235822"
"7431521","1074"
"7433254","5"
"7433722","1906715"
"7435657","30"
"7437668","807658"
"7441215","31"
"7441684","10800"
"7442382","3"
"7447559","820668"
"7448880","91"
"7450062","802"
"7455789","335619"
"7457503","22"
"7458111","18"
"7460672","34"
"7461835","354327"
"7461962","170"
"7462038","119910"
"7464904","229"
"7466959","1295"
"7468262","2040889"
"7472732","463973"
"7472871","41"
"7475030","614"
"7476415","3629568"
"7478821","85"
"7479442","4553047"
"7480896","621"
"7483138","96"
"7490520","113"
"7491563","1519817"
"7491965","2371266"
"7497213","1157819"
"7508097","468951"
"7508789","13"
"7509055","937"
"7522789","86"
"7523625","21612"
"7524447","1527427"
"7528368","1296175"
"7529937","184"
"7532256","158951"
"7532972","104"
"7534824","11"
"7535501","1369"
"7537024","367"
"7540700","127"
"7540930","3934501"
"7542157","44"
"7545468","209"
"7546067","6"
"7550866","68"
"7551320","15"
"7556951","11"
"7558055","6"
"7561794","205"
"7563732","2698223"
"7567520","52"
"7568160","157"
"7573491","35"
"7574961","27"
"7577057","11175"
"7577724","673952"
"7582694","103631"
"7584297","238"
"7584979","500"
"7585027","749178"
"7585307","4480832"
"7585488","81237"
"7589577","101"
"7594778","1309"
"7600260","4489226"
"7603378","432489"
"7603767","970"
"7604061","217"
"7604458","32"
"7604859","8"
"7608213","13621"
"7616265","7"
"7618693","4452099"
"7620200","64062"
"7622854","947987"
"7623592","8"
"7623725","71"
"7625865","452"
"7626577","633844"
"7627752","1103319"
"7629288","535411"
"7631025","1559406"
"7632185","17560"
"7640033","3395201"
"7641110","1109049"
"7641202","1529228"
"7642609","1051"
"7643941","20"
"7646520","4533617"
"7646845","6"
"7648264","1546"
"7648623","4525138"
"7651618","40"
"7655767","765526"
"7655784","3366380"
"7659972","164343"
"7660059","236"
"7662184","288861"
"7662213","32091"
"7662726","666798"
"7663948","87179"
"7664821","3289077"
"7667519","11496"
"7669516","1228"
"7669598","2685336"
"7671375","852"
"7673381","1176535"
"7675523","10"
"7675624","810"
"7676075","2678676"
"7679894","7"
"7686533","29"
"7689941","3759785"
"7690896","10"
"7692847","150902"
"7693388","166"
"7693783","4449279"
"7697812","314040"
"7698823","57"
"7700274","3131108"
"7701686","5"
"7710043","75"
"7715426","4255226"
"7716562","4516556"
"7716994","103629"
"7718561","575"
"7723469","700295"
"7726283","959297"
"7727203","10"
"7729385","634896"
"7731688","142"
"7733833","2499293"
"7734307","1242"
"7740062","7"
"7741263","917104"
"7741528","23280"
"7744918","19"
"7746357","46"
"7746975","4102211"
"7747687","59338"
"7748349","1065800"
"7750279","1360"
"7751373","353"
"7751723","2332226"
"7752037","7"
"7753982","0"
"7755201","0"
"7756890","1439978"
"7761610","17"
"7765113","79"
"7767903","67"
"7771953","0"
"7773246","95703"
"7775320","2810"
"7775617","177"
"7776704","32"
"7778346","10"
"7778843","11"
"7783746","1492415"
"7792438","612299"
"7793519","57"
"7794292","6"
"7796386","4"
"7797765","145"
"7799010","52319"
"7799956","10"
"7800817","330"
"7805869","3681630"
"7806443","9784"
"7809342","6"
"7809478","963936"
"7809673","8"
"7810467","42"
"7814415","327"
"7814826","9"
"7815390","2883"
"7818386","3045203"
"7819952","155"
"7820166","47"
"7821161","13"
"7830742","14"
"7835974","2741800"
"7836521","346"
"7836904","2034946"
"7841709","25"
"7842320","0"
"7842726","134"
"7844540","3332858"
"7848785","589"
"7850207","1390987"
"7852974","171870"
"7853624","3"
"7854945","9842"
"7855972","5883"
"7859994","989118"
"7860365","33088"
"7861523","116"
"7864275","28"
"7864805","6522"
"7867204","212"
"7867974","185181"
"7868210","1133"
"7868573","781409"
"7873237","10"
"7875110","47"
"7876129","25"
"7876372","138965"
"7877101","3696254"
"7878887","2106230"
"7879690","193"
"7882863","1425"
"7888584","2733126"
"7892162","13"
"7892657","2894554"
"7894201","354170"
"7896047","60"
"7898134","10"
"7900530","40"
"7901857","21"
"7902389","12"
"7905313","2085149"
"7907978","24"
"7909414","4"
"7911569","16"
"7911683","19"
"7911743","49"
"7914286","139"
"7914533","737310"
"7917747","1305866"
"7920034","7"
"7927491","441081"
"7927896","82"
"7928025","273918"
"7929364","3513992"
"7932354","23022"
"7932937","134797"
"7936854","111793"
"7939287","15"
"7939672","12570"
"7939677","314"
"7939993","11"
"7940775","2549009"
"7941541","31"
"7942085","0"
"7943418","2344629"
"7944891","510"
"7946652","15"
"7946777","1327500"
"7952876","33"
"7953714","1051902"
"7954661","45127"
"7955410","3928793"
"7955612","1410837"
"7956769","506405"
"7958088","3644168"
"7961322","1999866"
"7961571","214784"
"7962145","13"
"7962162","27"
"7962192","635"
"7962595","1522"
"7965710","3912619"
"7966848","37"
"7967224","111"
"7972050","128"
"7974357","6821"
"7975476","868907"
"7977047","282"
"7977060","189"
"7983070","63"
"7984613","4169025"
"7987665","1003"
"7998407","996908"
"8001599","19"
"8004175","205507"
"8005330","40"
"8007416","108"
"8007797","10554"
"8009237","8"
"8012802","114"
"8014703","7"
"8015106","2116203"
"8017010","3305663"
"8017889","10"
"8020857","4175"
"8021322","94"
"8024761","6091"
"8025236","1464400"
"8025883","18"
"8026162","130"
"8028184","3745539"
"8028587","193303"
"8028730","309"
"8032117","10"
"8032486","757582"
"8036349","1194"
"8039374","2125"
"8040755","1337"
"8040843","476549"
"8040901","3412795"
"8041480","10"
"8043699","1169772"
"8044887","32"
"8045295","14"
"8046292","215"
"8052713","31"
"8053208","577409"
"8054630","15"
"8059313","53"
"8063004","674343"
"8063769","801577"
"8068234","694200"
"8071822","1456280"
"8074227","2"
"8075128","397"
"8077127","3579413"
"8079080","56"
"8080250","43"
"8082334","5"
"8087255","82"
"8087746","79"
"8088516","2131828"
"8088742","1264"
"8088953","150"
"8089224","4547147"
"8089249","161171"
"8095490","6"
"8098450","1389"
"8100636","56728"
"8101036","58"
"8101686","50"
"8102291","8743"
"8105508","4556"
"8105558","164"
"8106157","9"
"8106579","673551"
"8107311","8704"
"8107642","4610"
"8108277","599"
"8108511","489132"
"8110196","94"
"8112764","1349205"
"8113119","65"
"8115159","505132"
"8116281","10904"
"8116901","2000039"
"8118382","51"
"8120798","1679"
"8122830","13"
"8123532","181299"
"8123882","3154929"
"8123900","8"
"8124819","69"
"8125366","5"
"8126530","24"
"8127283","2953129"
"8127575","189"
"8132177","45"
"8132577","352"
"8133917","23"
"8134501","404443"
"8138213","500961"
"8139348","1"
"8140920","148538"
"8141125","2459126"
"8142011","18769"
"8143933","7981"
"8144446","445670"
"8145342","268"
"8145962","0"
"8148534","845321"
"8149472","370"
"8154138","82"
"8155690","10"
"8159328","74"
"8160382","1025768"
"8160943","1918448"
"8161411","19"
"8161867","111"
"8165500","1697"
"8167279","3862"
"8167500","488176"
"8172480","7"
"8175398","3996931"
"8176173","72132"
"8178011","3291456"
"8180404","14"
"8186839","445"
"8188662","3343053"
"8190642","1718505"
"8190810","12"
"8194216","622976"
"8195689","2846345"
"8203093","10"
"8203149","2447"
"8203535","144"
"8205534","7056"
"8205813","21"
"8206151","929"
"8207167","14"
"8208206","24"
"8208795","53"
"8210233","86"
"8212836","2880045"
"8217269","3011005"
"8217804","19"
"8218491","1439946"
"8219716","34"
"8224241","986"
"8224691","1065"
"8225765","1309983"
"8226156","674378"
"8227632","22"
"8229046","29"
"8231129","201"
"8231323","11"
"8234242","52"
"8235707","99"
"8236298","1260650"
"8240791","161"
"8240936","1355440"
"8241837","13"
"8245944","14"
"8247985","4531"
"8248623","35"
"8249784","16"
"8249863","41"
"8251208","431853"
"8260916","183243"
"8261535","3047601"
"8261875","251"
"8261878","127499"
"8264164","421107"
"8266048","7"
"8267614","16"
"8268532","170"
"8273707","13"
"8274895","894"
"8276230","456"
"8277985","16"
"8278865","91443"
"8279087","145"
"8280237","14"
"8280378","6"
"8282930","2186398"
"8286330","2381225"
"8287727","898709"
"8288554","28"
"8289083","48"
"8296567","1631"
"8297995","5"
"8298508","960253"
"8303377","1059877"
"8305039","32"
"8306832","899"
"8310305","417"
"8315736","28"
"8316818","1111476"
"8318944","197236"
"8323125","10668"
"8325621","0"
"8325876","21"
"8327810","205312"
"8328312","377"
"8329721","351"
"8329919","22"
"8331909","3619"
"8332643","4506853"
"8338661","4531599"
"8340751","4485581"
"8340915","48"
"8344827","2"
"8345297","48"
"8345756","9606"
"8348456","56"
"8349302","356310"
"8354618","27"
"8356689","1585494"
"8358178","1605"
"8360876","973"
"8362904","13"
"8365248","529785"
"8365668","19"
"8368157","1278342"
"8368714","23"
"8369433","9"
"8372562","220"
"8373826","31"
"8378880","3671"
"8380974","68"
"8382847","4219878"
"8385840","317"
"8387172","1695876"
"8387452","1226859"
"8387974","8"
"8388472","181"
"8388536","448835"
"8393555","7"
"8394116","7"
"8396059","41"
"8396707","58"
"8400731","2332825"
"8404597","537"
"8407465","3691190"
"8408929","1324"
"8409284","4175949"
"8409629","78"
"8412665","662561"
"8414536","3078"
"8415102","1193975"
"8417967","26449"
"8418026","2197"
"8419038","3881756"
"8419332","2226772"
"8421483","1329877"
"8424384","736553"
"8424761","9"
"8427289","336200"
"8429831","93"
"8429888","15"
"8433475","285553"
"8436053","1241415"
"8436559","3"
"8440133","13"
"8442360","959507"
"8442467","6"
"8444123","268"
"8446099","1671761"
"8447221","98"
"8447920","12692"
"8449327","5"
"8450531","8"
"8453917","1351"
"8456475","39"
"8456886","191348"
"8458917","2373086"
"8459485","111"
"8461780","28936"
"8463919","2078234"
"8465318","11"
"8465904","48"
"8466679","4"
"8468337","316"
"8469293","401"
"8470748","4151371"
"8473601","609367"
"8481107","149"
"8488037","83474"
"8493417","11"
"8497079","433"
"8497628","38"
"8501550","143799"
"8509269","231"
"8510156","5"
"8510613","2917036"
"8515554","2577009"
"8516277","93248"
"8518350","7"
"8528462","922284"
"8529265","1236445"
"8529767","630"
"8532356","426"
"8533530","3917379"
"8533655","6198"
"8545059","26"
"8545278","48"
"8545628","18"
"8550193","332818"
"8551485","6"
"8551763","2567332"
"8553557","892472"
"8553644","8224"
"8557410","17240"
"8560864","3363678"
"8561112","443002"
"8561739","141117"
"8562683","342591"
"8564981","1048577"
"8569555","897672"
"8570537","2843160"
"8572746","220"
"8578262","20"
"8579578","17"
"8581760","7"
"8582170","11"
"8585497","11"
"8585680","1952877"
"8591124","6"
"8594163","3498"
"8598288","778"
"8598306","591"
"8599263","343"
"8602666","1766"
"8603991","160"
"8606951","19993"
"8609039","126"
"8611050","134"
"8614947","2256837"
"8619848","49"
"8623862","80"
"8626337","4056"
"8626845","11"
"8627924","68"
"8628287","1409577"
"8631378","222"
"8633203","239"
"8639820","3819"
"8641697","3689883"
"8650705","2026297"
"8651454","11"
"8653088","7"
"8653102","3415845"
"8660350","43"
"8660433","1751639"
"8660459","8"
"8663741","141"
"8664885","1565"
"8665579","18"
"8670312","68"
"8670421","15217"
"8673070","1315217"
"8673704","112"
"8674430","91206"
"8674459","9"
"8674749","2283568"
"8675695","415880"
"8681194","193"
"8683721","1401450"
"8688762","19"
"8691076","3699999"
"8693513","2433"
"8695903","148"
"8696469","8"
"8697330","2557358"
"8697664","52"
"8697798","11"
"8697837","13020"
"8698524","63"
"8699276","1807"
"8703481","1046"
"8714363","16"
"8715794","47"
"8715897","2224958"
"8717462","307468"
"8718348","388"
"8718366","233"
"8718942","303060"
"8719923","111"
"8721578","2197991"
"8728857","108"
"8730581","797915"
"8731920","151150"
"8735000","1367785"
"8735132","138"
"8735579","10"
"8740158","1369"
"8740253","21"
"8742507","17"
"8744568","4500538"
"8745591","8"
"8746073","2534762"
"8748228","173"
"8749188","728"
"8750397","3802528"
"8753038","1057983"
"8753174","2"
"8756042","934516"
"8760611","7344"
"8760731","60"
"8762765","532233"
"8762797","6"
"8764696","2317413"
"8767757","380650"
"8768322","2760"
"8768593","110"
"8770954","207"
"8772094","3339596"
"8773283","59"
"8775022","98"
"8775484","32"
"8776385","2745"
"8779636","2861"
"8780135","21145"
"8781059","1995"
"8783283","6"
"8784650","4"
"8785736","0"
"8788166","3980409"
"8789572","7478"
"8789743","6"
"8792444","59"
"8792947","543"
"8796764","1381781"
"8798707","1062618"
"8798713","1969913"
"8800986","14"
"8804142","153"
"8804835","70"
"8806389","24499"
"8810519","22"
"8812420","2645222"
"8813126","1386410"
"8813452","32"
"8815570","760"
"8818855","1701831"
"8820892","13"
"8821905","34"
"8830398","1206"
"8831879","88259"
"8841719","1188"
"8849747","4181"
"8850182","620700"
"8851889","53"
"8852350","119"
"8853857","5"
"8855547","342"
"8856859","41"
"8859059","0"
"8862337","5"
"8863082","25"
"8863423","9"
"8866151","757578"
"8866163","56"
"8868062","26"
"8868580","6207"
"8869367","6046"
"8870190","5926"
"8874888","6"
"8879493","0"
"8880999","246792"
"8883827","801"
"8883915","45"
"8884821","202"
"8885176","1770"
"8885478","99517"
"8886260","356552"
"8890531","90"
"8892050","327"
"8893332","2976637"
"8897259","56"
"8897576","1025"
"8900574","186"
"8901647","59"
"8903560","248"
"8906384","2014665"
"8911574","65"
"8913236","1683"
"8913521","44"
"8916018","11"
"8916995","270194"
"8926269","242"
"8931410","41"
"8932431","4331532"
"8934546","1578"
"8935191","41"
"8935729","556721"
"8939666","4379"
"8942359","1489008"
"8947180","254331"
"8951192","2470"
"8952765","1985564"
"8952807","249846"
"8952925","19"
"8954270","930223"
"8956001","1765577"
"8957140","55"
"8959481","3380125"
"8964523","3368349"
"8964697","130"
"8965870","541638"
"8977046","2950766"
"8979551","26"
"8984835","3266"
"8986209","38"
"8990771","107"
"8992415","38"
"8993221","3794"
"8995651","526288"
"8996839","719"
"8997142","228"
"8998819","49"
"9004881","9"
"9005570","881339"
"9006007","3290"
"9007394","2999056"
"9009139","4112344"
"9011635","3221944"
"9018767","2477084"
"9020409","1884008"
"9026526","4058"
"9026803","510496"
"9027391","113"
"9027550","77"
"9027924","1891474"
"9030241","1601"
"9032007","3900541"
"9033319","1343967"
"9035061","17"
"9035872","1863"
"9037327","4108"
"9041618","1362353"
"9047914","723"
"9050291","612716"
"9050841","1448059"
"9051226","1520"
"9053022","7"
"9053268","1719150"
"9053736","3775738"
"9056323","39"
"9058764","3832599"
"9059027","319"
"9062334","31"
"9063501","78"
"9066383","45"
"9067088","6"
"9068508","327478"
"9070708","4172839"
"9070754","139"
"9072606","22"
"9073043","476"
"9073440","3302609"
"9075590","1502"
"9078231","10"
"9078319","3419823"
"9078493","1729147"
"9079944","38"
"9080576","3"
"9082238","71"
"9082710","24"
"9084927","0"
"9086784","69"
"9088255","234403"
"9088307","20"
"9088864","2086169"
"9089440","31"
"9089918","123"
"9093046","420719"
"9093289","2399668"
"9098402","563698"
"9099004","509"
"9099349","238272"
"9100433","2"
"9101314","9"
"9101744","308"
"9104592","700268"
"9107403","105"
"9114243","40"
"9116457","543685"
"9116567","10"
"9116970","6938"
"9118032","24"
"9118566","11"
"9119046","651867"
"9123902","596"
"9127183","4316"
"9131019","28850"
"9134176","8"
"9134421","12"
"9136209","1243"
"9136481","27"
"9139375","77"
"9144414","4216044"
"9147711","118"
"9149027","13013"
"9151869","6"
"9153554","778658"
"9156981","9"
"9157433","33"
"9157621","2515273"
"9160683","33"
"9160972","4912"
"9161147","1753"
"9165594","1118895"
"9167461","67"
"9169596","1787"
"9171519","1938991"
"9172308","1138238"
"9175291","276593"
"9175820","1038"
"9178111","1989367"
"9178608","0"
"9181859","2300402"
"9184165","18"
"9185495","730"
"9189428","2831106"
"9194178","899335"
"9197139","6"
"9198494","5837"
"9198903","880"
"9200735","14"
"9201611","4"
"9202224","4383647"
"9202944","2690497"
"9204284","335"
"9204888","850"
"9209129","661524"
"9214424","16152"
"9219296","1577433"
"9220269","435"
"9220302","60090"
"9222532","517"
"9223531","103371"
"9224204","2344636"
"9224895","8"
"9225903","220754"
"9226755","10"
"9228779","11"
"9232773","1802"
"9233141","151"
"9234686","48641"
"9236664","5429"
"9239599","996"
"9240049","3700815"
"9240423","21"
"9241076","1851723"
"9242396","121"
"9242903","3833091"
"9247669","176"
"9250566","4"
"9250972","22"
"9251915","1318"
"9253414","1339"
"9254304","168"
"9255131","15"
"9257450","1031"
"9261209","3103416"
"9262109","4158620"
"9262486","1664640"
"9262938","881307"
"9263471","3014191"
"9263802","2965"
"9265877","64"
"9266119","9"
"9266978","238923"
"9267281","4374"
"9270195","2399478"
"9274322","60"
"9275231","214868"
"9275794","92"
"9275956","699058"
"9279274","7"
"9280260","314"
"9281704","1317733"
"9283888","214258"
"9284811","10"
"9285005","53"
"9289947","213546"
"9295428","51"
"9297020","1468703"
"9299403","65"
"9299932","1893402"
"9302943","1652931"
"9305668","5"
"9305930","107"
"9312081","290"
"9314323","30"
"9321112","819654"
"9323466","92"
"9324290","992774"
"9324903","2327813"
"9338163","65"
"9341194","3572643"
"9341601","38"
"9342094","100"
"9342152","6685"
"9343807","16"
"9344965","2644387"
"9346618","930"
"9350652","277201"
"9351417","15"
"9352023","1097035"
"9352718","52"
"9354300","445"
"9356185","3"
"9357241","159"
"9361455","3183806"
"9363515","244416"
"9365956","128"
"9367706","8449"
"9387302","17"
"9390406","56"
"9390884","516"
"9391057","165"
"9394570","124"
"9394773","3496154"
"9395690","21"
"9395737","1312"
"9397646","237"
"9399894","13"
"9404505","671678"
"9405112","2553816"
"9412248","14"
"9412843","1342"
"9412997","331588"
"9415272","71972"
"9417739","12"
"9420722","1089921"
"9423157","836019"
"9424562","805409"
"9430444","0"
"9436420","10"
"9439636","611120"
"9441085","9"
"9442736","148799"
"9444970","132"
"9446063","612234"
"9446847","71"
"9447281","34513"
"9451442","89"
"9451476","2404"
"9451733","2484738"
"9453318","319"
"9454620","990471"
"9457686","746"
"9457783","143754"
"9458334","216"
"9458431","9668"
"9459573","2372383"
"9461085","829419"
"9461372","3624718"
"9463691","67"
"9464944","60570"
"9467204","18"
"9467610","14"
"9468326","11"
"9468648","82"
"9468818","11"
"9469394","80"
"9472948","15"
"9475875","7"
"9476495","2812815"
"9476532","536902"
"9480487","1336"
"9485109","179673"
"9487432","1627771"
"9491824","163"
"9494308","8"
"9494450","1446"
"9495669","723"
"9502075","1115621"
"9502355","14"
"9505589","32"
"9506292","5916"
"9512804","1400"
"9512873","8"
"9515083","4309353"
"9518525","1911154"
"9521401","2224766"
"9521512","10864"
"9527969","1125723"
"9528395","1232"
"9529036","226"
"9530104","5726"
"9539733","2073110"
"9545419","17"
"9548471","25"
"9550079","4279660"
"9552065","604"
"9553277","287"
"9555570","3289"
"9558858","3505"
"9559549","3573024"
"9563121","117"
"9563139","2261"
"9563483","31"
"9565432","84"
"9565799","183"
"9567399","118"
"9567579","35"
"9569718","1182"
"9572531","16"
"9576624","814"
"9577029","4051218"
"9580761","6"
"9584839","45111"
"9591658","403071"
"9593060","448"
"9593659","532435"
"9594125","4003802"
"9596927","23144"
"9598005","1471"
"9599180","1817363"
"9599574","44"
"9603841","16"
"9607351","1216"
"9612401","4"
"9612771","537"
"9615754","972"
"9616906","85606"
"9617190","118231"
"9621641","10"
"9623757","785627"
"9624025","8849"
"9627915","5063"
"9631445","255"
"9633814","201"
"9643673","7658"
"9643975","128"
"9647381","15"
"9648732","6"
"9649527","136152"
"9651349","817"
"9654664","1687"
"9658774","27"
"9662173","26"
"9662231","790"
"9664096","716"
"9664467","15"
"9667734","4000"
"9669556","22"
"9673774","335870"
"9674848","233"
"9680138","453987"
"9683863","43"
"9684041","927132"
"9684711","1582"
"9685884","2298910"
"9689053","3842132"
"9690229","1807237"
"9692649","1923237"
"9696026","19"
"9701753","1781629"
"9702851","20"
"9704919","1343734"
"9705416","2320710"
"9714060","8145"
"9714945","2307614"
"9715061","64441"
"9720535","19686"
"9723853","7"
"9736617","2374451"
"9737757","772"
"9742351","41"
"9749219","13"
"9750815","3254444"
"9751337","1007825"
"9752218","187892"
"9753224","5"
"9754047","186"
"9756657","799594"
"9759188","237"
"9760416","1435125"
"9763507","21"
"9763531","902147"
"9764893","73"
"9766780","12"
"9767739","1724427"
"9768038","7"
"9770332","8"
"9773271","67711"
"9775408","2367005"
"9776976","1899"
"9778006","3716"
"9780780","487427"
"9784251","166228"
"9784682","3425992"
"9784762","881305"
"9792614","6"
"9794383","114"
"9795907","1868501"
"9796216","56"
"9796694","58"
"9800653","161623"
"9802491","1219"
"9803784","3246616"
"9806834","157908"
"9810808","480"
"9812655","23"
"9814642","2939699"
"9815317","142"
"9818988","62382"
"9821512","1525"
"9822635","146841"
"9826672","2348205"
"9826970","37"
"9827918","246038"
"9830625","4221826"
"9831388","37"
"9834954","17"
"9839219","1698879"
"9839598","300"
"9842466","14"
"9843803","3785565"
"9843982","1108326"
"9844679","1438"
"9847869","1238169"
"9848359","1103743"
"9850590","408"
"9852000","39"
"9854662","12"
"9860657","53"
"9861265","76"
"9862655","24"
"9862842","4"
"9868001","43"
"9870955","240785"
"9871409","628944"
"9873342","1388"
"9874992","2609511"
"9876602","14"
"9877547","674"
"9878362","891227"
"9879389","93"
"9879939","117"
"9880625","86"
"9883359","966588"
"9884964","78"
"9886150","12"
"9886612","1414"
"9888231","31"
"9889229","41"
"9892788","6"
"9893080","8"
"9893867","171"
"9894373","1449637"
"9895838","133"
"9897817","948981"
"9909010","13"
"9911965","150"
"9915987","10"
"9919513","17"
"9919786","726"
"9923416","3499223"
"9923487","19"
"9924784","1290"
"9925622","1286"
"9928384","2534"
"9928893","15"
"9930130","39332"
"9931022","13"
"9934189","1248114"
"9934284","23"
"9934719","1234384"
"9935876","14"
"9935984","5"
"9938616","685"
"9939978","68"
"9940458","50"
"9940764","127"
"9946744","27"
"9947487","1839"
"9950551","4013"
"9951364","1092049"
"9952397","68"
"9953587","68"
"9954288","52"
"9956176","4251238"
"9957401","828"
"9959458","1252733"
"9959712","18"
"9960889","1274125"
"9961104","8"
"9963391","2894954"
"9963569","1505402"
"9966624","129"
"9968605","168047"
"9969090","243"
"9970707","1060"
"9974028","180"
"9974323","3"
"9974678","85"
"9979358","257"
"9982661","2052"
"9983816","15802"
"9984709","1637"
"9985019","94280"
"9986059","21"
"9986120","33"
"9987678","212"
"9988849","1817757"
"9989391","24"
"9989622","438169"
"9991757","250767"
"9993856","779"
"9997650","9"
"10002771","65"
"10002810","29"
"10003212","103657"
"10005598","82"
"10006752","31018"
"10007109","120"
"10008537","20757"
"10008543","137"
"10010749","10"
"10013160","418"
"10018643","103918"
"10022919","1032"
"10024977","30"
"10031137","72297"
"10031308","2021419"
"10037447","868"
"10037782","2633"
"10039609","20"
"10040947","20"
"10041551","110"
"10043575","30"
"10043831","2791"
"10049186","575444"
"10049991","17"
"10050151","52"
"10053048","10575"
"10053202","1100785"
"10054484","14"
"10055924","1332"
"10056074","3929848"
"10056716","21"
"10057153","738"
"10057804","37"
"10057853","2026647"
"10058074","35678"
"10059682","174"
"10060112","50905"
"10061171","638"
"10063224","911289"
"10063673","4022"
"10068566","4065684"
"10069167","3"
"10069336","502"
"10069619","648"
"10072406","8"
"10078026","40535"
"10078284","1241512"
"10079700","9"
"10080312","1541264"
"10082542","3421069"
"10083291","136"
"10085621","3337076"
"10086194","15"
"10089816","868118"
"10092380","1195"
"10093916","751"
"10095987","1955"
"10096268","652168"
"10097996","9"
"10098170","383"
"10098712","57"
"10099356","658"
"10101127","3749223"
"10102480","19"
"10103055","10"
"10103912","2094874"
"10109848","9"
"10113355","447469"
"10113398","1441"
"10113954","13"
"10114751","616"
"10114949","421"
"10116886","424374"
"10119849","802156"
"10120518","2031"
"10122145","1948716"
"10125219","55"
"10126269","393"
"10132635","783"
"10132781","53241"
"10134690","2785088"
"10134734","64044"
"10135452","74096"
"10135577","54"
"10137277","26"
"10140375","5622"
"10140490","103"
"10142947","725875"
"10144010","75"
"10144216","1537"
"10147749","29"
"10150964","5504"
"10152042","694012"
