id,activity_time
"687291","461817"
"687787","3878017"
"691222","426"
"696793","14398"
"700476","2355358"
"705728","1387419"
"706856","1723"
"719556","3072458"
"719747","171"
"723129","2698441"
"729195","3244958"
"729203","1882"
"733753","19"
"752890","2462508"
"754205","21"
"756133","154"
"759722","1015621"
"759800","861952"
"762459","70007"
"770969","1974445"
"785652","1367817"
"785973","5016920"
"797090","3658891"
"800172","1804455"
"804023","259130"
"805153","579"
"805329","46"
"806169","3094925"
"808988","2021"
"810493","3716758"
"811590","30"
"812275","1859093"
"820261","429535"
"825638","105714"
"829522","1595827"
"836007","11262"
"836281","107"
"836520","24"
"839051","6127"
"839213","1230941"
"840279","1504"
"841446","11"
"842222","258749"
"846957","3297706"
"848205","437538"
"848734","253075"
"850497","805194"
"851093","108"
"851623","140"
"852453","5"
"853332","3215579"
"859111","5420999"
"859218","1694130"
"862571","1472582"
"865460","87"
"867751","4304746"
"868776","1155520"
"869255","266174"
"869589","3968649"
"874903","2416658"
"875467","4775055"
"885005","1325"
"885810","8"
"886397","295"
"888346","2436812"
"889406","239318"
"890935","4724330"
"900763","350"
"901251","7797"
"906210","26"
"906402","5882474"
"908748","3999926"
"909979","2209498"
"914069","830"
"916061","104"
"920809","14058"
"924968","2916414"
"925377","4786949"
"933483","14486"
"934474","22"
"935666","94"
"937412","1955117"
"944679","2306"
"948933","1898976"
"949190","315549"
"950885","1257211"
"951477","2265658"
"955399","5298884"
"955624","5529651"
"956657","235889"
"964547","4517127"
"967194","3"
"968565","2045347"
"975054","5"
"977321","1102114"
"979910","6018"
"984644","4920969"
"986892","2558376"
"991703","3149785"
"992019","5570496"
"995035","184689"
"995514","5469293"
"997304","750405"
"1000347","159"
"1001179","3105978"
"1003365","891307"
"1009766","2620098"
"1009996","39313"
"1010356","5459827"
"1012363","2547801"
"1012792","1538989"
"1013032","2924598"
"1016372","3649932"
"1019837","303"
"1028388","1622771"
"1031558","4590589"
"1032721","5127542"
"1033947","5221656"
"1037009","75"
"1037590","3139779"
"1044986","1935063"
"1045895","1144537"
"1051953","249716"
"1061171","1937345"
"1069142","1649"
"1075128","2156791"
"1079077","3"
"1089600","4618777"
"1093202","78"
"1093817","2332"
"1105913","378"
"1107007","179137"
"1114685","2623696"
"1115739","4463945"
"1122324","1867296"
"1130904","178447"
"1132567","4502836"
"1135446","396"
"1139447","7053"
"1169123","167515"
"1170185","137058"
"1175074","5254"
"1175352","1587996"
"1187949","1082421"
"1199802","725722"
"1202535","853395"
"1205135","5452776"
"1206494","1145389"
"1211333","313675"
"1217046","602193"
"1225633","4579462"
"1226083","2507544"
"1227478","40"
"1233206","1016397"
"1234598","165"
"1236481","17"
"1238763","2532084"
"1240575","146892"
"1244607","4333"
"1244717","2384597"
"1247637","372"
"1250319","29"
"1255083","5612459"
"1258404","1129355"
"1264262","676418"
"1265488","3486793"
"1269359","1558146"
"1269735","2121"
"1270703","5496685"
"1277378","1199727"
"1283982","1349313"
"1284771","2382431"
"1287450","1447106"
"1291584","5648126"
"1291978","5327306"
"1301297","317"
"1303220","2075238"
"1305243","265"
"1315833","25872"
"1331257","1943384"
"1340366","5456573"
"1349170","10"
"1350432","2088322"
"1354803","1800909"
"1362115","6"
"1363452","265098"
"1365187","1673272"
"1374170","3552202"
"1376674","379"
"1381335","4"
"1381965","4078935"
"1384968","5738811"
"1391643","1191"
"1396375","4343980"
"1398556","7"
"1399505","2871983"
"1400023","1000833"
"1400255","4008265"
"1401248","3301678"
"1413184","3576582"
"1417271","4638"
"1422977","214347"
"1423520","8861"
"1423741","1197165"
"1429610","1369077"
"1431486","1325"
"1433336","47"
"1440030","2507442"
"1441548","1560433"
"1443632","666"
"1449932","75767"
"1453085","7"
"1454021","1008845"
"1454519","709525"
"1455856","767595"
"1466709","3064111"
"1473604","1036801"
"1473997","24"
"1475061","1533114"
"1476963","363380"
"1488404","1446591"
"1492043","972217"
"1492762","5346970"
"1497297","2455116"
"1497322","4846729"
"1498108","49"
"1499115","10"
"1502465","4161645"
"1503241","102"
"1508314","2566007"
"1511674","932446"
"1514112","20"
"1519435","91"
"1524107","2474313"
"1531740","3022078"
"1540007","55551"
"1541585","920286"
"1546817","72"
"1552330","4893664"
"1554799","3285"
"1554912","16111"
"1554970","44045"
"1555476","2424510"
"1564446","1423790"
"1569736","939"
"1571999","24"
"1572813","1467674"
"1577081","301"
"1577290","400416"
"1580012","3320892"
"1581759","273"
"1582115","4417844"
"1582161","5653282"
"1582537","120770"
"1584177","449"
"1589164","1440"
"1589216","1462101"
"1589996","188"
"1593253","1803917"
"1596187","98"
"1599012","537752"
"1599443","2171293"
"1611365","31"
"1612191","5017"
"1612485","1210304"
"1613212","4704384"
"1615871","4872364"
"1622492","84"
"1623865","1439"
"1623924","3125935"
"1624137","42076"
"1626549","5421620"
"1629958","7629"
"1630712","11"
"1633750","2514103"
"1638170","5263474"
"1644059","160"
"1645747","963753"
"1647759","2984075"
"1650596","2797032"
"1660845","2812769"
"1665736","335"
"1665963","1384"
"1666028","4917675"
"1666052","5645485"
"1666866","2505868"
"1667215","1634513"
"1671504","47"
"1676513","735337"
"1677465","3617793"
"1680190","1116"
"1689237","5222"
"1694466","11464"
"1698864","106448"
"1709441","4705317"
"1710423","2250522"
"1715296","1523505"
"1715941","44"
"1722984","67"
"1725863","5321989"
"1730019","575429"
"1731966","2237496"
"1734558","3361078"
"1745603","2205721"
"1752621","862"
"1754144","207"
"1754215","1647245"
"1754915","106"
"1755757","1251"
"1756801","3397249"
"1760785","3473519"
"1761365","26"
"1761482","11"
"1762391","925028"
"1762453","1402553"
"1764064","274"
"1769015","293"
"1782528","425429"
"1785199","202735"
"1785555","4454674"
"1786325","756"
"1798829","1801325"
"1803254","311101"
"1807432","4633839"
"1812891","5526758"
"1814048","1493932"
"1816141","283"
"1819228","2827"
"1820995","2882746"
"1821178","2737"
"1821545","5591691"
"1826075","388018"
"1828388","3822515"
"1828775","5462808"
"1832640","4365933"
"1850445","100"
"1856552","2665672"
"1878052","856317"
"1880929","4787236"
"1888503","1536"
"1890542","3104083"
"1895185","2349475"
"1896715","5247793"
"1900179","996689"
"1905216","1842052"
"1907111","1131943"
"1907590","464"
"1912785","19"
"1913068","2422031"
"1913244","139"
"1915535","1026580"
"1918542","864"
"1923408","16"
"1923435","4234500"
"1925104","3495856"
"1927246","16"
"1931871","588168"
"1935348","1629"
"1935479","3295138"
"1936862","2900"
"1947608","180369"
"1947967","520446"
"1949987","2901139"
"1953995","19636"
"1955612","55"
"1956506","343197"
"1958962","9533"
"1962823","149748"
"1962852","2551624"
"1970195","9"
"1976022","1237"
"1986261","2971448"
"1998176","2018"
"1998297","5539219"
"1999842","465"
"2002728","1906340"
"2011407","3591"
"2016190","4060649"
"2018487","4"
"2019199","1309541"
"2023549","24"
"2043018","3498057"
"2049363","22"
"2052251","1703483"
"2054687","5470531"
"2055314","5381280"
"2059421","5543"
"2059617","1624115"
"2061822","1516749"
"2069392","618654"
"2072241","15"
"2079366","1473"
"2085741","69"
"2090765","2874166"
"2096444","1253676"
"2097214","9976"
"2098681","1892"
"2099003","2361"
"2100433","106407"
"2101151","268"
"2102148","673347"
"2106680","1795095"
"2111845","2900176"
"2121047","702141"
"2122080","20"
"2123975","638666"
"2130162","105539"
"2133597","73554"
"2134405","679313"
"2135864","49"
"2138574","4939253"
"2138686","1714153"
"2138940","5516894"
"2139517","4"
"2143182","15"
"2143653","2088935"
"2144218","27"
"2146315","1050069"
"2150801","1367744"
"2161050","3734209"
"2161945","546"
"2162797","419"
"2162826","198748"
"2162830","4625757"
"2165546","151"
"2175892","731499"
"2179235","4"
"2180206","1373312"
"2180354","209305"
"2181215","833"
"2185951","1687573"
"2186249","1370720"
"2186836","87"
"2189010","217"
"2191078","13692"
"2193172","71167"
"2195553","1151234"
"2199596","125105"
"2200176","5066740"
"2200723","1073677"
"2200785","92"
"2207402","4203693"
"2210623","113"
"2218618","30"
"2221532","84777"
"2221730","9"
"2223810","49404"
"2224030","1420727"
"2224873","512"
"2225243","301481"
"2228441","33"
"2229646","1078953"
"2230720","53"
"2230981","1536192"
"2232581","3"
"2232618","73"
"2232646","7"
"2232834","4"
"2233761","1985321"
"2234951","1192783"
"2238135","3466280"
"2238345","3104902"
"2239716","11548"
"2240212","1098733"
"2240931","4437330"
"2241068","787777"
"2245898","1894038"
"2247782","2064053"
"2250421","3221564"
"2255854","2914"
"2264038","2871"
"2266537","1649177"
"2267653","15"
"2268703","3460633"
"2270215","1155"
"2283577","1290072"
"2285479","36"
"2287952","2280171"
"2288683","727"
"2289708","3224940"
"2290570","479581"
"2291942","1559346"
"2294628","1599079"
"2295223","5339853"
"2301548","848691"
"2308774","5245463"
"2309074","926"
"2314046","125172"
"2314809","77"
"2315066","3368465"
"2315873","321"
"2318465","3583906"
"2319313","2733"
"2322953","5255356"
"2327368","118812"
"2328757","92"
"2335896","2948658"
"2336004","299755"
"2336497","4516064"
"2342207","3157079"
"2343691","5289034"
"2361346","1310338"
"2362581","15"
"2363024","238"
"2363084","536334"
"2366223","44"
"2367274","130"
"2371772","685203"
"2375753","70"
"2375903","3708960"
"2377402","1178780"
"2378986","28"
"2383296","9952"
"2383322","1428004"
"2383989","25"
"2391488","1363375"
"2393649","3896574"
"2397418","3707843"
"2397822","4953056"
"2400099","20339"
"2403197","212535"
"2403286","2388461"
"2408564","1405157"
"2413199","4141785"
"2419412","1719582"
"2419520","1377546"
"2419956","1811282"
"2422226","240"
"2432418","449585"
"2434905","563632"
"2435194","389362"
"2435536","26"
"2435850","16"
"2442758","3514732"
"2445686","86"
"2446292","671760"
"2449169","114"
"2451588","50"
"2457795","2953306"
"2463687","112"
"2469197","3910707"
"2475626","46"
"2478770","4311"
"2483992","237"
"2492100","5733"
"2493837","234261"
"2494877","94"
"2496209","2533"
"2501237","876696"
"2502938","2676"
"2503996","463247"
"2505742","2035180"
"2510094","51"
"2510683","36"
"2514439","5109493"
"2518304","292"
"2521871","47"
"2522770","3929800"
"2529213","1052845"
"2534127","18"
"2535542","57"
"2536210","3784527"
"2540943","1057214"
"2545058","1620132"
"2546005","4250952"
"2551807","3720937"
"2552753","25"
"2555029","1153096"
"2555917","134"
"2558368","2152"
"2559255","491977"
"2560807","107"
"2568335","1681390"
"2568841","2297131"
"2569805","6249"
"2570043","2431922"
"2570847","3813090"
"2577116","135"
"2578482","1688153"
"2579431","4246760"
"2581694","2402967"
"2586426","749129"
"2589488","418934"
"2592820","1475"
"2593153","2013"
"2593817","1220970"
"2606049","3948"
"2606873","1097571"
"2607613","1542097"
"2609301","3252424"
"2622320","890340"
"2626981","406759"
"2632175","5317587"
"2635155","330"
"2635639","1455"
"2635881","1347984"
"2638967","173"
"2639167","1034"
"2642777","4958439"
"2644168","1644"
"2645298","19985"
"2651913","852213"
"2652092","3192467"
"2653591","2149976"
"2654009","4953464"
"2654124","1593942"
"2658922","5049463"
"2661659","5376301"
"2665748","3189990"
"2666817","4624590"
"2667283","4"
"2668639","30456"
"2669632","2270018"
"2671295","4163941"
"2671306","147"
"2678138","2713983"
"2678475","27"
"2678488","828342"
"2681788","4141405"
"2685512","1995310"
"2687864","614008"
"2691579","2261632"
"2693268","4069542"
"2694281","2304030"
"2697310","539477"
"2697667","254"
"2698841","97"
"2698868","2790817"
"2704701","3332064"
"2708586","5324310"
"2715174","1029"
"2724441","75562"
"2724855","724"
"2726141","21"
"2732808","63"
"2733447","4060478"
"2734310","3966542"
"2735427","13"
"2738677","12"
"2739955","1790"
"2741457","37"
"2746491","1115090"
"2752266","4411651"
"2756160","749619"
"2758248","495"
"2759911","1171"
"2760408","1602841"
"2762080","4676400"
"2762769","20"
"2763228","1592"
"2763324","108"
"2767047","565"
"2772595","53"
"2772676","2905619"
"2773350","992"
"2773892","411292"
"2774722","1139217"
"2778256","1533806"
"2784772","48"
"2787653","3915633"
"2788017","156"
"2788210","3899428"
"2790220","4"
"2793999","1189"
"2794822","1227158"
"2795404","1358"
"2796303","76214"
"2804826","940354"
"2811420","33"
"2812872","321"
"2813377","14"
"2818055","1145065"
"2821736","5282517"
"2823007","3586566"
"2828015","1943616"
"2828534","633281"
"2834039","2912307"
"2835646","4671678"
"2837401","62"
"2844569","93"
"2852474","48"
"2864497","60341"
"2867747","8660"
"2869404","1482639"
"2869771","1720141"
"2870036","11"
"2871650","3534239"
"2872176","5307804"
"2876129","159"
"2880968","3703677"
"2882474","1788296"
"2884910","13685"
"2890768","470"
"2891750","1150612"
"2893819","5355519"
"2896141","1591"
"2898148","3069984"
"2899626","3797312"
"2914151","5224633"
"2916075","1935268"
"2921508","3878773"
"2924150","6873"
"2926897","3059121"
"2928805","1224242"
"2931390","104"
"2935603","1340"
"2935933","519847"
"2941323","5"
"2942172","35586"
"2943778","3901"
"2945184","36"
"2945232","1382450"
"2947922","798997"
"2949935","23"
"2950371","552638"
"2956647","3558652"
"2956959","2547688"
"2957513","1198985"
"2959543","139"
"2960247","1"
"2963620","1416"
"2965551","936787"
"2969249","1098"
"2969787","40"
"2973355","3382689"
"2974100","2640206"
"2975329","48622"
"2980118","87"
"2981866","7913"
"2985474","18"
"2988937","15"
"2993988","54622"
"2997694","3821223"
"3002904","3629494"
"3004511","428298"
"3010071","5262556"
"3024094","106"
"3024442","103"
"3032832","491444"
"3038608","3287659"
"3040694","198"
"3042694","5148887"
"3043177","51"
"3054106","566820"
"3054608","330511"
"3063082","5511"
"3063449","30306"
"3066911","1741"
"3068998","6287"
"3071760","4815561"
"3076443","4575154"
"3077091","1482"
"3077196","4329"
"3077889","270922"
"3082633","11401"
"3085280","2434"
"3087049","1067062"
"3090258","184411"
"3091249","30"
"3093078","173"
"3093112","5054125"
"3096729","1002140"
"3103652","5142138"
"3109852","219"
"3112663","3014907"
"3118799","4914759"
"3122254","3785940"
"3127802","369776"
"3129227","594"
"3134915","18710"
"3135155","7"
"3135679","907850"
"3135947","2798299"
"3137075","1888846"
"3139195","1388096"
"3141384","2149726"
"3143033","909795"
"3144558","16"
"3147403","869353"
"3150830","4024822"
"3151147","374"
"3151407","167"
"3155237","1954112"
"3155826","308970"
"3158121","3637"
"3158334","4684761"
"3159664","4376562"
"3159802","3551969"
"3160265","4099"
"3165537","622237"
"3165638","2280625"
"3166159","4349"
"3171392","173"
"3171481","116"
"3172123","2860052"
"3174943","2995933"
"3177198","447979"
"3181535","1164"
"3183527","31021"
"3185322","4907"
"3188171","1365717"
"3190552","1910350"
"3192238","1757515"
"3196420","3071"
"3196966","795124"
"3198374","4953668"
"3200251","742"
"3205469","53184"
"3208160","2811554"
"3221294","3847594"
"3225640","1361777"
"3231354","221530"
"3231630","2377"
"3237410","3996285"
"3243018","5201855"
"3250372","1670192"
"3255836","5277618"
"3255920","1276740"
"3260960","1190"
"3265391","36671"
"3279981","930385"
"3280693","224430"
"3281683","5001290"
"3283425","1289741"
"3285979","625"
"3289386","1624053"
"3289924","6"
"3290881","9"
"3291143","2152461"
"3295871","14"
"3299951","4978201"
"3302054","154007"
"3303122","1290920"
"3310165","276799"
"3312125","3997075"
"3317523","1391"
"3318853","5179128"
"3321174","1283928"
"3325029","593251"
"3325158","1053"
"3325535","427"
"3325657","182751"
"3326679","294928"
"3326778","2682812"
"3327020","1590"
"3328499","1127"
"3333084","2564"
"3336723","691"
"3339876","1375975"
"3342484","472764"
"3344488","379"
"3358391","842299"
"3361707","73"
"3361801","571809"
"3369365","3266404"
"3369480","912531"
"3375121","2251742"
"3381752","91"
"3386417","4303140"
"3386728","1229639"
"3391643","297724"
"3392040","326551"
"3392216","1820859"
"3392552","15474"
"3393528","1113172"
"3400968","160"
"3401296","161"
"3402933","311"
"3407554","1124589"
"3408373","3123130"
"3416798","37"
"3417659","1205463"
"3417849","1074905"
"3435487","795"
"3439367","257378"
"3440520","938385"
"3443822","519589"
"3444503","1746707"
"3444898","72821"
"3445866","817373"
"3446385","1859109"
"3447365","14"
"3451659","95"
"3451670","4597553"
"3453904","3793"
"3457719","6"
"3464229","1301350"
"3465561","4329321"
"3466258","2895188"
"3467075","666676"
"3475069","3174280"
"3476104","321"
"3479067","1333006"
"3483582","250372"
"3487162","2231695"
"3489224","910"
"3492091","2701825"
"3494325","136779"
"3495368","2228717"
"3500883","12"
"3501087","897320"
"3503324","752"
"3504296","508314"
"3504705","155190"
"3505349","771833"
"3510580","10293"
"3510706","20"
"3516719","1398847"
"3522342","260852"
"3522999","1359303"
"3523763","7"
"3545095","27"
"3545992","404"
"3546074","1381359"
"3549681","25"
"3552785","1947951"
"3555730","1410070"
"3556110","183"
"3561087","999"
"3561445","4305302"
"3561771","1084614"
"3566082","7010"
"3568240","524"
"3576806","1658"
"3581665","1731288"
"3583502","5659"
"3584263","4363"
"3585586","3855468"
"3587199","3295987"
"3587485","1245507"
"3588120","1651583"
"3588556","1011726"
"3594264","2499215"
"3597242","282062"
"3604861","1576747"
"3614239","3176282"
"3614444","306152"
"3615962","29"
"3620481","51"
"3622788","11850"
"3628796","63"
"3629277","4988598"
"3630101","391325"
"3635534","3654491"
"3636058","95"
"3636893","1607070"
"3643564","646"
"3651154","2260786"
"3655012","1380627"
"3655263","1920121"
"3655290","11024"
"3656328","4996872"
"3657740","345"
"3658834","2799190"
"3660132","2882270"
"3662837","30"
"3668229","5104781"
"3670503","1109"
"3670991","1994522"
"3674006","747"
"3674108","221"
"3674849","4957096"
"3676430","128"
"3679625","1072"
"3682129","41"
"3683302","2161430"
"3685548","4330258"
"3694016","2800997"
"3696216","70"
"3696680","1466467"
"3698212","330"
"3698572","2576758"
"3700039","5776"
"3701999","2559049"
"3702379","2916062"
"3705065","549290"
"3705208","1299708"
"3706177","3452734"
"3708192","296"
"3711676","300640"
"3716179","412"
"3719065","617"
"3719544","38"
"3721513","9"
"3725011","79"
"3727468","122966"
"3731685","23528"
"3744499","115722"
"3749556","2295564"
"3750274","738938"
"3751328","3004683"
"3752075","2394182"
"3756257","5095233"
"3759651","2964"
"3760519","4667200"
"3761737","5144250"
"3765582","1239492"
"3769622","2883105"
"3772961","748747"
"3773061","273"
"3775483","3933381"
"3778067","754301"
"3778096","470237"
"3784062","2467"
"3786601","62"
"3793296","2440424"
"3795951","431"
"3796345","155075"
"3797268","13616"
"3797704","1859440"
"3798733","2497196"
"3800417","7261"
"3807154","3105257"
"3809185","331"
"3810623","10311"
"3811302","503718"
"3811629","1320"
"3811711","18936"
"3817330","11089"
"3818886","4812956"
"3819184","76485"
"3823054","384162"
"3825652","8954"
"3829282","134"
"3832057","3232892"
"3836135","1923418"
"3837544","26"
"3853140","1041387"
"3859053","183"
"3861978","3369824"
"3865148","404"
"3866457","705909"
"3867755","262865"
"3868036","500"
"3868829","1186311"
"3871636","92"
"3872154","0"
"3873785","1837272"
"3879565","1223815"
"3883165","22"
"3883980","1027"
"3891616","1281538"
"3891707","941"
"3893644","4162683"
"3895467","5032398"
"3902688","1977288"
"3910735","216821"
"3910745","692"
"3915644","29"
"3918108","4"
"3918492","24"
"3929148","16"
"3931516","7448"
"3933136","64"
"3933145","8"
"3939447","4203734"
"3941351","2577455"
"3942939","7"
"3947558","449550"
"3950486","39"
"3954611","4391839"
"3955974","1220594"
"3958152","19"
"3959700","349"
"3960802","1150363"
"3970552","4332191"
"3972704","1244172"
"3972746","83018"
"3973090","1489"
"3974890","1279"
"3976486","2296377"
"3976713","76"
"3980393","4112430"
"3982502","2433"
"3985080","1181653"
"3990560","2557592"
"3991725","15"
"3995217","57001"
"3997479","717"
"3998629","191632"
"3999758","2977"
"4003048","699"
"4003142","49217"
"4008062","548"
"4009540","1049268"
"4012713","160798"
"4019461","1282962"
"4020652","3402"
"4025535","12"
"4025610","13"
"4026057","56"
"4026856","4494"
"4032408","0"
"4032985","4310775"
"4033359","603253"
"4040353","2233718"
"4044925","5"
"4046615","14011"
"4050869","441145"
"4056838","143"
"4062307","4943952"
"4062413","15"
"4065379","4134377"
"4067739","232"
"4069060","549326"
"4070973","80"
"4071907","44676"
"4074877","10"
"4082045","564511"
"4082268","1459822"
"4084554","3072973"
"4089016","17"
"4090021","1965642"
"4096437","4"
"4097024","0"
"4101460","1187"
"4107895","2540002"
"4108629","31900"
"4110102","44"
"4115861","505"
"4123752","735853"
"4125615","3953626"
"4125866","250"
"4129179","674"
"4129622","2774905"
"4129631","952"
"4130409","685837"
"4135519","1213379"
"4142436","3750598"
"4145553","1"
"4148010","813624"
"4150153","1173970"
"4153022","558519"
"4153446","796231"
"4159575","1760500"
"4161964","89"
"4162240","278211"
"4165743","652"
"4167077","4495247"
"4169752","40"
"4173309","178219"
"4177227","380674"
"4178789","482"
"4181671","3202944"
"4183646","2070555"
"4186592","1638819"
"4192087","7861"
"4193264","119"
"4196545","3269525"
"4197664","82814"
"4198457","63"
"4203766","1638178"
"4207646","215"
"4211986","35"
"4213453","3720842"
"4214841","37"
"4216560","2800801"
"4217313","39"
"4218135","46"
"4226507","31"
"4230516","5069917"
"4237970","3899"
"4245303","167"
"4249650","750931"
"4253297","810914"
"4253878","2337224"
"4257027","3620189"
"4259082","1164776"
"4259149","70738"
"4259586","1162828"
"4262773","4130528"
"4268816","93"
"4269667","1799"
"4272534","2893822"
"4273048","778610"
"4276046","6"
"4276470","26"
"4276602","67"
"4282405","4521833"
"4282857","438502"
"4291618","657690"
"4296812","187"
"4302686","1634996"
"4304209","524840"
"4307422","477"
"4310108","404"
"4315286","741343"
"4315366","63"
"4316781","65"
"4316944","1038462"
"4317964","102"
"4318780","751475"
"4321671","83"
"4322243","1038488"
"4324799","512"
"4325263","4331962"
"4327642","57"
"4330922","1178"
"4332334","2458689"
"4332740","127"
"4335760","1619339"
"4338416","6"
"4343429","1692574"
"4345514","783072"
"4347924","3452948"
"4350115","1221"
"4358146","839505"
"4360530","59"
"4363252","1372438"
"4363632","610150"
"4363973","969"
"4367544","20"
"4370329","9057"
"4370629","23910"
"4375450","11716"
"4375830","11"
"4375885","2360634"
"4382144","2769774"
"4385010","526893"
"4385749","1313"
"4388385","1679124"
"4393948","2916618"
"4397062","3050178"
"4398874","307053"
"4400645","2481753"
"4400774","4587431"
"4403793","5306"
"4409088","649680"
"4409438","1215367"
"4409639","811659"
"4409951","4368558"
"4413309","19"
"4413407","1140109"
"4413619","60217"
"4414648","1909114"
"4419168","825410"
"4421536","883"
"4422833","16"
"4427238","4818306"
"4428236","1781627"
"4429562","90"
"4430480","363"
"4430803","2980"
"4432115","4730656"
"4440025","734447"
"4440409","177"
"4441641","256200"
"4441742","2313515"
"4443698","720"
"4444516","1005801"
"4445174","868133"
"4451338","735"
"4453144","90"
"4453880","299765"
"4461194","5"
"4487445","1253478"
"4487525","3591594"
"4488624","201883"
"4489703","2132376"
"4489942","356882"
"4491255","460346"
"4495950","902073"
"4496849","3975267"
"4501252","623"
"4504280","82"
"4505333","349817"
"4505994","46"
"4508555","1404315"
"4508779","8577"
"4511954","116"
"4513433","1996957"
"4515696","1488903"
"4516111","393827"
"4518210","2192167"
"4519905","3377758"
"4519933","831"
"4520578","4771692"
"4521145","70222"
"4522312","290461"
"4522954","1666987"
"4523350","9"
"4525884","26"
"4526612","487268"
"4528221","2469333"
"4528443","735625"
"4529530","2718906"
"4530779","1408952"
"4533201","215673"
"4533755","350885"
"4534370","2373082"
"4538056","380"
"4540251","4"
"4540972","3366496"
"4546828","156"
"4549736","1802569"
"4551263","2538345"
"4553726","1676501"
"4554331","8566"
"4555206","2177638"
"4566830","35811"
"4567846","226"
"4572955","2557059"
"4578506","3109081"
"4579549","447543"
"4579940","2235864"
"4580982","2884126"
"4584775","4318532"
"4585198","6001"
"4587509","315"
"4591818","3106668"
"4593674","577464"
"4594048","2783665"
"4597659","107"
"4598231","8"
"4599113","1545547"
"4604458","1963839"
"4606229","944261"
"4607265","2820852"
"4613205","1315099"
"4613949","770380"
"4615163","4746500"
"4616358","826499"
"4618499","1232145"
"4619253","80"
"4629566","2241159"
"4633108","10"
"4634124","2663711"
"4635425","3595"
"4638563","56"
"4642456","12"
"4644935","105723"
"4646548","865345"
"4648005","5"
"4648313","88"
"4649994","22"
"4655707","518990"
"4658052","815"
"4663147","4874143"
"4663534","1746467"
"4665170","34"
"4666586","31"
"4669090","85"
"4670309","3005007"
"4675854","2460365"
"4679348","15"
"4680448","19"
"4683848","118"
"4685741","869233"
"4689613","895158"
"4692104","136"
"4692509","2952226"
"4697034","745"
"4705213","5598"
"4706995","79"
"4709736","23"
"4713635","130"
"4717467","916847"
"4721020","1733000"
"4723729","790606"
"4736413","342945"
"4737841","3963881"
"4738052","69"
"4738397","17694"
"4742321","244460"
"4743915","1642156"
"4744864","6497"
"4745596","914001"
"4746641","8"
"4746769","571848"
"4751157","1008877"
"4755329","2447593"
"4755499","5592"
"4757037","46"
"4757805","836735"
"4760254","1407886"
"4764611","3198817"
"4774361","15"
"4774712","2322809"
"4774805","177601"
"4775052","87757"
"4775548","4688588"
"4776220","1677"
"4776289","11"
"4781034","49"
"4783063","4588540"
"4787422","4473303"
"4788210","333823"
"4797460","221663"
"4799763","15483"
"4804271","4436751"
"4807409","558010"
"4808172","12"
"4808482","181"
"4811963","79"
"4812134","4808059"
"4813134","13510"
"4813640","1140"
"4815787","5570"
"4818502","11"
"4818934","4674"
"4821197","16"
"4823058","1400452"
"4824395","3725511"
"4833989","4056941"
"4834714","55032"
"4837454","325"
"4844590","2394218"
"4846823","447922"
"4848335","1350169"
"4857166","1425"
"4857702","4723812"
"4861865","191"
"4869267","4014231"
"4869426","2530976"
"4869904","1853964"
"4872713","1194"
"4873509","1239"
"4874507","70"
"4876146","50890"
"4877303","10"
"4878018","736685"
