id,activity_time
"450380","1235890"
"453404","1342"
"454368","4792357"
"454771","141"
"456837","14082"
"457307","4216723"
"459182","2196977"
"462160","74"
"462264","5170709"
"464478","2108369"
"464580","5249977"
"466482","376035"
"467150","82856"
"473173","2336013"
"473687","5912777"
"474259","15"
"475421","1063582"
"476701","193"
"477863","1011"
"478498","1334623"
"480358","3107462"
"481098","44"
"481160","5338000"
"483197","1397"
"485103","1506269"
"486000","1179"
"492954","494"
"494782","2210885"
"497428","1115574"
"502001","4474537"
"503220","2553"
"503967","347"
"507124","44"
"508608","3650840"
"514307","8"
"517062","1730"
"517628","3641450"
"517635","15813"
"518635","87"
"519781","2906561"
"519872","2727563"
"521220","419260"
"524676","3514551"
"526711","5873156"
"529485","2063969"
"530330","5603458"
"532070","160231"
"534215","1445759"
"534664","164"
"536352","3358153"
"538708","634700"
"540161","2130860"
"541219","5690998"
"544517","409"
"548462","2032"
"550210","2677450"
"550667","1467553"
"550742","187862"
"557979","2957"
"558308","5507064"
"562350","5019981"
"563037","4041887"
"564137","3536267"
"566011","1859523"
"566179","1461468"
"566570","4929005"
"567303","39717"
"567858","21917"
"568970","15"
"570042","745208"
"570605","46833"
"572656","256126"
"573079","4591652"
"575157","3195911"
"577048","1261730"
"579035","4954644"
"580817","3722451"
"582556","1918816"
"583955","8369"
"585320","154732"
"595002","1378447"
"595165","81758"
"595873","81589"
"597880","7969"
"598949","218"
"602625","67348"
"603271","12"
"604210","5878534"
"604290","579"
"605498","2114040"
"608120","3309854"
"609127","1399"
"609553","2716615"
"610013","4095677"
"610080","5381593"
"611092","3116"
"612015","4455578"
"612178","2578299"
"612957","2484846"
"616161","1601266"
"619921","1877692"
"620134","22830"
"621189","1942"
"622900","999952"
"623159","67"
"623815","5791348"
"624898","69510"
"626303","1523744"
"627353","1846860"
"630566","1183535"
"637090","2474285"
"639034","511201"
"639125","3851983"
"640116","4324395"
"641810","1306296"
"642515","17"
"642834","953747"
"646395","2140016"
"649141","4557069"
"649149","5498219"
"653304","3812016"
"654957","283784"
"655042","4601"
"655137","57"
"663440","334111"
"663768","81"
"664673","4994718"
"665386","1751860"
"667412","361"
"670615","64"
"671512","172960"
"672506","5418716"
"678873","533887"
"679974","147"
"680206","1092333"
"681583","5035110"
"681991","106"
"684662","27740"
"689170","1107141"
"691085","341114"
"693974","938720"
"695802","2591532"
"696307","135"
"697065","106"
"698245","155328"
"699264","31"
"703272","5906290"
"703450","7279"
"703757","65"
"704420","319704"
"704798","15"
"707072","1229"
"707785","18026"
"708210","29639"
"713064","59"
"713644","43"
"714308","253750"
"714574","2286587"
"715113","137"
"717570","4650809"
"720710","3203894"
"721472","4334361"
"724257","10609"
"725367","1647829"
"725387","571262"
"728108","8"
"728143","5253444"
"730206","1765530"
"731146","3257562"
"731528","1307"
"733971","831755"
"735001","4171256"
"735193","1224335"
"740584","23"
"740812","2002997"
"740837","77"
"741663","2078125"
"743076","110"
"744530","5391153"
"746377","6265"
"746816","50787"
"751759","1167881"
"752108","28"
"757001","4100977"
"760166","1722922"
"761889","26"
"767408","6"
"767978","222165"
"769268","1911687"
"769634","4"
"771535","1154892"
"777607","5757102"
"778990","1590591"
"781312","2601576"
"784848","170"
"785016","2035335"
"786093","98"
"788459","44"
"790592","3129855"
"790619","1890028"
"790676","2037563"
"797445","49293"
"798266","1015"
"800463","1733369"
"800685","5092517"
"804155","24"
"809602","984762"
"811988","18"
"812105","89"
"812894","711232"
"815740","190"
"818704","5763106"
"820289","7161"
"822969","928088"
"823821","37524"
"825709","3962141"
"827518","415294"
"827634","3125975"
"829707","1106"
"834694","11"
"835012","6"
"835826","547476"
"836398","20174"
"839280","3053045"
"839697","23"
"840537","2744886"
"840901","1626481"
"841144","5"
"843122","1987102"
"843900","316753"
"845623","1134850"
"847377","1821"
"847930","12"
"851538","1175701"
"852297","1568269"
"855302","112"
"867171","5170123"
"868844","13"
"870648","1245"
"875472","1655406"
"877392","101204"
"877820","381314"
"878837","2979100"
"879321","14"
"882130","3951937"
"882458","446367"
"885804","17"
"886683","443"
"887565","5653330"
"888473","8990"
"890085","3392612"
"890447","143"
"891018","886"
"892249","505899"
"893757","4461230"
"894121","5172558"
"896901","4118844"
"897119","892003"
"898660","3054568"
"899991","4886650"
"901034","876"
"901279","3181045"
"905029","3147565"
"906316","4379"
"907302","1816554"
"909035","1480"
"909750","315"
"909977","1281676"
"910465","4062300"
"910468","3102555"
"912580","675690"
"912741","4322284"
"912850","1950825"
"912955","2066099"
"915999","4412650"
"917475","411607"
"918627","4202593"
"918676","5663057"
"920542","9"
"926172","4833992"
"926920","87"
"929351","108854"
"929720","3687385"
"932339","1651730"
"932866","19"
"934171","81"
"937459","70"
"938765","38"
"938897","2220756"
"939040","4659244"
"939677","1888643"
"939941","31884"
"940529","283"
"941528","143"
"942139","3732655"
"946547","519415"
"949064","1074"
"949340","2753360"
"949543","1653529"
"949907","5322412"
"951487","2549577"
"951496","2262279"
"952019","4102465"
"954416","5793715"
"954521","4098705"
"955006","1344462"
"955915","5401200"
"957388","872411"
"967773","3733275"
"970308","3606294"
"970612","1746761"
"971369","637461"
"978350","2227334"
"978361","4502907"
"982718","3082556"
"984106","9"
"984525","2116799"
"986244","7044"
"986831","7268"
"991751","78"
"992997","1447278"
"994291","5710550"
"995253","1069136"
"996025","39"
"996588","2573563"
"998084","4329"
"1003490","370433"
"1005129","70315"
"1005381","31"
"1007348","18731"
"1010571","9539"
"1010875","15"
"1011245","5841057"
"1019204","1418753"
"1019378","1371"
"1026828","249"
"1028853","9"
"1031772","355781"
"1032717","24"
"1036854","567335"
"1038683","1187"
"1039465","1564022"
"1041181","999341"
"1042605","10"
"1045183","1499"
"1046599","2568474"
"1046635","4504910"
"1047207","3339664"
"1048537","887217"
"1048549","1291671"
"1051761","319"
"1054117","29"
"1055078","33360"
"1055677","811"
"1055817","10"
"1056317","301989"
"1057501","1001002"
"1058793","1974406"
"1059603","15"
"1062324","41615"
"1063049","1040824"
"1068880","126330"
"1075245","5081569"
"1079131","5025541"
"1081976","66829"
"1082014","751874"
"1082386","154"
"1082694","1145190"
"1085764","452"
"1085874","483"
"1086049","2097973"
"1088041","5306108"
"1088170","4"
"1088916","411724"
"1089046","5419111"
"1093181","21"
"1098254","1447813"
"1099391","1932032"
"1106163","978"
"1108364","236"
"1108753","57695"
"1109041","25"
"1109761","237"
"1112456","3946846"
"1113405","45"
"1116128","44"
"1117457","396850"
"1118932","1914478"
"1120190","4246754"
"1123937","2046544"
"1124954","696952"
"1125330","14"
"1130360","27"
"1131188","166"
"1134119","4553497"
"1136405","3539805"
"1137361","276881"
"1139856","20"
"1140047","165157"
"1147220","1869559"
"1147308","2456311"
"1149996","4936427"
"1151450","1947851"
"1152872","3587068"
"1154114","392578"
"1155304","97990"
"1155553","278783"
"1160146","3914183"
"1161022","1130198"
"1162484","226"
"1162504","5173793"
"1163921","107"
"1166952","3684883"
"1167208","11"
"1167525","509974"
"1167641","1550386"
"1170738","1632969"
"1171828","86263"
"1172598","130"
"1172709","638483"
"1175200","1222"
"1175828","6"
"1178874","232"
"1179053","112"
"1180152","1127"
"1180365","4742147"
"1192141","5179935"
"1193529","4636787"
"1193578","1139118"
"1194443","20712"
"1195396","1530"
"1195439","94"
"1195728","3245237"
"1196217","51"
"1199058","4635632"
"1199761","159"
"1205238","35422"
"1207620","12"
"1209789","482"
"1211128","2746410"
"1211487","1123896"
"1212251","524340"
"1214011","1575"
"1214026","4563861"
"1214387","2010563"
"1214582","3313058"
"1214621","11324"
"1214869","896954"
"1216293","4311015"
"1217302","15"
"1218284","154773"
"1220046","4347384"
"1222974","5125440"
"1223667","448725"
"1226213","1630287"
"1227186","16"
"1228439","1600835"
"1228701","3671142"
"1228998","160479"
"1230156","1723712"
"1231178","5228544"
"1235218","9976"
"1235883","3294825"
"1236452","718"
"1236698","6490"
"1240284","413601"
"1240851","1598"
"1242663","238420"
"1242814","3936"
"1242993","4282711"
"1243257","595333"
"1244461","11"
"1246091","398716"
"1251463","2457324"
"1252335","5771907"
"1253814","1325"
"1254089","253669"
"1255996","13280"
"1257299","4600568"
"1257812","4999007"
"1259053","26"
"1259561","5620808"
"1261021","31"
"1261511","36"
"1261725","9654"
"1262081","591181"
"1262262","20"
"1264367","57"
"1265037","13"
"1265810","5338658"
"1266117","237975"
"1266367","1584357"
"1266516","1455052"
"1266652","431117"
"1267122","1069236"
"1271199","92150"
"1273599","962590"
"1275196","124153"
"1275996","2158"
"1276039","20"
"1276817","401683"
"1277185","4381618"
"1277226","2310090"
"1278099","8"
"1278400","380538"
"1278806","6812"
"1281102","824802"
"1282602","4663824"
"1286795","3531161"
"1288265","921891"
"1290167","237"
"1293003","145129"
"1293905","502587"
"1300890","3212137"
"1301980","16"
"1302113","2487915"
"1303026","2991"
"1303761","2980658"
"1307204","4564965"
"1311986","42422"
"1312292","3074590"
"1314055","409"
"1315604","199"
"1316826","1831829"
"1319375","61"
"1320345","4139835"
"1321080","102971"
"1321419","4303302"
"1321466","5243395"
"1323067","12"
"1327404","2721334"
"1329169","18418"
"1329833","3706909"
"1330223","2884446"
"1331081","41"
"1331792","86238"
"1331887","4713000"
"1332237","1842721"
"1334631","4865111"
"1334675","11577"
"1335086","4940923"
"1337923","3679030"
"1339942","19164"
"1344652","5110392"
"1345851","338183"
"1347098","1648100"
"1350516","15423"
"1350998","2113013"
"1352483","2282"
"1353933","21"
"1356051","3409820"
"1356102","3124986"
"1357569","2874898"
"1358836","206"
"1359956","4306479"
"1360322","29258"
"1361886","147"
"1362334","11"
"1362515","1089299"
"1363290","798600"
"1364922","126"
"1365041","4"
"1367653","533191"
"1367774","11854"
"1372243","9607"
"1372987","267258"
"1373887","1791529"
"1377316","581033"
"1378902","3063040"
"1379767","402"
"1381264","5086584"
"1385507","43"
"1391342","2626168"
"1397197","73568"
"1398671","4359460"
"1398843","643309"
"1400481","221249"
"1401639","31"
"1401667","3447164"
"1403692","30"
"1406034","3840758"
"1407042","11641"
"1407932","2257"
"1409540","2194784"
"1409663","3839752"
"1410652","10"
"1419800","30143"
"1421064","1308"
"1425719","1800755"
"1426117","1522687"
"1428590","2587882"
"1432196","298"
"1436252","1202298"
"1437312","57096"
"1438196","109"
"1439900","693552"
"1441411","110"
"1442538","644891"
"1444153","3333441"
"1445388","1583646"
"1446213","25720"
"1447045","10"
"1451189","84"
"1454929","77"
"1455434","2997002"
"1457084","1632383"
"1458260","2471773"
"1459501","14633"
"1460546","99551"
"1461036","2960601"
"1461088","182"
"1462375","42155"
"1464582","290821"
"1466077","18"
"1466738","6"
"1468462","532"
"1468615","237389"
"1470077","2936716"
"1471130","54"
"1471239","554492"
"1474297","13"
"1476891","988382"
"1476989","2141204"
"1478992","2485765"
"1479769","588"
"1481793","793342"
"1482476","4321883"
"1482990","1225"
"1483348","4712232"
"1483892","5595203"
"1484065","69"
"1484440","140"
"1488526","35"
"1488680","72"
"1489069","8"
"1489192","309"
"1492118","94"
"1494705","1883303"
"1496793","5568579"
"1497287","4226682"
"1498211","28803"
"1498936","18"
"1501230","345"
"1501803","107"
"1501966","126"
"1502781","2004970"
"1503974","227057"
"1504097","2515"
"1505179","31"
"1505382","443355"
"1507452","151"
"1508082","2620039"
"1508375","504"
"1508998","9"
"1509154","1772898"
"1510599","48"
"1510928","27"
"1512291","497"
"1513267","832"
"1513519","36"
"1513668","1355364"
"1518180","164"
"1521189","1053632"
"1521249","4701613"
"1524227","7548"
"1524596","397115"
"1525378","4754888"
"1525658","158761"
"1527854","1715050"
"1528928","2690796"
"1529208","105712"
"1529977","3246646"
"1530844","3034003"
"1531113","2177019"
"1532014","3317528"
"1532188","4958029"
"1533134","95330"
"1533874","498947"
"1534061","5"
"1534908","5017985"
"1536566","685"
"1536758","2258584"
"1538099","3"
"1543944","1762498"
"1546447","652354"
"1548053","392407"
"1548075","315"
"1552060","10"
"1555936","815785"
"1556056","1715617"
"1557544","971877"
"1558718","27"
"1564182","1373988"
"1566893","666168"
"1570422","5126702"
"1571455","197"
"1571703","396126"
"1571712","395"
"1573710","0"
"1574224","1505"
"1575275","9"
"1575577","5142"
"1575586","903"
"1578562","1296"
"1579670","1343357"
"1588126","30"
"1589289","172"
"1589430","73"
"1590183","250977"
"1595848","4415821"
"1596021","2840726"
"1597074","1039"
"1600743","2693174"
"1603585","665"
"1603801","66"
"1606164","11927"
"1606192","44"
"1607227","545"
"1608522","3174826"
"1610218","682"
"1614784","146613"
"1615117","4892837"
"1617277","69148"
"1619914","198"
"1622495","4558166"
"1623958","825"
"1625638","1847214"
"1626924","15"
"1628305","2071500"
"1629828","3175532"
"1629992","7"
"1631819","2616468"
"1632351","24"
"1632748","1166"
"1633999","922"
"1635020","75"
"1635910","1311"
"1637281","2468517"
"1638434","170367"
"1639035","448"
"1640223","3164308"
"1642483","4970260"
"1643636","4241947"
"1643647","2195034"
"1644828","3783197"
"1648618","5525744"
"1652301","5569835"
"1652914","3993"
"1653900","2459533"
"1656190","47311"
"1661091","83"
"1661147","5504908"
"1662133","2075748"
"1662439","138"
"1663361","3"
"1665472","44"
"1666588","2903495"
"1666814","149909"
"1668248","86"
"1668353","3441925"
"1668506","23"
"1668565","1462"
"1669456","26"
"1671694","7827"
"1673153","1481749"
"1677200","24"
"1678555","5089556"
"1679659","37500"
"1680565","52"
"1685805","101432"
"1686805","701682"
"1691424","284"
"1699149","13748"
"1699335","123"
"1701885","2252788"
"1702324","578746"
"1702426","1283939"
"1705963","910"
"1707062","352678"
"1708317","3919779"
"1708415","10021"
"1709452","15"
"1713133","4304483"
"1715434","4589124"
"1716989","3"
"1722305","2571906"
"1725138","27"
"1731773","65"
"1734374","3091267"
"1742265","10"
"1742810","114"
"1744218","26"
"1747374","98575"
"1748500","15"
"1751364","1738"
"1756188","3540721"
"1757858","730080"
"1762103","5"
"1764815","13"
"1774761","3737589"
"1776236","9"
"1777153","71"
"1779512","252"
"1781948","965616"
"1782910","60129"
"1785260","2664878"
"1786140","10"
"1786971","209"
"1789434","4809062"
"1795060","1392884"
"1795492","24785"
"1797986","362472"
"1800013","1608308"
"1801579","3077"
"1802801","14"
"1807042","179031"
"1808305","3728634"
"1809500","157"
"1812510","1782870"
"1813090","22"
"1813393","1131"
"1822529","135622"
"1823642","3823844"
"1825000","3374205"
"1829609","3923499"
"1829727","4204"
"1832937","4968151"
"1834396","49"
"1834522","1828023"
"1837415","116"
"1842186","5086774"
"1842365","42220"
"1847410","276705"
"1848142","310"
"1848508","29"
"1849576","82"
"1850014","9"
"1853864","23"
"1854191","16"
"1855394","9"
"1855661","98"
"1857098","2938663"
"1857685","3728854"
"1858947","5089167"
"1859441","48"
"1862036","660805"
"1868246","370597"
"1870047","2814656"
"1870154","36"
"1870211","492"
"1870415","29"
"1870573","2393311"
"1872150","56"
"1879052","144"
"1880267","913304"
"1881122","5540755"
"1883655","5549227"
"1884959","4127901"
"1887365","1893962"
"1888352","267878"
"1893405","110"
"1899724","1134458"
"1901765","37"
"1902037","1665"
"1903049","222213"
"1903194","21"
"1904231","3114769"
"1904546","20"
"1905058","2"
"1905246","118"
"1905693","4"
"1906027","17"
"1906691","118"
"1907981","13"
"1909084","1660"
"1909932","98"
"1912293","4484421"
"1913884","356"
"1915134","700"
"1915797","1156092"
"1917597","106"
"1922313","4383401"
"1924305","43"
"1924464","5143902"
"1926991","132281"
"1927676","14944"
"1928419","4415035"
"1928990","2255099"
"1930357","1550708"
"1930675","1243535"
"1932576","68"
"1934908","1139"
"1937243","1291465"
"1938446","1261773"
"1939073","1580274"
"1942442","368583"
"1943881","5294733"
"1945536","5332735"
"1946720","90"
"1947446","754491"
"1951377","70"
"1951432","76"
"1954911","1541974"
"1956807","2123046"
"1956846","2841474"
"1958744","17"
"1961132","134978"
"1962436","1582006"
"1963078","711670"
"1964929","1238080"
"1970150","1363"
"1973748","3462108"
"1974233","214"
"1975392","44"
"1980708","119198"
"1986965","1381784"
"1990853","883"
"1993629","4278"
"1998168","405228"
"1998684","1964"
"2000622","169"
"2005054","4768820"
"2006473","122883"
"2010981","1379583"
"2011363","4627157"
"2012136","90"
"2012645","3903635"
"2013536","334902"
"2020261","1060517"
"2020523","58034"
"2021571","508345"
"2022033","19"
"2030926","4492"
"2032379","1377170"
"2033541","349"
"2033809","43"
"2034061","38"
"2035803","2123929"
"2036818","375"
"2037072","1263442"
"2039364","15668"
"2042601","1191797"
"2043535","15"
"2047727","1561322"
"2049451","5576"
"2050110","9"
"2050498","96"
"2050652","10"
"2053928","481274"
"2055083","4688587"
"2057227","3549971"
"2061804","1968"
"2065045","983216"
"2066231","12"
"2066468","5929"
"2066489","1790106"
"2066954","9"
"2067092","11"
"2071338","2244658"
"2072977","15436"
"2074282","342"
"2074676","31"
"2075406","90"
"2076194","25"
"2076653","458"
"2076683","1209412"
"2077712","1892151"
"2079081","2846418"
"2079719","57"
"2085560","7"
"2086730","78"
"2087769","53"
"2090768","67"
"2092747","60"
"2093537","1761"
"2093983","45460"
"2094596","777764"
"2095419","5142260"
"2099200","49614"
"2100356","2903182"
"2103632","55"
"2104520","692776"
"2111030","89"
"2112186","22"
"2114861","60"
"2122465","4541982"
"2123251","47"
"2124468","3965537"
"2124798","64116"
"2130043","1607887"
"2130123","40"
"2133594","2640"
"2137691","202517"
"2137949","16"
"2138129","300561"
"2138429","5372468"
"2139190","1181391"
"2139277","1839233"
"2140085","8455"
"2142638","219042"
"2147086","299"
"2149619","2861218"
"2150621","405802"
"2150703","3560684"
"2150882","4734828"
"2150912","4323761"
"2151222","246"
"2152718","4023593"
"2152985","1603"
"2153790","271556"
"2156116","380586"
"2156279","12"
"2157877","93633"
"2160515","5185961"
"2161246","77887"
"2162932","875546"
"2163584","3775200"
"2165114","5708"
"2165116","66719"
"2165525","2009980"
"2166098","133"
"2170508","1032"
"2173052","1297"
"2174464","1355"
"2179836","135390"
"2183433","480130"
"2184163","62"
"2186130","10"
"2187322","3738352"
"2194731","15"
"2196054","2133889"
"2197689","3091906"
"2199775","6"
"2200174","95"
"2200788","4648077"
"2201238","1491890"
"2201631","230315"
"2203320","2094573"
"2203881","2878298"
"2204941","2689521"
"2205282","5381393"
"2208810","283054"
"2209264","401609"
"2220583","5407168"
"2222383","616565"
"2223282","2626"
"2228407","1879007"
"2230912","1219314"
"2231127","1019"
"2231642","1536679"
"2231681","5420285"
"2234272","18"
"2240216","131280"
"2241063","4965071"
"2242193","117177"
"2244169","20015"
"2245913","83"
"2247697","3243419"
"2253257","2924945"
"2253401","66"
"2254147","2119067"
"2256408","10973"
"2266721","3638343"
"2266797","4055440"
"2270614","118"
"2271827","1470071"
"2271875","1493932"
"2272482","104"
"2273496","63"
"2273921","120"
"2274596","2421441"
"2274836","3631203"
"2276492","2662"
"2281940","41723"
"2284206","3188695"
"2287273","14"
"2292284","4260461"
"2294642","2318697"
"2296988","4"
"2298495","7"
"2298620","633527"
"2299337","19"
"2305250","947"
"2311196","813470"
"2311950","1858314"
"2312117","30"
"2314795","565"
"2315646","17"
"2318028","2787062"
"2319765","4978689"
"2322366","3995178"
"2326131","3475196"
"2328741","2466677"
"2329499","561168"
"2329609","271"
"2329815","526184"
"2331842","19"
"2333858","4924651"
"2334024","2599159"
"2339744","66"
"2342816","12"
"2343831","135102"
"2347230","503"
"2347382","1159347"
"2351327","168"
"2354989","3902964"
"2356262","11"
"2359755","4227"
"2360842","529799"
"2361442","1365461"
"2361474","2723158"
"2363225","80"
"2369373","2251167"
"2373904","1360286"
"2375307","992359"
"2377062","1045"
"2378060","152136"
"2380531","4416160"
"2381737","1089129"
"2382358","6"
"2388968","34303"
"2389561","2143168"
"2389910","71"
"2390224","87"
"2390911","160"
"2393114","1263811"
"2393604","808384"
"2393789","2426150"
"2394721","5195545"
"2398946","186"
"2399125","1327041"
"2400213","303389"
"2401516","3189783"
"2402970","279"
"2403730","265105"
"2404228","196"
"2404808","53"
"2413482","20"
"2417734","441129"
"2420122","5103088"
"2424300","156"
"2424498","105"
"2426937","28"
"2427714","1296085"
"2430210","84531"
"2431991","178"
"2435695","4844172"
"2435922","38"
"2437469","3793441"
"2437484","3166678"
"2441607","1440"
"2442518","3567846"
"2442736","17"
"2443522","2092190"
"2444057","82"
"2444351","22216"
"2447735","1351647"
"2449263","1232421"
"2450604","5473"
"2450918","1717590"
"2451120","980"
"2458087","115"
"2459533","2723935"
"2459811","1285"
"2461637","32"
"2463241","2851024"
"2463251","844659"
"2463540","300833"
"2464265","1196433"
"2464343","22"
"2468606","14"
"2468979","150"
"2469494","2075125"
"2475861","9854"
"2476086","1655992"
"2476092","2042056"
"2476360","4460934"
"2478106","84371"
"2482815","315"
"2486842","170"
"2492903","10"
"2493637","172"
"2494207","1365880"
"2495962","789"
"2498136","960473"
"2501087","1366"
"2501885","357947"
"2502558","2814745"
"2503433","3957095"
"2509854","194"
"2509916","11"
"2511009","6705"
"2513181","1887622"
"2514948","1441699"
"2517072","376"
"2517128","2454430"
"2520493","2638842"
"2522754","280"
"2524093","8977"
"2525077","14314"
"2525770","1556072"
"2526942","4378577"
"2530621","7845"
"2530818","80"
"2531015","922"
"2532534","434816"
"2532968","37"
"2533015","3332316"
"2534526","848107"
"2536007","1719572"
"2536105","2524898"
"2540449","696845"
"2541033","20"
"2541971","1472701"
"2544660","1108808"
"2544745","716"
"2545580","261"
"2546316","1535"
"2548426","64724"
"2551803","17"
"2552562","146"
"2554403","463340"
"2557565","198"
"2559337","39"
"2559607","611"
"2561287","11596"
"2562783","27"
"2563584","8"
"2565545","30"
"2566918","5006"
"2571620","569300"
"2573428","5473"
"2575663","64"
"2576649","2293002"
"2577103","394667"
"2578756","836516"
"2579167","4017467"
"2581532","1092695"
"2584630","2311175"
"2587645","2005846"
"2593930","594592"
"2594956","42"
"2595826","7"
"2595918","1404"
"2595992","2450936"
"2596812","1806501"
"2597118","4719268"
"2599990","220027"
"2600326","1630"
"2600936","29"
"2601851","99465"
"2602989","8"
"2603959","9"
"2604742","1174455"
"2604845","203"
"2608194","39"
"2610377","754926"
"2614565","19"
"2616843","15"
"2621436","1117"
"2628970","3123348"
"2634531","42"
"2636317","3530033"
"2639626","101"
"2640496","82637"
"2640601","2935972"
"2641201","1530979"
"2641768","3562308"
"2642038","2910030"
"2642327","535083"
"2642808","1024"
"2645267","14"
"2646136","9"
"2652483","10222"
"2652500","3852714"
"2655072","11"
"2659214","3438179"
"2667514","2751446"
"2668436","2"
"2669231","17070"
"2672903","111836"
"2674182","1805911"
"2674364","611954"
"2674637","176463"
"2675133","5317120"
"2675486","102"
"2676732","496619"
"2676983","2840064"
"2677008","1953817"
"2681580","1713745"
"2682476","246"
"2683404","14746"
"2683867","9661"
"2684546","2768574"
"2685977","44"
"2687196","1197509"
"2689710","107"
"2690082","149421"
"2690720","12"
"2693769","175082"
"2697248","1485371"
"2698911","15"
"2700628","11"
"2702496","29"
"2705376","28"
"2706722","15"
"2706961","20"
"2708389","1952355"
"2714155","1397377"
"2714413","1258630"
"2719336","416220"
"2720879","1161"
"2721095","149"
"2721382","3833"
"2722335","101"
"2724867","1966712"
"2725432","1704626"
"2725497","941703"
"2725719","12"
"2730406","21817"
"2733701","34"
"2735811","3115615"
"2738493","46"
"2739981","1288660"
"2741917","3202950"
"2743054","6"
"2746186","5720"
"2746906","4480"
"2748115","49"
"2748593","1485862"
"2749769","1765047"
"2755116","1383724"
"2757689","2723446"
"2757937","252472"
"2758048","519589"
"2760166","838872"
"2761617","15"
"2765867","1498"
"2768281","124897"
"2768670","4438270"
"2773066","676999"
"2777833","272535"
"2779987","6018"
"2784224","436108"
"2789360","31"
"2795723","1786133"
"2795748","10570"
"2796422","406759"
"2802183","55"
"2803333","91"
"2804037","1066"
"2805095","156304"
"2806729","275742"
"2806842","942"
"2812003","561449"
"2813871","1537568"
"2815667","2091"
"2818168","2047"
"2819679","2174"
"2820739","615296"
"2821996","1054"
"2822521","8"
"2822608","1501942"
"2826977","2668721"
"2833221","697"
"2833965","365502"
"2836820","191391"
"2837302","18857"
"2841350","3012648"
"2844630","158"
"2849895","349200"
"2850105","313623"
"2850409","332900"
"2850824","1298"
"2851002","2781"
"2851524","209"
"2851570","181"
"2852387","1325"
"2856106","97"
"2856576","65"
"2858739","1033776"
"2861132","370652"
"2864415","776590"
"2866331","99958"
"2868156","16"
"2868419","972"
"2870211","254291"
"2871273","39"
"2874332","1210046"
"2876039","7"
"2876200","88"
"2881422","42"
"2881625","18"
"2882249","82"
"2896888","2095445"
"2897128","43107"
"2897414","36"
"2897921","3965416"
"2898807","916929"
"2899323","122837"
"2900182","726895"
"2901105","61"
"2901248","1930179"
"2901508","1731946"
"2902834","11"
"2905970","8"
"2908781","510235"
"2909899","2843023"
"2912240","9"
"2913636","11"
"2913902","18"
"2915036","1251182"
"2919228","4103260"
"2921387","4993838"
"2921406","4292634"
"2928172","18"
"2928187","406"
"2928196","19"
"2930014","85"
"2931117","52"
"2932787","66"
"2937734","3037892"
"2942240","3097579"
