id,activity_time
"806131","5349744"
"809590","1002571"
"819593","34"
"820334","2382683"
"821817","1516048"
"824919","122"
"827604","199"
"837417","4938068"
"841152","1476164"
"855103","1148671"
"856302","159624"
"857153","26695"
"857194","4039788"
"858036","3228551"
"861221","234004"
"862350","3046"
"868078","338810"
"871966","22"
"877317","12813"
"877562","895937"
"881661","1536873"
"885439","175676"
"892733","5785228"
"898026","34"
"912668","968921"
"914509","1318"
"915039","4367392"
"919983","16"
"922779","3172005"
"929939","525811"
"935218","2062315"
"937168","1269700"
"937503","69298"
"948177","1146317"
"956639","49"
"960415","1904900"
"960990","104"
"961339","213"
"964071","4405492"
"965304","2640778"
"973194","2486879"
"975307","1792808"
"975399","132"
"976696","14"
"981226","7"
"983964","4649218"
"988926","3994"
"994404","669054"
"996139","4073647"
"1000860","1584141"
"1003960","962"
"1004586","837227"
"1008601","3477022"
"1011538","1851419"
"1011777","2246985"
"1016522","8603"
"1017150","209"
"1018292","5250307"
"1022994","4642"
"1023486","181745"
"1025466","352"
"1036872","71"
"1037250","3508317"
"1037798","72939"
"1037813","20"
"1042635","198"
"1042904","131"
"1043621","2497430"
"1045988","5817829"
"1049653","5508263"
"1057041","5330270"
"1059723","3098981"
"1066702","28"
"1066976","3924446"
"1067869","1350778"
"1070420","1422253"
"1087224","4323601"
"1091022","3771333"
"1094137","3448299"
"1096151","1582147"
"1100299","3385804"
"1108937","131"
"1109731","847760"
"1112962","3912274"
"1118654","75"
"1119868","1815085"
"1119947","11"
"1121280","3768687"
"1126684","1586617"
"1127358","994451"
"1131733","1207501"
"1139493","4221741"
"1141040","502499"
"1142101","1884"
"1142477","714163"
"1150965","331295"
"1157425","2846532"
"1158195","646744"
"1159729","2872928"
"1163319","2458823"
"1164245","2411117"
"1165632","39"
"1166433","958999"
"1168821","6624"
"1171103","1564061"
"1171627","339"
"1175008","2303546"
"1176579","23"
"1176929","678748"
"1178061","15"
"1181259","338034"
"1184543","3714531"
"1184789","1594542"
"1193220","328956"
"1198316","34"
"1198756","22"
"1201048","5554471"
"1203317","988063"
"1207292","603142"
"1209525","1694439"
"1211822","87435"
"1214151","345"
"1216242","229"
"1221118","6"
"1224021","1517762"
"1225720","4592467"
"1226177","66"
"1229588","355454"
"1235556","4978429"
"1241947","4788781"
"1250689","6"
"1252140","11"
"1258104","4325360"
"1258706","1263158"
"1263980","31"
"1275045","5655565"
"1275814","825390"
"1276498","20"
"1277276","361586"
"1278974","5005236"
"1280702","5019983"
"1283352","279"
"1286837","3770273"
"1292228","3264171"
"1294486","4205"
"1297625","247686"
"1297696","1847241"
"1300169","50"
"1304456","2686"
"1307251","1395192"
"1308347","887"
"1309280","6"
"1312984","96"
"1317506","8"
"1318148","10"
"1319320","70"
"1321557","5493671"
"1323551","1754340"
"1326036","584"
"1326770","7250"
"1326858","2005883"
"1329730","47"
"1335880","380025"
"1339787","27"
"1341908","3909938"
"1342955","1209"
"1343065","37"
"1345131","25"
"1345691","4901"
"1349566","3859041"
"1349938","2543560"
"1350030","1748259"
"1354380","196568"
"1357149","5418880"
"1357553","4298"
"1368034","20"
"1372466","1436573"
"1373407","1410642"
"1375002","1609863"
"1379434","4404751"
"1381205","4488067"
"1381409","109218"
"1382215","1819993"
"1382303","5357206"
"1383869","1069"
"1384236","2563604"
"1384282","2785809"
"1385082","82"
"1386139","2004520"
"1387073","80172"
"1389055","361200"
"1389176","297"
"1389754","1926992"
"1391132","3386080"
"1391280","118"
"1391328","1477749"
"1391692","2975413"
"1394267","1033005"
"1394616","1600641"
"1397091","784"
"1398703","3123962"
"1399157","211"
"1401454","833"
"1401895","5003569"
"1405872","5053961"
"1408227","363392"
"1412195","1492"
"1412239","2085108"
"1415673","4474"
"1416582","26904"
"1419069","2305683"
"1420138","1048698"
"1420761","1661563"
"1421245","829"
"1424947","1458005"
"1430316","15"
"1441209","94"
"1442054","3973993"
"1448072","13361"
"1450459","3040194"
"1459902","1421433"
"1460208","281"
"1462957","14"
"1464237","11"
"1465704","2784687"
"1466011","218634"
"1473186","2144"
"1475991","103"
"1478887","1806754"
"1480974","642086"
"1481443","1837759"
"1483595","1200211"
"1487749","9"
"1488440","936"
"1497204","2607662"
"1502835","794550"
"1511723","1941047"
"1512712","96"
"1514282","28"
"1519952","51"
"1522869","1742145"
"1523020","349324"
"1527735","60850"
"1529475","37407"
"1530949","59"
"1531721","9"
"1531881","56"
"1535053","26"
"1548079","10"
"1570493","351796"
"1579084","11437"
"1581287","1473484"
"1583902","203198"
"1584552","26679"
"1584825","1694"
"1586012","27"
"1587423","394"
"1587695","64"
"1589850","24"
"1590103","1919855"
"1593037","1206"
"1594206","47"
"1597002","1229819"
"1597421","1150113"
"1598541","4172476"
"1599087","422168"
"1601560","379"
"1606494","690"
"1608706","2680871"
"1609559","349"
"1612222","5886"
"1617649","1509747"
"1620823","394230"
"1622834","4824605"
"1622947","4202042"
"1624846","2911025"
"1625111","819143"
"1626163","75"
"1628138","1976510"
"1628308","800621"
"1629415","357"
"1634324","18"
"1636572","547917"
"1646394","1332521"
"1649515","7410"
"1649968","227264"
"1657601","1196916"
"1667996","20"
"1669103","70"
"1678539","536020"
"1691830","1288186"
"1696203","1643664"
"1713299","33"
"1715036","5477679"
"1715605","24"
"1715628","302"
"1719033","509603"
"1719875","3799562"
"1724598","407897"
"1732789","5622958"
"1741160","4422797"
"1742740","1138854"
"1744165","10"
"1749423","3"
"1751625","230"
"1752477","4910052"
"1756338","1819"
"1759035","521"
"1761155","2146276"
"1762803","2812205"
"1765222","108"
"1766822","3452522"
"1767117","4546493"
"1770942","3451597"
"1775957","18"
"1776827","1116207"
"1777483","70"
"1778897","220"
"1778977","275327"
"1781905","3901860"
"1788150","4024872"
"1791060","3194543"
"1792541","8111"
"1793188","351277"
"1793979","5579170"
"1799022","15780"
"1800662","120"
"1805214","46887"
"1807301","697"
"1820386","787713"
"1822119","901105"
"1829879","418"
"1832073","1638257"
"1833167","4453859"
"1842373","20"
"1847357","9826"
"1852263","175786"
"1858448","25"
"1866225","4383534"
"1867269","1613739"
"1874313","7464"
"1877242","45"
"1880169","4374786"
"1883929","1951174"
"1884347","14"
"1885199","33210"
"1885423","81"
"1885516","1829276"
"1887870","35032"
"1892238","52"
"1895955","357891"
"1906622","2248425"
"1908980","1540"
"1917245","1590114"
"1919885","653645"
"1920973","352768"
"1929340","110"
"1936846","34861"
"1943377","4"
"1951212","1818"
"1958710","17937"
"1959272","200089"
"1961162","145"
"1962271","724717"
"1963521","27"
"1966154","1572870"
"1967963","2347093"
"1971091","297"
"1975730","819201"
"1976821","1289504"
"1984269","2994758"
"1990576","1566452"
"1991477","153212"
"1991676","9"
"1993756","2580294"
"1995639","196"
"1996613","1341649"
"1996954","23"
"1997104","591"
"1999602","71078"
"2000500","6"
"2000875","930226"
"2005243","2561522"
"2006683","114149"
"2015286","1278613"
"2017286","32"
"2020625","1657306"
"2021263","6907"
"2021392","7242"
"2021706","343"
"2022009","3478443"
"2023109","2662043"
"2024610","3543582"
"2025603","2295843"
"2031020","37"
"2031355","1570249"
"2033315","52"
"2036099","17529"
"2038760","4331121"
"2043936","1063085"
"2045702","25"
"2047732","1839447"
"2048281","1924056"
"2050292","2461498"
"2058191","1232778"
"2058225","1616233"
"2062350","2164656"
"2064073","2005542"
"2067872","5"
"2071405","119"
"2075335","2841706"
"2077325","10"
"2079336","8410"
"2080656","2845704"
"2094136","4434149"
"2095233","89"
"2095430","1924"
"2096905","2282278"
"2097894","461"
"2098718","2927851"
"2100208","78"
"2105403","2856"
"2106601","4216112"
"2114814","549845"
"2116230","652"
"2116569","187"
"2122455","7"
"2125348","1474330"
"2127014","1113257"
"2130167","993283"
"2130755","1068719"
"2131522","2867276"
"2133229","515547"
"2135713","498"
"2138325","1751986"
"2138817","1546854"
"2139053","20"
"2140238","68"
"2146271","15"
"2147016","13"
"2147837","201883"
"2148799","31"
"2149314","69"
"2154651","1192811"
"2157900","242"
"2159849","4"
"2163527","236403"
"2163975","3942143"
"2165828","72"
"2168620","30"
"2170359","146"
"2170720","531346"
"2173894","2786144"
"2174329","10140"
"2174651","1019974"
"2178106","11366"
"2179520","1616252"
"2185103","4306751"
"2185421","69"
"2192354","391936"
"2194627","36"
"2195653","184489"
"2198853","3015011"
"2199017","13"
"2200212","5543"
"2201419","133"
"2205694","4767799"
"2206054","20"
"2206250","1517127"
"2210011","732770"
"2213200","99"
"2223759","1701956"
"2225474","3118"
"2225644","19"
"2225720","1250206"
"2227225","132660"
"2227351","916112"
"2234605","8988"
"2235158","5352384"
"2235434","4160264"
"2237988","1351193"
"2239069","4704823"
"2239192","39"
"2241507","261473"
"2241769","3313781"
"2244559","2320845"
"2244796","17"
"2244819","140810"
"2245737","29"
"2250087","66469"
"2253061","2938561"
"2255371","221426"
"2261300","1495339"
"2261506","40"
"2264661","5"
"2265199","4292384"
"2266724","151"
"2268827","3238"
"2273993","6"
"2274714","3907649"
"2277463","2543595"
"2279621","1805"
"2289827","4819732"
"2289867","9"
"2290116","487"
"2293902","4071701"
"2298853","13"
"2301457","351303"
"2307946","242"
"2310558","5124170"
"2311811","31"
"2321643","4050139"
"2328678","1489236"
"2331951","38083"
"2332321","939509"
"2333586","505581"
"2335244","83574"
"2341741","38"
"2341860","28"
"2345076","634995"
"2346451","266"
"2346765","3"
"2346927","28"
"2348789","9"
"2349222","978698"
"2356373","1466353"
"2358047","39"
"2363716","481768"
"2366698","110912"
"2374527","125"
"2375541","2136701"
"2384085","217736"
"2393203","7"
"2394762","298984"
"2398269","288935"
"2399007","29"
"2401706","1538635"
"2405199","354974"
"2410477","70664"
"2411096","4152673"
"2413276","82986"
"2419854","210894"
"2430431","162"
"2437800","9"
"2441615","28"
"2442264","2438828"
"2443155","4233346"
"2444635","26"
"2445217","657"
"2446366","1056"
"2448256","5323796"
"2453341","24"
"2453524","56525"
"2453944","9"
"2455056","7"
"2456714","1124547"
"2460608","285"
"2460941","3"
"2463306","11"
"2465260","5"
"2467419","1353506"
"2469644","571070"
"2470035","2178670"
"2470879","1457723"
"2475510","222"
"2475695","268"
"2477546","5"
"2480501","5"
"2481862","5065067"
"2482872","3932"
"2488089","957"
"2490983","1531263"
"2490996","1950269"
"2491966","32"
"2495472","71416"
"2496178","2112852"
"2496989","102135"
"2497501","3683765"
"2499579","4579602"
"2501012","10"
"2501349","31"
"2501729","971871"
"2502927","39"
"2504643","192942"
"2505149","4943133"
"2508155","2133391"
"2508980","124"
"2510626","447091"
"2515834","43"
"2517735","29"
"2519420","14"
"2520050","925725"
"2520667","26"
"2527729","2821118"
"2528622","664731"
"2532196","31"
"2535138","110"
"2536098","2998479"
"2540332","16"
"2540794","3865415"
"2541846","116"
"2541850","51088"
"2541934","1285"
"2556091","3"
"2557393","20048"
"2559856","7390"
"2563238","8"
"2567427","9"
"2567890","3285"
"2573354","972314"
"2574341","656978"
"2576754","3485462"
"2577055","819"
"2579103","587799"
"2580473","1088"
"2586130","1293306"
"2587838","17"
"2593158","775074"
"2600002","29"
"2601059","58"
"2605149","1472812"
"2608383","1863273"
"2608541","3107744"
"2611895","1814238"
"2612622","759199"
"2615554","3245361"
"2616867","80122"
"2617322","1788389"
"2620226","49"
"2621007","660999"
"2622555","1601"
"2629256","2741533"
"2631080","129503"
"2635161","6"
"2637494","28"
"2638555","29"
"2639536","3159880"
"2642046","4355512"
"2642494","1401976"
"2642507","45"
"2643462","3830853"
"2644493","12"
"2649672","127"
"2649949","479048"
"2652233","119"
"2653180","1215305"
"2654385","70"
"2654712","230"
"2659223","1078943"
"2661236","1205876"
"2663880","1207"
"2665709","1412197"
"2665731","21359"
"2669363","35"
"2669375","8"
"2670172","1325581"
"2670421","349184"
"2671773","216"
"2671840","5114189"
"2681292","229"
"2681401","2599464"
"2683954","580"
"2684396","95"
"2689629","5152875"
"2691160","3616555"
"2692371","40"
"2692845","264"
"2694697","26"
"2698297","2365033"
"2699056","2138984"
"2705041","2799726"
"2707366","11"
"2707967","5161306"
"2708475","1223279"
"2712416","20"
"2715499","247586"
"2717304","304"
"2717403","118"
"2721882","282726"
"2733947","8213"
"2734272","383581"
"2737685","2647896"
"2743351","529091"
"2746939","261708"
"2757234","10"
"2757442","1483174"
"2757488","23"
"2758869","1005835"
"2761343","1391143"
"2761571","347"
"2766246","274524"
"2773535","4224952"
"2773660","2357360"
"2779017","1858477"
"2779521","199"
"2780198","238032"
"2781067","4163292"
"2783094","1290982"
"2785024","54"
"2785061","55"
"2785448","8"
"2791874","59"
"2792591","59"
"2797607","2926075"
"2798745","3136003"
"2800398","3432064"
"2802148","2265979"
"2802605","136655"
"2802780","149"
"2803498","3040227"
"2803732","56599"
"2806682","2417462"
"2807125","201"
"2814836","60"
"2815523","859774"
"2819890","3914299"
"2821646","7"
"2825371","1377529"
"2826197","1865"
"2831630","116772"
"2833018","1647241"
"2834455","2401928"
"2836700","142"
"2838754","800"
"2842763","7"
"2843648","35"
"2845684","42"
"2848609","155"
"2849409","1162106"
"2852530","46"
"2854364","32"
"2856248","4022077"
"2856466","2823834"
"2860469","72"
"2860943","5333098"
"2863393","1368961"
"2869371","2573"
"2874374","93"
"2875302","993"
"2875464","174033"
"2877262","5360180"
"2880359","2780007"
"2884252","2249763"
"2890170","1476716"
"2893419","706638"
"2893567","72"
"2894926","6"
"2895471","38507"
"2897363","150"
"2897587","1370988"
"2900941","34"
"2902205","23611"
"2907699","116379"
"2908320","2545"
"2910166","36"
"2914706","205"
"2915843","2105109"
"2918830","58"
"2919968","2854338"
"2923428","316"
"2925840","2691"
"2926485","64"
"2927291","5151237"
"2927952","4403350"
"2935229","560"
"2935387","16"
"2936069","911432"
"2937387","766"
"2938175","2734326"
"2938885","1226279"
"2942643","135"
"2946736","20"
"2949464","806150"
"2949820","1133023"
"2953787","2533"
"2955087","2727324"
"2958489","5"
"2959805","403"
"2961422","142"
"2961555","33"
"2968039","290546"
"2968891","1064"
"2971914","1492243"
"2972713","2895943"
"2977095","11"
"2977654","27"
"2979994","52448"
"2981132","53"
"2981762","240330"
"2982646","74"
"2985230","3422597"
"2994272","626"
"2995363","64"
"2997829","1133898"
"2998914","18"
"2999937","24"
"3005538","1321"
"3009555","2888586"
"3010133","858"
"3012650","58"
"3013294","821"
"3014890","13"
"3018438","1437597"
"3020234","8"
"3021200","5324446"
"3021970","1500332"
"3023560","10"
"3024933","287"
"3027273","4779628"
"3028380","5250006"
"3028900","84"
"3029717","1244"
"3030758","10"
"3036141","1846667"
"3036508","1281444"
"3040405","25"
"3043794","1290442"
"3047207","2"
"3049416","132"
"3049485","37"
"3056376","92"
"3057296","4"
"3062609","1846812"
"3063351","3557789"
"3067928","1317154"
"3068085","822483"
"3068916","72"
"3072030","149"
"3073477","2583"
"3077790","955"
"3080332","6"
"3084247","257"
"3084481","5076348"
"3086225","40637"
"3087483","1521"
"3087548","4293813"
"3087680","3939534"
"3101360","3234814"
"3106564","1348522"
"3109034","680985"
"3109732","1653281"
"3112941","62"
"3112972","5179067"
"3115524","14"
"3116806","37"
"3120704","1832657"
"3125410","3016807"
"3126255","1418298"
"3128985","4984605"
"3130364","1446"
"3132130","3750333"
"3133496","78270"
"3135524","2179617"
"3135626","236332"
"3136229","25"
"3139718","27"
"3142230","320588"
"3142722","25"
"3142935","10"
"3145619","3460085"
"3145936","519"
"3150069","36"
"3150847","1307969"
"3150930","429289"
"3152505","1680416"
"3156870","1836827"
"3159417","945509"
"3160583","40"
"3161490","2931637"
"3162825","99"
"3164978","4089459"
"3167113","3400540"
"3170310","1819422"
"3172078","32"
"3173298","103"
"3177122","15"
"3177280","379"
"3177431","2488886"
"3178109","45"
"3178779","2010242"
"3183860","923026"
"3183868","1470373"
"3185141","27"
"3188182","2686"
"3191690","745474"
"3196846","1471673"
"3199577","4799"
"3199883","1296"
"3200292","5027799"
"3200617","1094617"
"3203264","5"
"3203957","43"
"3204456","1843031"
"3207054","91"
"3207195","18"
"3208627","1294535"
"3208905","1039664"
"3209602","35"
"3211935","187"
"3218786","21"
"3221810","33"
"3224705","88"
"3226057","1270"
"3226374","100"
"3233770","1651034"
"3236224","1283793"
"3237333","270"
"3237399","338"
"3239648","12"
"3240084","245"
"3241461","1078"
"3248925","1854"
"3254729","888914"
"3266524","2417515"
"3269415","514"
"3271912","58"
"3272629","1455331"
"3273734","32"
"3274566","19"
"3283145","5"
"3284787","7"
"3286929","2206766"
"3289445","3"
"3291295","22"
"3291994","1460186"
"3292160","3276430"
"3292449","692646"
"3294844","51"
"3296649","16"
"3297311","275"
"3299003","2124332"
"3301174","1226"
"3302408","1598098"
"3305614","3"
"3312304","106663"
"3315598","2571299"
"3316356","40"
"3320770","255"
"3321331","5"
"3324650","2687543"
"3325426","17"
"3326531","2289478"
"3327551","5"
"3327974","1296418"
"3328930","4792141"
"3329282","4809822"
"3333805","94"
"3334242","449"
"3335487","6"
"3337050","26"
"3340436","2529"
"3345178","538575"
"3345317","53"
"3346838","11404"
"3348248","12770"
"3348899","64177"
"3349115","653"
"3349274","1334224"
"3351127","1487630"
"3353930","2152028"
"3355440","148"
"3357809","46"
"3358485","47318"
"3360799","26"
"3361097","54"
"3361129","44"
"3362064","1266431"
"3364797","319137"
"3365287","88"
"3365308","11"
"3365467","39010"
"3367652","2812890"
"3368447","445700"
"3369955","1435639"
"3373504","293"
"3374615","4749045"
"3377092","6"
"3378429","111"
"3379636","21735"
"3380961","11"
"3381457","18"
"3382311","54"
"3384168","1121342"
"3387784","30"
"3393126","1188913"
"3393356","4915746"
"3398987","28"
"3399583","1840101"
"3402782","192591"
"3405639","1310"
"3406344","2565"
"3406347","13"
"3407503","2248117"
"3410526","1980891"
"3413297","4924197"
"3416080","1321895"
"3417924","27"
"3421154","1410953"
"3421309","1074417"
"3423226","46"
"3426604","129"
"3427966","71"
"3431906","2547168"
"3431950","572501"
"3431985","1711936"
"3432548","47"
"3432577","1277"
"3433305","333553"
"3434974","10"
"3435824","688043"
"3436672","2844936"
"3437499","1250964"
"3439753","20"
"3440346","1069959"
"3441632","1124377"
"3441642","3094137"
"3446459","1947003"
"3447255","827300"
"3448115","21"
"3450284","12777"
"3451211","30"
"3451314","63"
"3453798","760240"
"3453957","1162620"
"3463743","443774"
"3464113","3721589"
"3470227","3460544"
"3470526","255"
"3470743","33"
"3473651","1813740"
"3475208","1244980"
"3484616","1575"
"3488923","10"
"3490615","59"
"3492138","4467738"
"3496195","742610"
"3498945","4883772"
"3501454","320296"
"3502075","446892"
"3503006","4374411"
"3505346","286"
"3505453","1138871"
"3508137","22"
"3511611","490929"
"3512204","4035819"
"3515432","3686126"
"3516440","1237177"
"3516931","138570"
"3526155","1300499"
"3529077","1455743"
"3531377","3847181"
"3531506","1964082"
"3531706","1713362"
"3533832","669908"
"3536846","328064"
"3537079","3638"
"3540486","1232148"
"3541729","4401326"
"3542026","4514639"
"3543139","129"
"3543791","1229801"
"3547894","1230413"
"3549633","306273"
"3553685","38"
"3554414","27"
"3555682","0"
"3556208","537263"
"3558291","4884804"
"3565912","1822748"
"3566487","3912317"
"3566598","2521703"
"3568012","1029277"
"3576894","1621391"
"3578053","119"
"3581592","1057478"
"3581677","395"
"3586480","859"
"3587444","4954419"
"3589303","272"
"3589860","111"
"3591768","123"
"3592049","1387272"
"3597412","289"
"3598044","2902976"
"3600414","18"
"3601443","305459"
"3603740","3506688"
"3604694","1528646"
"3609764","50735"
"3613023","1720663"
"3615595","16"
"3617293","1139439"
"3618712","5210449"
"3627378","551438"
"3630056","290538"
"3637651","4422298"
"3640256","22"
"3641297","13500"
"3642772","1915073"
"3645322","2685723"
"3647031","10019"
"3652284","287400"
"3652843","146"
"3654283","73"
"3656067","9"
"3657056","435"
"3657705","1208845"
"3657765","4786923"
"3658601","22"
"3660154","223"
"3661231","2218845"
"3663389","989"
"3665432","31"
"3670453","149"
"3671861","2491561"
"3674584","253"
"3676891","4"
"3677153","847165"
"3678069","238610"
"3679442","748"
"3680914","29"
"3685316","9"
"3691116","2792546"
"3691282","364"
"3691287","132975"
"3692969","92"
"3694038","171"
"3699504","24"
"3702886","1807"
"3704056","14"
"3711754","5126644"
"3712867","3396214"
"3714819","3803605"
"3716972","33277"
"3717540","38477"
"3719135","944863"
"3719570","1195641"
"3719691","1559902"
"3721565","1526004"
"3723451","632997"
"3727686","3631657"
"3732415","4840679"
"3733201","511926"
"3734333","8247"
"3734613","4792226"
"3736726","3206375"
"3736933","4934992"
"3737446","14"
"3738699","336"
"3738874","8"
"3742566","138"
"3743566","27"
"3744628","31"
"3745534","1222"
"3746470","638983"
"3747061","9"
"3747731","949999"
"3755458","2004"
"3756328","3091311"
"3757432","190402"
"3758040","3961"
"3758819","566498"
"3760593","2677553"
"3761411","20"
"3765046","50"
"3766004","9079"
"3767047","1813882"
"3770496","56"
"3771812","3547050"
"3775967","15"
"3776150","6698"
"3778453","64"
"3779839","1063"
"3780771","1808414"
"3783984","27"
"3788841","3192228"
"3791484","669"
"3793046","38"
"3794719","686626"
"3801586","903"
"3801694","1601700"
"3802926","615017"
"3803140","4332454"
"3804442","4274389"
"3804615","5142653"
"3805424","1168812"
"3808305","545111"
"3812449","2652861"
"3816831","395635"
"3817945","479"
"3818132","136"
"3818702","126"
"3824932","0"
"3825725","4587134"
"3827267","2282392"
"3828793","4464788"
"3828990","494"
"3831560","1249102"
"3831579","1129856"
"3832939","667490"
"3836961","826579"
"3844625","1173048"
"3846237","82"
"3848515","566"
"3848561","125984"
"3848722","606521"
"3849259","429120"
"3850731","1085208"
"3850859","1164952"
"3852384","712513"
"3854354","1169968"
"3864840","183347"
"3865446","44"
"3868027","59975"
"3868851","674"
"3872418","22"
"3883080","287"
"3883658","259888"
"3884916","2480497"
"3886256","5012049"
"3887588","234"
"3889809","40"
"3891118","2651022"
"3911715","16"
"3912076","9"
"3917742","10"
"3921877","38"
"3925092","11"
"3928701","698259"
"3932456","307"
"3932686","31"
"3933447","5906"
"3933539","25"
"3934331","4623950"
"3934639","4583313"
"3934892","5"
"3935028","1155188"
"3938379","8"
"3939252","34"
"3942718","144"
"3949824","5126320"
"3954767","40"
"3963423","1068202"
"3967787","549"
"3969792","66456"
"3971206","195"
"3974838","1977603"
"3975005","34096"
"3976930","1324640"
"3978593","1146658"
"3981638","4314293"
"3982173","10"
"3983663","389"
"3984436","884259"
"3985589","70"
"3986415","18"
"3988230","20"
"3989468","17"
"3990957","8"
"3992131","4038750"
"3995011","1540644"
"4001013","43"
"4007610","5061729"
"4007846","4"
"4008013","480030"
"4011097","3455573"
"4011260","814"
"4011449","2318584"
"4012054","62"
"4013204","957354"
"4014128","1399"
"4015746","1129033"
"4019614","3914"
"4019778","63"
"4026123","387"
"4027712","280490"
"4029266","1137280"
"4031689","5081644"
"4033591","42567"
"4035532","8719"
"4037618","809"
"4038440","1702973"
"4038622","268019"
"4042852","9"
"4048878","671"
"4052594","3170325"
"4053114","1318"
"4056316","1792"
"4059116","88"
"4060125","2434858"
"4060730","851954"
"4061381","3"
"4062764","426"
"4067736","4176380"
"4068139","2451257"
"4074071","14"
"4075471","1740827"
"4075509","2387162"
"4076066","2926"
"4077081","60623"
"4080753","9"
"4080770","3347896"
"4090415","196"
"4094570","7056"
"4100445","3109"
"4104212","1405766"
"4104373","1495976"
"4106376","4464508"
"4107744","167460"
"4113254","150914"
"4114501","1120638"
"4115719","4305046"
"4119850","177813"
"4123064","2795473"
"4123099","930647"
"4126374","2487"
"4126733","689"
"4128497","1738674"
"4128860","13"
"4136503","21"
"4137538","319"
"4145720","2944170"
"4145824","3092725"
"4146449","333520"
"4148323","159497"
"4148934","531"
"4149603","601"
"4150300","8273"
"4154182","3316554"
"4154685","3671457"
"4157480","38"
"4161947","606"
"4162385","507"
"4162636","84"
"4166015","1296329"
"4170000","108"
"4171008","53"
"4171245","2404998"
"4190164","960909"
"4192222","909466"
"4192658","986706"
"4194214","3779799"
"4194770","2262118"
"4196727","3563839"
"4198000","30"
"4198943","32"
"4199046","1737853"
"4199219","607630"
"4200076","1142670"
"4200368","198"
"4202553","3245665"
"4203225","4419679"
"4206007","14"
"4206108","3741636"
"4216669","673119"
"4217112","1681861"
"4219197","4501421"
"4219445","11"
"4223214","555017"
"4225685","141"
"4226557","222"
"4230953","14"
"4232704","1822237"
"4235794","5"
"4236717","33"
"4237140","2404812"
"4242211","7"
"4246070","13"
"4250056","304"
"4259183","92"
"4259337","2639940"
"4259768","2441441"
"4260028","9"
"4262266","366227"
"4264250","12109"
"4265577","384585"
"4265787","1259"
"4267747","103898"
"4269610","0"
"4275536","1979532"
"4277242","10"
"4279594","3004971"
"4282199","12"
"4283215","13"
"4284178","7877"
"4285496","11"
"4285532","22"
"4286755","2675210"
"4290540","29"
"4291469","17"
"4291862","2654785"
"4292290","172"
"4292800","1105514"
"4294937","1678949"
"4296184","33198"
"4297071","1089147"
"4297555","5023819"
"4298001","1451670"
"4309690","1088264"
"4313975","2087781"
"4322645","40"
"4323800","394"
"4328369","752232"
"4329260","964397"
"4329806","303642"
"4333015","3738116"
"4333967","2853353"
"4339036","16"
"4339611","9975"
"4340384","2689834"
"4343157","1365856"
"4346125","83"
