[(0, 0.45830438), (1, 0.24680246), (2, 0.2948932)]
[(0, 0.43672362), (1, 0.32160157), (2, 0.2416748)]
[(0, 0.50398535), (1, 0.30316445), (2, 0.19285017)]
[(0, 0.47900888), (1, 0.19661823), (2, 0.32437292)]
[(0, 0.13575853), (1, 0.13545217), (2, 0.72878927)]
[(0, 0.15464942), (2, 0.750956)]
[(0, 0.20731509), (1, 0.2575123), (2, 0.53517264)]
[(0, 0.27931452), (1, 0.2629926), (2, 0.45769292)]
[(0, 0.29246458), (1, 0.40166482), (2, 0.3058706)]
[(0, 0.387822), (1, 0.3112864), (2, 0.3008916)]
[(0, 0.45868605), (1, 0.23987766), (2, 0.30143625)]
[(0, 0.241581), (1, 0.43363184), (2, 0.3247871)]
[(0, 0.23642103), (1, 0.27163908), (2, 0.49193993)]
[(0, 0.39760348), (1, 0.24735026), (2, 0.35504624)]
[(0, 0.24420124), (1, 0.22842355), (2, 0.5273752)]
[(0, 0.42759138), (1, 0.2178727), (2, 0.35453597)]
[(0, 0.29022443), (1, 0.24167839), (2, 0.46809718)]
[(0, 0.159871), (1, 0.1400127), (2, 0.7001163)]
[(0, 0.3640608), (1, 0.19637738), (2, 0.4395618)]
[(0, 0.1650862), (1, 0.16570461), (2, 0.6692092)]
[(0, 0.17346078), (1, 0.22259295), (2, 0.60394627)]
[(0, 0.22467038), (1, 0.564167), (2, 0.21116257)]
[(0, 0.50827664), (1, 0.2452536), (2, 0.24646978)]
[(0, 0.2543874), (1, 0.1711956), (2, 0.57441705)]
[(0, 0.48576987), (1, 0.16888748), (2, 0.34534258)]
[(0, 0.4213305), (1, 0.35026923), (2, 0.2284003)]
[(0, 0.30896923), (1, 0.23580821), (2, 0.45522258)]
[(0, 0.39301822), (1, 0.33349144), (2, 0.27349037)]
[(0, 0.5056873), (1, 0.15900043), (2, 0.33531225)]
[(0, 0.39483693), (1, 0.36550295), (2, 0.23966013)]
[(0, 0.39821792), (1, 0.24893616), (2, 0.35284594)]
[(0, 0.4563092), (1, 0.2672945), (2, 0.2763963)]
[(0, 0.2951402), (1, 0.19978622), (2, 0.5050736)]
[(0, 0.34718007), (1, 0.29789698), (2, 0.354923)]
[(0, 0.2655202), (1, 0.2155655), (2, 0.51891434)]
[(0, 0.39708203), (1, 0.34385476), (2, 0.2590632)]
[(0, 0.13172866), (2, 0.7874068)]
[(0, 0.26344326), (1, 0.23772296), (2, 0.49883372)]
[(0, 0.6051711), (1, 0.18461953), (2, 0.2102094)]
[(0, 0.27687824), (1, 0.24611522), (2, 0.4770065)]
[(0, 0.5038297), (1, 0.3191667), (2, 0.17700355)]
[(0, 0.19308281), (1, 0.20110796), (2, 0.6058092)]
[(0, 0.2527151), (1, 0.34090123), (2, 0.40638366)]
[(0, 0.1971967), (1, 0.2030408), (2, 0.59976244)]
[(0, 0.26908305), (1, 0.23468031), (2, 0.49623665)]
[(0, 0.29716882), (1, 0.41280237), (2, 0.2900288)]
[(0, 0.7040824), (1, 0.17642845), (2, 0.11948915)]
[(0, 0.28111455), (1, 0.25997868), (2, 0.45890683)]
[(0, 0.7059392), (1, 0.12425936), (2, 0.16980147)]
[(0, 0.3194482), (1, 0.17780364), (2, 0.5027482)]
[(0, 0.4794214), (1, 0.18974516), (2, 0.33083346)]
[(0, 0.3013387), (1, 0.35180965), (2, 0.34685162)]
[(0, 0.2646221), (1, 0.27465278), (2, 0.46072513)]
[(0, 0.26382717), (1, 0.3128182), (2, 0.42335457)]
[(0, 0.46696883), (1, 0.2664555), (2, 0.2665756)]
[(0, 0.26823032), (1, 0.14045449), (2, 0.5913152)]
[(0, 0.52777845), (1, 0.23928691), (2, 0.23293465)]
[(0, 0.33625162), (1, 0.30753186), (2, 0.35621652)]
[(0, 0.17566329), (1, 0.18856356), (2, 0.6357732)]
[(0, 0.16312231), (1, 0.2402899), (2, 0.5965878)]
[(0, 0.3367735), (1, 0.34792554), (2, 0.315301)]
[(0, 0.30975682), (1, 0.3950463), (2, 0.2951969)]
[(0, 0.34835905), (1, 0.27550945), (2, 0.37613153)]
[(0, 0.27491915), (1, 0.2733604), (2, 0.45172048)]
[(0, 0.24799109), (1, 0.18064623), (2, 0.5713627)]
[(0, 0.24680233), (1, 0.19670723), (2, 0.5564905)]
[(0, 0.50400656), (1, 0.2321453), (2, 0.26384813)]
[(0, 0.2634602), (1, 0.4369795), (2, 0.2995603)]
[(0, 0.22288431), (1, 0.11313287), (2, 0.66398287)]
[(0, 0.41464743), (1, 0.26914635), (2, 0.31620625)]
[(0, 0.5397674), (1, 0.21614343), (2, 0.24408917)]
[(0, 0.3052684), (1, 0.24808808), (2, 0.44664353)]
[(0, 0.16369073), (1, 0.15388703), (2, 0.6824222)]
[(0, 0.26380497), (1, 0.1854578), (2, 0.5507372)]
[(0, 0.2008775), (1, 0.21842872), (2, 0.5806938)]
[(0, 0.2869979), (1, 0.30478758), (2, 0.40821454)]
[(2, 0.8335539)]
[(0, 0.20452279), (1, 0.19033365), (2, 0.6051436)]
[(0, 0.4382654), (1, 0.2257728), (2, 0.3359618)]
[(0, 0.21940783), (1, 0.1442872), (2, 0.6363049)]
[(0, 0.20646505), (1, 0.24991338), (2, 0.5436216)]
[(0, 0.26977414), (1, 0.2590222), (2, 0.47120368)]
[(0, 0.36490583), (1, 0.33176377), (2, 0.30333036)]
[(0, 0.22297764), (1, 0.1926551), (2, 0.5843673)]
[(0, 0.2799536), (1, 0.24084312), (2, 0.47920328)]
[(0, 0.24150054), (1, 0.48287314), (2, 0.27562636)]
[(0, 0.33226416), (1, 0.24852449), (2, 0.41921136)]
[(0, 0.21519977), (1, 0.20504746), (2, 0.57975274)]
[(0, 0.42694256), (1, 0.3613828), (2, 0.21167459)]
[(0, 0.3789813), (1, 0.29271403), (2, 0.32830468)]
[(0, 0.27434328), (1, 0.2965479), (2, 0.4291088)]
[(0, 0.1884818), (1, 0.1762965), (2, 0.63522166)]
[(0, 0.33312508), (1, 0.35305274), (2, 0.31382218)]
[(0, 0.47124287), (1, 0.26265413), (2, 0.266103)]
[(0, 0.16188005), (1, 0.13900632), (2, 0.69911367)]
[(0, 0.31557256), (1, 0.2057111), (2, 0.47871634)]
[(0, 0.23590745), (1, 0.2689465), (2, 0.49514604)]
[(0, 0.27544525), (1, 0.24891745), (2, 0.47563726)]
[(0, 0.32028666), (1, 0.2685432), (2, 0.4111701)]
[(0, 0.14864792), (1, 0.11472779), (2, 0.7366243)]
[(0, 0.4460005), (1, 0.27106184), (2, 0.2829377)]
[(0, 0.26190385), (1, 0.28217772), (2, 0.45591843)]
[(0, 0.32439408), (1, 0.28347778), (2, 0.39212817)]
[(0, 0.5118144), (1, 0.15959933), (2, 0.32858628)]
[(0, 0.15017222), (1, 0.23864838), (2, 0.61117935)]
[(0, 0.4095818), (1, 0.26608774), (2, 0.32433045)]
[(0, 0.29810062), (1, 0.1816648), (2, 0.52023464)]
[(0, 0.21176799), (1, 0.2316949), (2, 0.5565371)]
[(0, 0.31374905), (1, 0.23078823), (2, 0.45546275)]
[(0, 0.38575792), (1, 0.31657907), (2, 0.29766306)]
[(0, 0.33985838), (1, 0.34201896), (2, 0.31812266)]
[(0, 0.16996276), (1, 0.13040876), (2, 0.6996285)]
[(0, 0.31652236), (1, 0.24247718), (2, 0.4410005)]
[(0, 0.56278694), (1, 0.27560544), (2, 0.16160758)]
[(0, 0.33146968), (1, 0.1762668), (2, 0.49226347)]
[(0, 0.30652893), (1, 0.25460783), (2, 0.4388632)]
[(0, 0.38158143), (1, 0.31210434), (2, 0.30631426)]
[(0, 0.25687718), (1, 0.13625826), (2, 0.6068646)]
[(0, 0.44275543), (1, 0.20293456), (2, 0.35431)]
[(0, 0.33269727), (1, 0.38174734), (2, 0.28555533)]
[(0, 0.41712788), (1, 0.22610448), (2, 0.3567676)]
[(0, 0.144578), (1, 0.14020008), (2, 0.715222)]
[(0, 0.31685013), (1, 0.3498056), (2, 0.33334428)]
[(0, 0.41159642), (1, 0.37420136), (2, 0.21420227)]
[(0, 0.3722866), (1, 0.32295707), (2, 0.30475634)]
[(0, 0.39293632), (1, 0.20626302), (2, 0.40080065)]
[(0, 0.17309628), (1, 0.1341845), (2, 0.6927192)]
[(0, 0.38955477), (1, 0.2854638), (2, 0.3249814)]
[(0, 0.19322707), (1, 0.1781011), (2, 0.6286718)]
[(0, 0.28352642), (1, 0.34276554), (2, 0.37370804)]
[(0, 0.19588064), (1, 0.19544232), (2, 0.608677)]
[(0, 0.5051821), (1, 0.20592313), (2, 0.2888948)]
[(0, 0.23443168), (1, 0.24817452), (2, 0.5173938)]
[(0, 0.30113095), (1, 0.14485045), (2, 0.55401856)]
[(0, 0.23306541), (1, 0.19532815), (2, 0.5716064)]
[(0, 0.48053145), (1, 0.3044415), (2, 0.215027)]
[(0, 0.24396637), (1, 0.27682412), (2, 0.47920945)]
[(0, 0.23103468), (1, 0.18228944), (2, 0.5866759)]
[(0, 0.52531934), (1, 0.23793277), (2, 0.23674794)]
[(0, 0.37183923), (1, 0.4221915), (2, 0.20596929)]
[(0, 0.47036725), (1, 0.3317602), (2, 0.19787256)]
[(0, 0.49572366), (1, 0.25707704), (2, 0.24719927)]
[(0, 0.24158455), (1, 0.17985988), (2, 0.5785556)]
[(0, 0.27536133), (1, 0.19556175), (2, 0.52907693)]
[(0, 0.31335953), (1, 0.26574335), (2, 0.4208971)]
[(0, 0.36885726), (1, 0.22998063), (2, 0.40116206)]
[(0, 0.4349527), (1, 0.3678573), (2, 0.19719002)]
[(0, 0.21752128), (1, 0.3023055), (2, 0.4801732)]
[(0, 0.68016016), (1, 0.13796961), (2, 0.18187024)]
[(0, 0.2983195), (1, 0.27131382), (2, 0.43036672)]
[(0, 0.2278887), (1, 0.22547624), (2, 0.5466351)]
[(0, 0.41599727), (1, 0.29060838), (2, 0.29339436)]
[(0, 0.3473571), (1, 0.391832), (2, 0.2608109)]
[(0, 0.2523078), (1, 0.24155088), (2, 0.5061413)]
[(0, 0.33940154), (1, 0.31213763), (2, 0.34846082)]
[(0, 0.2284083), (1, 0.1896279), (2, 0.5819638)]
[(0, 0.31441954), (1, 0.24179883), (2, 0.4437816)]
[(0, 0.24265563), (1, 0.2147157), (2, 0.54262865)]
[(0, 0.24057879), (1, 0.26676825), (2, 0.49265298)]
[(0, 0.54178053), (1, 0.2507317), (2, 0.20748775)]
[(0, 0.5832987), (1, 0.20114031), (2, 0.21556106)]
[(0, 0.28177264), (1, 0.30672243), (2, 0.41150492)]
[(0, 0.26076424), (1, 0.37973353), (2, 0.3595022)]
[(0, 0.28017443), (1, 0.4787681), (2, 0.24105746)]
[(0, 0.15955265), (1, 0.11691793), (2, 0.7235294)]
[(0, 0.41966528), (1, 0.20200698), (2, 0.3783277)]
[(0, 0.3688984), (1, 0.3985899), (2, 0.23251171)]
[(0, 0.23472326), (1, 0.24726084), (2, 0.5180159)]
[(0, 0.45061687), (1, 0.30646166), (2, 0.24292147)]
[(2, 0.85554403)]
[(0, 0.22791281), (1, 0.22109823), (2, 0.550989)]
[(0, 0.2801035), (1, 0.19513072), (2, 0.52476573)]
[(0, 0.4085424), (1, 0.31019068), (2, 0.2812669)]
[(0, 0.43528515), (1, 0.37397102), (2, 0.1907439)]
[(0, 0.2260649), (1, 0.2862823), (2, 0.48765278)]
[(0, 0.5010275), (1, 0.27076444), (2, 0.22820802)]
[(0, 0.26286322), (1, 0.33627734), (2, 0.40085945)]
[(0, 0.1962519), (1, 0.22200793), (2, 0.5817402)]
[(0, 0.2508191), (1, 0.2528952), (2, 0.49628574)]
[(0, 0.27372807), (1, 0.18860379), (2, 0.53766817)]
[(0, 0.2741067), (1, 0.20540485), (2, 0.52048844)]
[(0, 0.26234567), (1, 0.45326713), (2, 0.28438723)]
[(0, 0.3313866), (1, 0.38456136), (2, 0.28405198)]
[(0, 0.2650248), (1, 0.22689885), (2, 0.50807637)]
[(0, 0.35834923), (1, 0.28012156), (2, 0.36152926)]
[(0, 0.3349244), (1, 0.2530818), (2, 0.4119938)]
[(0, 0.27623838), (1, 0.26579246), (2, 0.45796913)]
[(0, 0.30096567), (1, 0.21254104), (2, 0.4864933)]
[(0, 0.3261392), (1, 0.22664416), (2, 0.4472167)]
[(0, 0.19226964), (1, 0.17258087), (2, 0.6351494)]
[(0, 0.3620115), (1, 0.30789566), (2, 0.33009285)]
[(0, 0.15073526), (2, 0.7509917)]
[(0, 0.37557417), (1, 0.2597584), (2, 0.3646674)]
[(0, 0.31877798), (1, 0.20409651), (2, 0.47712553)]
[(0, 0.33947256), (1, 0.29648364), (2, 0.36404383)]
[(0, 0.484768), (1, 0.27771643), (2, 0.23751552)]
[(0, 0.40403655), (1, 0.22794494), (2, 0.36801854)]
[(0, 0.29506573), (1, 0.30657375), (2, 0.39836052)]
[(0, 0.28476006), (1, 0.21122704), (2, 0.5040129)]
[(0, 0.16696788), (1, 0.1402096), (2, 0.69282246)]
[(0, 0.38442966), (1, 0.32248032), (2, 0.29309005)]
[(0, 0.38233382), (1, 0.25363106), (2, 0.36403513)]
[(0, 0.2570996), (1, 0.17549674), (2, 0.5674037)]
[(0, 0.2629041), (1, 0.19394937), (2, 0.54314655)]
[(0, 0.4617248), (1, 0.24103616), (2, 0.29723904)]
[(0, 0.54452294), (1, 0.13072217), (2, 0.3247549)]
[(0, 0.26619712), (1, 0.24370526), (2, 0.49009758)]
[(0, 0.35187417), (1, 0.23575741), (2, 0.41236848)]
[(0, 0.36936727), (1, 0.31714538), (2, 0.31348732)]
[(0, 0.4039418), (1, 0.298032), (2, 0.29802614)]
[(0, 0.36735716), (1, 0.28580278), (2, 0.34684002)]
[(0, 0.31476256), (1, 0.22421558), (2, 0.46102187)]
[(0, 0.34361234), (1, 0.35033193), (2, 0.30605575)]
[(0, 0.23082511), (1, 0.21418768), (2, 0.5549872)]
[(0, 0.37874365), (1, 0.24025135), (2, 0.38100502)]
[(0, 0.30683067), (1, 0.3815604), (2, 0.3116089)]
[(0, 0.42538792), (1, 0.263455), (2, 0.31115708)]
[(0, 0.4592947), (1, 0.29601437), (2, 0.24469091)]
[(0, 0.24874845), (1, 0.34840328), (2, 0.40284827)]
[(0, 0.29275855), (1, 0.39929134), (2, 0.3079501)]
[(0, 0.2747705), (1, 0.24257624), (2, 0.48265326)]
[(0, 0.33043054), (1, 0.19864956), (2, 0.47091994)]
[(0, 0.2741154), (1, 0.41215885), (2, 0.31372574)]
[(0, 0.34239015), (1, 0.27717894), (2, 0.38043085)]
[(0, 0.2746608), (1, 0.41325283), (2, 0.31208634)]
[(0, 0.39919883), (1, 0.29657736), (2, 0.30422378)]
[(0, 0.15401582), (1, 0.11849515), (2, 0.727489)]
[(0, 0.24198683), (1, 0.28961024), (2, 0.46840292)]
[(0, 0.11340819), (1, 0.14940065), (2, 0.73719114)]
[(0, 0.20205766), (1, 0.17752987), (2, 0.6204124)]
[(0, 0.3698618), (1, 0.25790828), (2, 0.3722299)]
[(0, 0.37460423), (1, 0.21771057), (2, 0.40768522)]
[(0, 0.24577083), (1, 0.28084332), (2, 0.47338587)]
[(0, 0.26844478), (1, 0.27071717), (2, 0.46083808)]
[(0, 0.26729292), (1, 0.29669276), (2, 0.43601432)]
[(0, 0.28883752), (1, 0.45212483), (2, 0.2590376)]
[(0, 0.2731813), (1, 0.20941934), (2, 0.51739943)]
[(0, 0.31662008), (1, 0.21867104), (2, 0.46470886)]
[(0, 0.25023022), (1, 0.21012922), (2, 0.5396406)]
[(0, 0.24216259), (1, 0.19246578), (2, 0.5653717)]
[(0, 0.30375755), (1, 0.27303743), (2, 0.423205)]
[(0, 0.24320711), (1, 0.21040818), (2, 0.54638475)]
[(0, 0.27292183), (1, 0.18063365), (2, 0.5464445)]
[(0, 0.26160267), (1, 0.25210994), (2, 0.48628733)]
[(0, 0.33961073), (1, 0.296477), (2, 0.36391225)]
[(0, 0.2545202), (1, 0.5008056), (2, 0.24467418)]
[(0, 0.30497223), (1, 0.21512206), (2, 0.47990575)]
[(0, 0.2642742), (1, 0.26193443), (2, 0.4737914)]
[(0, 0.20089637), (1, 0.61688876), (2, 0.18221486)]
[(0, 0.36607796), (1, 0.2583906), (2, 0.37553144)]
[(0, 0.33408958), (1, 0.20148957), (2, 0.46442086)]
[(0, 0.24974275), (1, 0.19932558), (2, 0.55093163)]
[(0, 0.30123022), (1, 0.52747524), (2, 0.17129453)]
[(0, 0.32088083), (1, 0.25631234), (2, 0.4228068)]
[(0, 0.18309517), (1, 0.18169802), (2, 0.6352068)]
[(0, 0.29197952), (1, 0.37966675), (2, 0.3283538)]
[(0, 0.1475475), (1, 0.11844125), (2, 0.73401123)]
[(0, 0.15026087), (1, 0.15481915), (2, 0.69491994)]
[(0, 0.3354525), (1, 0.3574072), (2, 0.3071403)]
[(0, 0.5065582), (1, 0.2506935), (2, 0.24274836)]
[(0, 0.53004855), (1, 0.20037483), (2, 0.2695766)]
[(0, 0.36986974), (1, 0.31736758), (2, 0.31276262)]
[(0, 0.3584629), (1, 0.25291535), (2, 0.38862175)]
[(0, 0.24853684), (1, 0.18335018), (2, 0.56811297)]
[(0, 0.3736504), (1, 0.3222272), (2, 0.30412236)]
[(0, 0.20192485), (1, 0.1705428), (2, 0.62753236)]
[(0, 0.4063373), (1, 0.2634492), (2, 0.33021355)]
[(0, 0.27329504), (1, 0.26126963), (2, 0.46543527)]
[(0, 0.32410407), (1, 0.3841905), (2, 0.29170543)]
[(0, 0.70125836), (1, 0.16770086), (2, 0.13104081)]
[(0, 0.21752064), (1, 0.13510148), (2, 0.64737785)]
[(0, 0.14848669), (1, 0.18826532), (2, 0.663248)]
[(0, 0.4100848), (1, 0.34437987), (2, 0.2455353)]
[(0, 0.3449343), (1, 0.23943752), (2, 0.4156282)]
[(0, 0.30827683), (1, 0.25156856), (2, 0.44015464)]
[(0, 0.33062732), (1, 0.17507423), (2, 0.4942985)]
[(0, 0.4153353), (1, 0.3694444), (2, 0.21522023)]
[(0, 0.13394426), (1, 0.119561315), (2, 0.7464944)]
[(0, 0.43452954), (1, 0.29408795), (2, 0.27138257)]
[(0, 0.31906912), (1, 0.22665797), (2, 0.4542729)]
[(0, 0.2263942), (1, 0.18571864), (2, 0.58788717)]
[(0, 0.52826697), (1, 0.24598777), (2, 0.22574529)]
[(0, 0.19037253), (1, 0.33789012), (2, 0.47173738)]
[(0, 0.29153612), (1, 0.43125498), (2, 0.27720895)]
[(0, 0.45206556), (1, 0.2582996), (2, 0.28963482)]
[(0, 0.5163374), (1, 0.23251842), (2, 0.25114417)]
[(0, 0.48432413), (1, 0.30779237), (2, 0.20788354)]
[(0, 0.30807045), (1, 0.40011013), (2, 0.29181936)]
[(0, 0.5160079), (1, 0.22724383), (2, 0.2567483)]
[(0, 0.30836368), (1, 0.38665548), (2, 0.30498084)]
[(0, 0.32182965), (1, 0.26662695), (2, 0.41154337)]
[(0, 0.20759398), (1, 0.5166289), (2, 0.27577704)]
[(0, 0.5291507), (1, 0.2294109), (2, 0.2414384)]
[(0, 0.261451), (1, 0.25370127), (2, 0.48484766)]
[(0, 0.26772332), (1, 0.47882974), (2, 0.2534469)]
[(0, 0.2679085), (1, 0.25879106), (2, 0.47330046)]
[(0, 0.3253022), (1, 0.28779224), (2, 0.38690555)]
[(0, 0.26077816), (1, 0.18484545), (2, 0.55437636)]
[(0, 0.3940659), (1, 0.37024963), (2, 0.23568451)]
[(0, 0.3221282), (1, 0.3695407), (2, 0.30833104)]
[(0, 0.24455705), (1, 0.30846027), (2, 0.44698265)]
[(0, 0.21233526), (1, 0.36383626), (2, 0.42382848)]
[(0, 0.5359037), (1, 0.27666554), (2, 0.18743072)]
[(0, 0.2250517), (1, 0.16744752), (2, 0.6075008)]
[(0, 0.40054926), (1, 0.18283154), (2, 0.41661924)]
[(0, 0.41386586), (1, 0.3682001), (2, 0.21793398)]
[(0, 0.21798351), (1, 0.14892146), (2, 0.633095)]
[(0, 0.37716886), (1, 0.25523356), (2, 0.36759755)]
[(0, 0.5113832), (1, 0.23463933), (2, 0.2539775)]
[(0, 0.33572137), (1, 0.4437137), (2, 0.22056495)]
[(0, 0.34892884), (1, 0.33086166), (2, 0.32020944)]
[(0, 0.3033702), (1, 0.37599865), (2, 0.32063115)]
[(0, 0.54217005), (1, 0.24783549), (2, 0.20999448)]
[(0, 0.22933842), (1, 0.25023353), (2, 0.52042806)]
[(0, 0.2657464), (1, 0.30216092), (2, 0.4320927)]
[(0, 0.25276557), (1, 0.2825938), (2, 0.4646407)]
[(0, 0.23730862), (1, 0.5057385), (2, 0.25695285)]
[(0, 0.3833642), (1, 0.26368544), (2, 0.3529504)]
[(0, 0.39695674), (1, 0.199967), (2, 0.4030763)]
[(0, 0.4709197), (1, 0.24482098), (2, 0.2842593)]
[(0, 0.3627569), (1, 0.22608411), (2, 0.41115898)]
[(0, 0.33633286), (1, 0.3070484), (2, 0.3566187)]
[(0, 0.3608324), (1, 0.23270454), (2, 0.40646306)]
[(0, 0.58089304), (1, 0.27471194), (2, 0.144395)]
[(0, 0.34157258), (1, 0.3497975), (2, 0.30862987)]
[(0, 0.54910743), (1, 0.10846217), (2, 0.3424304)]
[(0, 0.18464425), (1, 0.13793963), (2, 0.67741615)]
[(0, 0.3625865), (1, 0.38023746), (2, 0.25717607)]
