Topic ID,Category,Sub-Category,comments,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04
TOPIC 0,Cryptography,Encryption,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10622498393058777,0,0,0,0,0,0,0,0,0,0,0,0,0.11623011529445648,0.08276176080107689,0,0,0.11804026365280151,0.13505050539970398,0.16028505563735962,0,0.22142308577895164,0.11258849501609802,0.0988825112581253,0.11986942440271378,0.0991499749943614,0.11602819462617238,0.11778182536363602,0.13012714684009552,0,0.10715895518660545,0.10381193645298481,0.08515371506412824,0.10773642840129989,0.11179950088262558,0.1093135050364903,0.10165040893480182,0.1075368121266365,0.10512379603460431,0.13429413363337517,0.10900639742612839,0.11210505957049983,0.1059408038854599,0.13622676488012075,0.11023830507810299,0.12079120771243022,0.1390636246651411,0.10079790494189812,0.10261857509613037,0.08462753891944885,0.11909461178277668,0.11322968577345212,0.10797292843461037,0.11815027498147067,0.1130788279697299,0.1153445428139285,0.10111102067372378,0.10509416634409592,0.09937526787958902,0.10738312807821092,0.115797341145851,0.10471570789813996,0.1008349091745913,0.12334622513680231,0.1132139484398067,0.11739790080874055,0.13225076906383038,0.10305693271485242,0.1135198516217438,0.1266016745688142,0.10905191878026183,0.12158200666308402,0.12017610807503973,0.11812362328849056,0.11185014600816526,0.11415134849507481,0.12565917681370462,0.12359454557299614,0.11261222608711409,0.11221946170553565,0.1116935745389624,0.11541569287724354,0.10870573062981878,0.10492520818584844,0.11905657934645812,0.1076733924286521,0.10609157155362928,0.11603110832058722,0.11369185032589095,0.09919890065519314,0.10589570633885337,0.17080045382802686,0.11019089786139757,0.1336783803999424,0.11220631189644337,0.10813687771166626,0.10630027890205383,0.12777441752453644,0.10741272314292628,0.11131919144342343,0.1076484901830554,0.10454339329153299,0.10565714237670745,0.11459073975682259,0.10988543569468535,0.10020646185654661,0.10961097871002398,0.11291491160435337,0.10987007369597752,0.10838342050987261,0.10751592511167893
TOPIC 1,Secure Development,Implementation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15814563632011414,0,0,0,0,0,0,0,0,0,0,0,0,0.23133373260498047,0.16929814219474792,0,0,0.1464795023202896,0.15830905735492706,0.11126262694597244,0,0.18190357834100723,0.22591787576675415,0.20653831586241722,0.2226051777601242,0.1913714613765478,0.1919104059537252,0.12462890148162842,0.1318429857492447,0,0.15623144060373306,0.18649447336792946,0.19405986989537874,0.22212653074945723,0.2812754660844803,0.16176833638123103,0.1842947145923972,0.2022191882133484,0.2118643382564187,0.15962638705968857,0.22982791314522424,0.16737777314015798,0.1528674319386482,0.17174656176939607,0.15533020863166222,0.16364650084422186,0.1954516265541315,0.19333982066466257,0.19902217967642677,0.24534127944045597,0.1631645493601498,0.16141032775243122,0.19278750747442244,0.14512725042946198,0.18130835182964802,0.17575955488964132,0.15883475410587647,0.16164453064316306,0.13674398898836915,0.1467642110018503,0.15847292376889122,0.17074460216930934,0.15021907752379776,0.16117264862571443,0.1581388064660132,0.17369410333534083,0.15923606418073177,0.14331846368132214,0.1538299066392151,0.17119184357894435,0.13875724781643262,0.14903806736692787,0.13756735111985888,0.1450089749626138,0.15404713428334185,0.14839992335727137,0.13571463911128895,0.17096335594542325,0.17110591673332712,0.1605502312304452,0.17574216179888358,0.23009815877851317,0.2043348278850317,0.21767444898815533,0.1573246367689636,0.1795026279338028,0.20688990739231206,0.1675706607186132,0.16834409428494318,0.2971463954111315,0.2268036915579947,0.14010974989893535,0.18525069775549988,0.1533443796634674,0.2232001864661773,0.18814327959951602,0.17537950873374938,0.1640111537029346,0.18376635233076608,0.16202996422847113,0.17524588108062744,0.16722745047882198,0.1543979003064094,0.16142513811588288,0.1768842153251171,0.14286124090785565,0.17099435352965406,0.15971893444657326,0.18126044670740762,0.17418687769936192,0.17447203574463344
TOPIC 2,Cryptography,Encryption,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10447035729885101,0,0,0,0,0,0,0,0,0,0,0,0,0.15008807182312012,0.2811380848288536,0,0,0.21200352907180786,0.26203083992004395,0.1702331155538559,0,0.2033907249569893,0.3688218891620636,0.20833301544189453,0.1719243511557579,0.3889153525233269,0.1317252591252327,0.4432738721370697,0.13039903342723846,0,0.20852775871753693,0.08704185672104359,0.1656918078660965,0.1014481248067958,0.12447377592325211,0.12619995112930024,0.11544117936864495,0.17129886597394944,0.12721479265019298,0.11997611448168755,0.10974311890701453,0.13018830040735857,0.10267373323440551,0.12116380594670773,0.1350806670693251,0.1141284962113087,0.14770545903593302,0.17447024411880052,0.11409256358941396,0.15767122308413187,0.1424966238831219,0.1815071965257327,0.20398906171321868,0.16948269439094207,0.14026817604899405,0.16692828661517092,0.1595990252407158,0.14767423336362018,0.13302064642172168,0.15160229021594637,0.13812903245842015,0.14217274502984115,0.13414768781512976,0.15364545228935422,0.14813458709977567,0.14527544586194885,0.177671467512846,0.15083627459226231,0.15990562847739942,0.1301955946192548,0.14193732020529834,0.15977773210033774,0.12587473190256526,0.14293832509693774,0.15184082796699122,0.1778850656363272,0.15382989030331373,0.1142632064409554,0.14877715949778972,0.16082263714633882,0.1393841685388576,0.10862442351850297,0.17205058687499591,0.15236517169365757,0.12270618126624161,0.13089561664863772,0.1350265216006308,0.13693192694336176,0.10808966670717512,0.12480670294531111,0.12054137649332605,0.15706893778406084,0.1356267686933279,0.1583404842019081,0.10317904429717197,0.1192558298965818,0.10958062380552291,0.13722334330280622,0.11719408186107147,0.14577796154965958,0.12568364217877387,0.13360631912946702,0.11682011643725057,0.11594932973384857,0.12476749560580803,0.1710314677785272,0.12709652181518705,0.14292677172592708,0.11089471926291784,0.1352033551644396,0.12492127826389594
TOPIC 3,Secure Development,Implementation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1558666229248047,0,0,0,0,0,0,0,0,0,0,0,0,0.14090479910373688,0.12631835788488388,0,0,0.13141760230064392,0.1469077169895172,0.19394728541374207,0,0.1066714208573103,0.07387853413820267,0.16633595526218414,0.14278511106967925,0.10529065877199173,0.1332902784148852,0.08759843558073044,0.15235333144664764,0,0.12431075051426888,0.11826622113585472,0.11778678745031357,0.11248429492115974,0.11364738196134568,0.12680317567927496,0.15575109142810106,0.1097449854016304,0.10572369955480099,0.11234622448682785,0.1355693911512693,0.13243877302323068,0.14568657279014588,0.11742329224944115,0.13564351946115494,0.13508386967273858,0.127234173938632,0.11879702027027424,0.13153967178530163,0.14562027901411057,0.15841125775324671,0.12418962518374126,0.12352159932255745,0.14096397249137654,0.1528237722814083,0.1571692044013425,0.13985969827455633,0.1485172932774856,0.13055361165337404,0.172212224985872,0.16516198962926865,0.1337574408522674,0.19202062375843526,0.14959127580126128,0.15180358570069075,0.13422125674508237,0.12216038766006629,0.13492892614819788,0.15584155272793127,0.15944773190327594,0.16982465203512798,0.13195037944242358,0.14819010996392795,0.1400792644443837,0.14644643978068703,0.12835184100174135,0.12949322563196933,0.13733820542693137,0.13634427231938942,0.13495407975278795,0.1457979761233384,0.13820528677966007,0.13144149381135192,0.13089114849112535,0.1354230306007796,0.129771053629077,0.13615913544686473,0.12504493755598864,0.12591590019209045,0.12052745737557141,0.13426466358870995,0.14522528229281306,0.1304518139038823,0.12888566985726357,0.1389029317845901,0.1350764776334951,0.16961321651935576,0.13271911640961964,0.13130865318746102,0.13657225471817785,0.1553697980940342,0.11838605012744666,0.13584131411006373,0.1291145007312298,0.15719585679471493,0.1353712135358997,0.1325656748131702,0.13945512686456954,0.13789765859643618,0.12820906123077427,0.15226795395406392
TOPIC 4,Data Security,Password/Data Storage,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11138438433408737,0,0,0,0,0,0,0,0,0,0,0,0,0.1151714026927948,0.08454282581806183,0,0,0.12526680529117584,0.09011072665452957,0.15192411839962006,0,0.07054874859750271,0.09830781817436218,0.08114510402083397,0.10747374594211578,0.0783413490280509,0.12939122567574182,0.08061739057302475,0.12971392273902893,0,0.1363268904387951,0.10174776799976826,0.09722517058253288,0.11504074398960386,0.1080500103533268,0.11161650397947856,0.11710287351161242,0.10811190605163574,0.10677035991102457,0.13926685974001884,0.10206769034266472,0.12959058210253716,0.13446590602397918,0.11506397929042578,0.11265871329949452,0.11135724645394546,0.11550164502114058,0.09992048903726615,0.10947167956166798,0.11014513630006048,0.11914301428355668,0.10822974269588788,0.11840573787689208,0.1114230199771769,0.10767155066132546,0.10571136943211681,0.11361156404018402,0.10692641241797085,0.09680199755045275,0.11153359374120123,0.11121869928858898,0.11216306941849845,0.09828666532412171,0.10430868555392538,0.09886869054753333,0.11738906386825773,0.0995560904343923,0.12041912171425241,0.11579755462101989,0.10944868020109229,0.10425270213322206,0.10515432292595506,0.11045845331890243,0.1287595916708762,0.10767399833390587,0.10718073798043112,0.13696342853030988,0.1154572494328022,0.10621390896646873,0.1090383076807484,0.10359941609203815,0.10742515320752692,0.10468008890748023,0.10450676112974945,0.12358813267201185,0.10139678305257922,0.10797728141959832,0.11274068129973279,0.1267879292368889,0.09531767975609258,0.11001598698700346,0.1109206130883346,0.11523567741785787,0.11065581947565079,0.10549245619525512,0.1163667520802272,0.12312709584832192,0.11369997610648473,0.11453675605901857,0.13032160833891895,0.1156903961673379,0.16439055632799865,0.11278929104728083,0.14672414541244508,0.1101662887690159,0.1114126443862915,0.14478668923440732,0.11863835874412741,0.11322712774078052,0.09990725976725419,0.126171674961463
TOPIC 5,Access Control,Authentication,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09647087007761002,0,0,0,0,0,0,0,0,0,0,0,0,0.12469729036092758,0.12993578612804413,0,0,0.1497168391942978,0.07725352793931961,0.10792499780654907,0,0.06697324011474848,0.05640120431780815,0.08439796790480614,0.08993289396166801,0.06654273718595505,0.15387638906637827,0.06513628363609314,0.1292358785867691,0,0.1738041564822197,0.2634301967918873,0.15805436484515667,0.20532853369201934,0.14647070616483687,0.20510911515780858,0.21109294891357422,0.19079750627279282,0.1678864937275648,0.21784131973981857,0.13836809496084848,0.17805895156094007,0.1456947535276413,0.21045509167015553,0.174271499308256,0.18761363740150744,0.12829929403960705,0.12418730428012517,0.16058880587418875,0.1366545930504799,0.11759197162954431,0.1520700621108214,0.1224023774266243,0.1509022914311465,0.1412303891032934,0.12931699952796885,0.13996431362979553,0.1418057332329195,0.15446408330980274,0.13149889700469516,0.13957850786822815,0.17403978130647113,0.16840504501014947,0.14060602691911517,0.15613331936765462,0.1635831398544488,0.1435253024722139,0.1507137602928913,0.1372802309893273,0.13059768579094796,0.13790323212742805,0.15681129777804018,0.17642281651496888,0.1649123983119022,0.11888424738457329,0.14982698661004823,0.1568790919014386,0.17183573246002198,0.13258473089207773,0.15295858308672905,0.15358012474396013,0.1473817787174245,0.12141515367797442,0.13687953539192677,0.17223555408418179,0.1672264080008735,0.15005645528435707,0.12292044671873252,0.14281177882637297,0.1359273706264091,0.12817330976448407,0.10903136804699898,0.1482195754682547,0.16376354336738586,0.15185374163815546,0.1675475784822514,0.13074808508157731,0.14293536382416885,0.1518066305576301,0.1426018327474594,0.1270537406206131,0.15544663956388832,0.16215707133373908,0.16937011018395423,0.1438322558712501,0.14842473650756088,0.14576615040239535,0.14880691468715668,0.16159533920387428,0.1566282263784497,0.14136816847782868
TOPIC 6,Network Security,Digital Certificates,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2674371004104614,0,0,0,0,0,0,0,0,0,0,0,0,0.12157455086708069,0.12600501626729965,0,0,0.11707545071840286,0.13033761084079742,0.10442280024290085,0,0.14908922649919987,0.06408421695232391,0.1543671153485775,0.14540929421782495,0.07038847263902426,0.1437782570719719,0.08096328377723694,0.19632773101329803,0,0.0936400480568409,0.13920755125582218,0.1820282991975546,0.13583533838391304,0.11428316235542298,0.15918939773525512,0.11466677859425545,0.11029072850942612,0.1754165266174823,0.11664899811148643,0.17541740958889326,0.15024057083896228,0.2126708060503006,0.12792050279676914,0.176777095748828,0.16737903482638872,0.1467441637068987,0.18848721289004272,0.18266654055979517,0.11993995350268152,0.18009797581716588,0.15936336057881514,0.1309207883477211,0.16395049914717674,0.16361892279237508,0.1497700435942725,0.1870196132975466,0.18833763846035662,0.24904040937070493,0.17900565408525013,0.1716415117736216,0.1624066621597324,0.15608599367551507,0.16732968975390708,0.17370706517249346,0.14843909104389172,0.16559991786877315,0.19672651910646397,0.1638252704932883,0.17251678747502533,0.19827293401414697,0.17568619083613157,0.18131043485232762,0.16017781761051578,0.2092572144771877,0.17420409175176774,0.16146054604489887,0.16654770406894387,0.19236177740537602,0.1694566976511851,0.17020257469266653,0.15284950613482473,0.15737211592495443,0.15275772210014493,0.16966588019082943,0.1835341153909331,0.1577991273026077,0.21876023337244987,0.2143587772335325,0.12707549776389915,0.17430525981798406,0.166843594944415,0.17502457182854414,0.15133172869682313,0.16516532335016462,0.16547320518446595,0.18525118842720986,0.18163663297891616,0.1939747999535828,0.17137719069917998,0.19330805093050002,0.15639958968386053,0.2123371629465011,0.16282604172825813,0.177268458243746,0.190692241911007,0.16917962933841504,0.17753897314625128,0.18525463218490282,0.19748179697328144,0.17328296809528881
