Topic ID,Category,Sub-Category,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04
TOPIC 12,Cryptography,Encryption,0,0,0,0,0,0,0,0,0,0,0.0017732654814608395,0.004775537294335663,0.010198368690907955,0,0.10365265033518274,0.02029382181353867,0,0.003934003878384829,0.0620072903111577,0.01259808496494467,0.003676518870634027,0.007702162954956293,0.01705301331821829,0.0014213366666808724,0.023352099815383554,0.03776568896137178,0.0006819893606007099,0.0023651346564292908,0.007488638162612915,0.004390774585772306,0.04165582683344837,0,0.012976780628378037,0,0.015091639943420887,0.028979911492206155,0.0364264798554359,0.007158357325048807,0.05805787692744551,0.014146242795201639,0.004324781912146136,0.08161862613633275,0.0009692835388705135,0.08333043685706798,0.0012083520414307714,0.02465913208184897,0.13887277278505886,0.11969149112701416,0.025468343624114907,0.002292193385073915,0.008085274723513673,0.014632368343882263,0.03360443270311838,0.02338481670303736,0.014460949999920559,0.00800988706983984,0.026077621968199863,0.04597969197900966,0.016435550278401934,0.02988085349456274,0.03445881068822928,0.013486793538322672,0.017143096965171297,0.025896870834999607,0.011371681814651109,0.025689341827791055,0.034846145441406406,0.03550167003924256,0.030349989941779284,0.0476188829567036,0.03147145112921458,0.029049937115886007,0.05201798940143524,0.03532411331085671,0.036209183286272865,0.03896844027050727,0.02900412100861243,0.03580305543039078,0.02493649418800616,0.04179060012329279,0.04324378380783094,0.02865917985975931,0.03215103826707576,0.037071637279828144,0.03830695286387118,0.030815832478529367,0.02911170912176286,0.03194303696577192,0.03297796773129381,0.029259534510504094,0.038001889775502035,0.03835497248201747,0.03459006366542513,0.034545272069207586,0.02884834221566788,0.027836854259251628,0.029326443736227115,0.03906147438485679,0.03633333202829321,0.035692809470669405,0.03298245004247292,0.03908853750812015,0.034830520642384316,0.04135064764615596,0.0335189221626495,0.03150468764367862,0.03982086372635774,0.036645158556548096,0.02842945046846735,0.0346946476243242,0.03365866209384128,0.026876967783223748,0.03130523643381276,0.02621818861608221,0.026981170570606335,0.02673308400845332,0.03270165827996122,0.028812850091677597,0.03183236030620125,0.03402661656963617,0.028063412346611066,0.025842700408124444,0.03147633548985327,0.03054735045654296,0.031926230376005366,0.028598329259324557,0.032792016085617416,0.03800970906165864,0.03094852235930333,0.03237536229187129,0.028986979518982787,0.02981335973271808,0.02867553089356123,0.027725029718904632,0.029963080031382466,0.03088910362793241
TOPIC 13,Secure Development,Testing,0,0,0,0,0,0,0,0,0,0,0.16271552070975304,0.14442681148648262,0.0355418436229229,0,0.08697373171647389,0.2500663101673126,0,0.05956767126917839,0.05369158089160919,0.0722575574181974,0.0771870082244277,0.26227328181266785,0.01656068512238562,0.09330234676599503,0.1277648787945509,0.03858252614736557,0.10896565020084381,0.1743420511484146,0.08294477220624685,0.10981840314343572,0.11473966995254159,0,0.0865723101887852,0,0.19045453518629074,0.07683621235191822,0.05562992484192364,0.07502052405228217,0.08723183189119611,0.17650771141052246,0.05175329651683569,0.026782212778925896,0.04862816915847361,0.077090636594221,0.014391481876373291,0.12929556099697948,0.047278341526786484,0.015214155428111553,0.0903250856155699,0.004227189579978585,0.10853919900643329,0.10153290298989132,0.08593138042641313,0.07699958827579394,0.06643600210081786,0.0763709006490759,0.10340504174161216,0.12505549552850426,0.11368484231643379,0.0959674489041347,0.10469104625284671,0.11353959364018269,0.10081796466398078,0.09698682868232329,0.09105799415459236,0.10985063178939562,0.15608464286196977,0.10334667189888198,0.09626298030108897,0.06752329346199985,0.09611377450184794,0.08383582356163179,0.09193112736200851,0.12065424024867902,0.10961878249688786,0.10846509920135726,0.10438910990869675,0.12717787276733158,0.11984700288322746,0.0967895363664777,0.11071412550991748,0.1147310810324732,0.10618561441092318,0.10477754604457419,0.1141600932490516,0.10767697084515372,0.12242243634282865,0.10373937655998,0.12533278583744115,0.11999009310515135,0.1101749643176835,0.10524137305633334,0.1150029244281923,0.11748380759011277,0.0973837522689113,0.1063364221910505,0.09744317440566291,0.11058410125355798,0.11116295951532348,0.09609184090487427,0.08501019999093842,0.10695181660185234,0.11040307442881092,0.08527739092027352,0.0968725204242906,0.09734469120065162,0.09669878444569778,0.11728206974381325,0.09298553035570992,0.0985377738163672,0.09585468210051995,0.09129167475175343,0.09252737454268964,0.09583381500998983,0.09706578580912263,0.11147483540958443,0.11151045302757231,0.10667174821122365,0.09185193336159693,0.10308029167406282,0.09600593850098468,0.12334828503810706,0.0955397728823701,0.12145280336617646,0.10657718974634021,0.12204514904066892,0.11115079832594765,0.12336763955810216,0.11426891339969886,0.10845407716260524,0.10019219514996258,0.11423462288775436,0.12322609182554728,0.10540385581162061,0.12403566301110924,0.11762835135723308
TOPIC 14,Secure Development,Libraries/Configuration,0,0,0,0,0,0,0,0,0,0,0.019631275441497564,0.020489541115239263,0.005963302683085203,0,0.032691046983624496,0.057256768457591534,0,0.04229198768734932,0.007081146672135219,0.013317737980590513,0.019482463132590055,0.10072724521160126,0.015587548696203157,0.0008340170024894178,0.056457593105733395,0.029995272867381573,0.0003992838319391012,0.03597366064786911,0.049461016431450844,0.023758027120493352,0.00812335058193033,0,0.01198305792058818,0,0.0011239225277677178,0.0694788271561265,0.012398478633258492,0.023256965284720838,0.00834943903360649,0.01687524902323882,0.002535979525418952,0.028661276679486036,0.010971026832703502,0.0075037263128857985,0.008612857200205326,0.008944792124176664,0.00971695656577746,0.0024889453779906034,0.021051422039322046,0.20511847527814098,0.036613335431320594,0.012255207153170236,0.00991418879589458,0.010347341356100515,0.012369594545452856,0.014166665121872658,0.009814011449318217,0.019749554564477877,0.010662466492431123,0.006025782578425216,0.01942732541327132,0.008940220679505728,0.006393921491139367,0.009891547079037298,0.0147409178251918,0.010733011713383865,0.020170934419953622,0.013628301455786354,0.015536367312315927,0.0163298113793644,0.013269468500058994,0.008617129981196384,0.019591327145277875,0.020071557774752394,0.01839531977191869,0.011938540038914196,0.018203876872595323,0.016273352866961032,0.016194751163754267,0.01817253156602042,0.018307409500597383,0.0156464513778939,0.014482475327260842,0.017212005861334555,0.013336143038110622,0.01581648698050055,0.016848475263554562,0.01636469738915711,0.013309009379588446,0.012692390860624876,0.01425103834099857,0.018384947726599116,0.01457213707945208,0.015733984253552966,0.012503057712894138,0.014039420899862013,0.01626978117138371,0.012442997739943845,0.013406141126159293,0.016374492741717383,0.014534087258252839,0.017289809331644763,0.013342713097752553,0.015430734630797043,0.012497032398046283,0.014449431476326437,0.011514906043044124,0.017003999198220644,0.01632152083973469,0.01415405272100328,0.011819008741601607,0.011327915892441075,0.015392436685135296,0.012582842762088384,0.011093736198910681,0.014814740971355133,0.014680683872991766,0.017069928160162423,0.02220810597984443,0.015820075883062137,0.01712604765143824,0.017613354203480782,0.013823316808902638,0.014936305431343304,0.014069863537670965,0.012739165357034201,0.01212420514570016,0.012905576145867063,0.012275682817596325,0.010848680187173974,0.012264076710391552,0.013563029517137273,0.014092380044143553,0.015987195986564385,0.012028144844317743,0.013375994119946022
TOPIC 15,Cryptography,Encryption,0,0,0,0,0,0,0,0,0,0,0.04740254208445549,0.0544339909683913,0.004117252305150032,0,0.08428361142675082,0.061944928020238876,0,0.05439586564898491,0.08455204963684082,0.05343975002566973,0.13013732759281993,0.05394555255770683,0.013539822510210797,0.06847433745861053,0.03132032680150587,0.020247356384061277,0.08530652523040771,0.033844053745269775,0.06005448791741704,0.03551662730751559,0.09074692560049395,0,0.08318461824092083,0,0.06715502683073282,0.029026948963291943,0.09097755511538708,0.03406663107064863,0.02644160752450781,0.03274573121840755,0.02194858537404798,0.034910470130853355,0.18254787328769453,0.07942587259458378,0.04586001858115196,0.049543277377129664,0.007917243288829923,0.0017184390453621745,0.10419771569616966,0.0001972968257177854,0.10492539367599724,0.03550346492834035,0.034217300731382384,0.007663167851569596,0.024959408947688645,0.02578479688292226,0.009450159482936293,0.010687351844972,0.016738212171185297,0.02008628585393862,0.03155345731516718,0.010319524415120082,0.016868419959005346,0.035915767970609955,0.014650021815840672,0.018717435816321158,0.0060667151435784316,0.017451484130568837,0.012123311701543571,0.007028040423665516,0.016006379051759723,0.01188721053160565,0.012507144018438679,0.012164534116354694,0.017331969443715504,0.01238915075030524,0.009908287069939197,0.012597816201108832,0.014584566419466078,0.014448814363365783,0.005524076175597178,0.012123208332263186,0.009764726013515407,0.012872159454432906,0.009944344255376509,0.011967109820755452,0.011071962783991529,0.011049211044086531,0.00837198752485176,0.0072395052782582734,0.009583064991282619,0.01385710779807492,0.011058499731465601,0.009331315088877398,0.036582409406567484,0.024285246057047977,0.015067776345952074,0.011850116179540227,0.011000224191300069,0.013497984447319351,0.011039838392807724,0.011732472453105807,0.012174460406095022,0.009711425317481518,0.010409360255227736,0.007836395991185047,0.011219847264743883,0.011436089802599964,0.009533396346806184,0.009141184030214293,0.009670821670028988,0.010187153254383014,0.007355618380145724,0.009691628750608309,0.01026005932978408,0.010051850602165673,0.008893869063648177,0.007459595478651806,0.007477964910454149,0.009075615980987032,0.009785411575589084,0.00834926658330529,0.010578321812701462,0.0086898262325937,0.008765940588171175,0.010480101321811701,0.009921319153355534,0.010700467976609134,0.007465506451516439,0.011178506276568197,0.00809469199908121,0.014207638130659898,0.017148894021214157,0.016752794717332722,0.009902274334240712,0.010939503311585047
TOPIC 16,Network Security,Digital Certificates,0,0,0,0,0,0,0,0,0,0,0.001399442320689559,0.000983571691904217,0.008011327125132084,0,0.0022071433486416936,0.003036905691260472,0,0.0031014312990009785,0.009388410981046036,0.0005555721484900763,0.004382119077490643,0.006084594409912825,0.0014438694342970848,0.0011220298474654555,0.0012478388380259275,0.002788637124467641,0.0005374648608267307,0.0018669645069167018,0.0033999797500049076,0.0016818862641230226,0.0043092614093135735,0,0.0014217847965483088,0,0.0015105057682376355,0.0007444329734425992,0.000846908675157465,0.0011143017521438499,0.003851508750813082,0.0009923535108100623,0.003408290824154392,0.0019806320196948946,0.003928295825608075,0.0018076309709916434,0.000952641072217375,0.003299760043903786,0.0030364334428062043,0.0033451481722295284,0.0016828165085330097,0.0003840307836071588,0.012990891944112567,0.004011636932513544,0.027746964710164128,0.00802065376774408,0.0022019810225174298,0.0038812299037370114,0.006724656219454989,0.0053977056103758515,0.008033068443182856,0.012894072870646292,0.010459514376125299,0.0114168586912066,0.012126613991976893,0.009271657287345511,0.011192215325233216,0.01469633177404438,0.009248346418294555,0.015936404088789827,0.017781204060039243,0.015537433175995829,0.00901302869250584,0.008836926685762591,0.013573965680225845,0.011829616656511655,0.01602890891042668,0.02021354883587712,0.014389247423091474,0.02007719737130704,0.021440935055660245,0.022328711997876626,0.024014065065741445,0.01947234343024627,0.017728500065141962,0.014265990489807312,0.016570815844113587,0.022315573511622732,0.023304306972528468,0.023809628121884526,0.02255384432444401,0.030439319750151954,0.021288363746022627,0.021335953393486765,0.028028672950924618,0.02994017430049913,0.0308961790530095,0.029007517348733157,0.031412691596460235,0.024962280511791918,0.030186093616355884,0.02357402866072216,0.032872944409427875,0.033254351773073176,0.030748996373433563,0.034660706875591175,0.036201398496615876,0.02843369076229875,0.03607572946316264,0.03419354447345331,0.035534183819494344,0.037730107323373965,0.039317624609558385,0.0445533903202364,0.034756515142587104,0.04086264726699963,0.04660822219282123,0.038872198501459704,0.03495190505887963,0.0346273862533387,0.0408483709146029,0.04119859461598255,0.03037239837000955,0.039878702398991044,0.04291285482384671,0.03656043553726321,0.035995148952393016,0.03908672628025489,0.03420991747536021,0.035426020208647324,0.04120267345725699,0.043618407108203715,0.044686303401863275,0.03542116521575386,0.03904949935934723,0.044723920934128435,0.03998375421280893,0.03652690684493728
TOPIC 17,Secure Development,GitHub/Reports,0,0,0,0,0,0,0,0,0,0,0.0014360435598064214,0.001009861152851954,0.008220743387937546,0,0.030384572533269722,0.0031169996364042163,0,0.0031834905967116356,0.0008583457965869457,0.0005706458953985324,0.0011131128703709692,0.0881398394703865,0.001482571300584823,0.0011505262227728963,0.0012852014333475381,0.002860358654288575,0.0005504384753294289,0.0019154605688527226,0.0012290598048518102,0.01612381270751939,0.001192486088257283,0,0.0026133027276955545,0,0.0015496264677494764,0.0039011106360703706,0.018062945440760814,0.0031788730169258392,0.006472805997223726,0.0010187740554101765,0.02996827074093744,0.030672489025164396,0.050077198876533655,0.013498613193708783,0.0009777741506695747,0.00844842872798576,0.014284917153418064,0.0034309744369238615,0.005513458336777562,0.000394212514947867,0.018780565685786618,0.012985852818625668,0.031066260818318512,0.029594910991727376,0.0226135516204522,0.016316089115347356,0.03606677578278797,0.030876263964455575,0.019628232083050534,0.005837762191298506,0.023925963648071046,0.021410203201230615,0.04754655966786919,0.029213435055377584,0.016336578000724935,0.04886415333877427,0.01618418093242396,0.022085260946544606,0.021746504314867177,0.03850658052415383,0.03669834588072263,0.02269579140879416,0.027914844735987262,0.0428174988611899,0.03229687345447019,0.03603361231826199,0.03940845029761216,0.034137920280306384,0.03158915664997329,0.03736691905637045,0.03093539683378589,0.03422012846432587,0.026506643570576482,0.03019222883279755,0.0236388487165952,0.0304224719029694,0.03426634432869667,0.03363168758268926,0.03539014231310713,0.02464078569563887,0.029954833126517744,0.026263590038375306,0.03503866195461044,0.025767393123750443,0.029678862340011866,0.03152478766497526,0.03187094304215759,0.024523879867911543,0.0350462729828161,0.030137603422251955,0.03869104666828207,0.026463187364710802,0.03545472801420293,0.03148833054594901,0.02899615145807916,0.03199567671080194,0.027549461365418006,0.017878386338798184,0.029812440731706025,0.029589216138798134,0.027401318790723238,0.03169270295786099,0.029873982513428918,0.032087779491856955,0.034317743016702276,0.02515821849080404,0.029366502874980424,0.029113260445979044,0.025798225004353442,0.02637015460755256,0.03349678249432255,0.03048351965602613,0.03157367353768262,0.0343737313384895,0.033244719036349506,0.020800139771228292,0.028814231072008027,0.029988903240444093,0.03055452190425523,0.029883553148709923,0.030881009973121383,0.035289145274348885,0.03226565433523279,0.029233892048987273,0.03580567228030201,0.02760968012750766
TOPIC 18,Access Control,Authentication,0,0,0,0,0,0,0,0,0,0,0.0015978823357727379,0.001124443399021402,0.009148268029093742,0,0.01269903740224739,0.003466504509560764,0,0.003554852679371834,0.0009557800076436251,0.0006348633711847166,0.0012365354341454804,0.006946859881281853,0.001651621947530657,0.0012803487479686737,0.001423993322532624,0.0032159866532310843,0.08728793263435364,0.023415816947817802,0.001366517972201109,0.010274099091475364,0.004245318996254355,0,0.003343862947076559,0,0.0017253035912290215,0.0008511935826390982,0.03242936113383621,0.0027402363339206204,0.015087438123633288,0.03330404305597767,0.04598517745034769,0.027847792487591505,0.015812512079719454,0.012589992536353142,0.001089939964003861,0.003768269149337097,0.0908256929833442,0.003824710613116622,0.0063637598571155895,0.00043991610436933115,0.024155039904871955,0.02306664450831401,0.013802885387313404,0.017266923520946876,0.008949717428185977,0.03646855318891959,0.03485513219588345,0.024362715077586472,0.03228194477414945,0.045678092003245616,0.008476757498574444,0.01705482137206543,0.009984421278696155,0.012340169118639702,0.023111508622079984,0.01576149949173936,0.018958724426808588,0.035670472607690545,0.038378149012832215,0.028325896127898886,0.02800909184265442,0.025990946640440202,0.02155681203910686,0.03004764202938293,0.02286037219772184,0.02635276974710643,0.02016956368587522,0.02080443852379184,0.020988653570030345,0.023977154605914045,0.02227294933856866,0.025114152983041236,0.019725764152945188,0.01659204269224932,0.023185609322854163,0.026148177208297214,0.01960738949578213,0.019334166627670818,0.026020613568726272,0.03219935290532118,0.027012961730808735,0.01848212806167098,0.030363870408461075,0.02312623000582423,0.029385947542893483,0.027130283066749087,0.01958181308284702,0.022652268820688538,0.026544740492723082,0.02477321552245392,0.026257355345042015,0.0260422028865249,0.02401181250057679,0.026205030355728347,0.022963529131164794,0.028244370439443202,0.030689853194785087,0.02792018093122244,0.022653259483860815,0.022658467215901115,0.023662439925964632,0.03230958221107361,0.024127848761349872,0.031266007152205504,0.02568178193936152,0.03346147786606621,0.02655636131559328,0.032861482370923276,0.028242559100246135,0.027681602025820342,0.025601315701215342,0.030642436386403724,0.02951210640877993,0.029659062883465065,0.028352805769095414,0.03034378686423472,0.030771199025744798,0.02886087056603013,0.03165504729604013,0.027406193377638416,0.026028204466999074,0.02784882944788828,0.026529168743044316,0.028958280377181365,0.023306413177906812,0.03134562164687068
TOPIC 19,Secure Development,Implementation,0,0,0,0,0,0,0,0,0,0,0.07431600987911224,0.1136940997093916,0.5038477182388306,0,0.15429734687010446,0.2029842808842659,0,0.06472574919462204,0.13243858888745308,0.16513031969467798,0.1588437627069652,0.06764672696590424,0.09608157351613045,0.3494424819946289,0.18797750398516655,0.31483110040426254,0.19737958908081055,0.06805318593978882,0.09407010550300281,0.2400083113461733,0.17928590004642805,0,0.196808198466897,0,0.3111392557621002,0.2574991911649704,0.19430497381836176,0.23044635013987622,0.2248838751443795,0.132591949775815,0.12086629495024681,0.19129405915737152,0.07474831016734243,0.20906658342573792,0.18506714701652527,0.2290213257074356,0.19808519879976907,0.39712974429130554,0.1390563343566927,0.25490928487852216,0.2685823284089565,0.24314710373679796,0.25069427803943034,0.2754247738979757,0.33701494093984363,0.2840942174482804,0.275851148950017,0.24280788913369178,0.31072528250515463,0.2313153218655359,0.2718406513333321,0.26770429302539145,0.2522381700172618,0.31312859805655624,0.24804072717411652,0.2550389502270549,0.2389528747791281,0.26388512329574215,0.27652943717135536,0.2531131288735196,0.2823367044329643,0.2906360145982193,0.2886343196634266,0.266369514197844,0.26521355035057403,0.2522177733627211,0.27417252863210345,0.25835412423723614,0.26322912012713146,0.2531522073305962,0.2552489572378437,0.2603382502018399,0.280317910600367,0.2735044562771743,0.28925764620368616,0.27636450351003494,0.2605806490914388,0.25716788735208584,0.2541546917856667,0.2616050022531503,0.24929891861702277,0.24840880669153376,0.24286606802581615,0.2562076044813186,0.22939470078107144,0.24610349799219805,0.24386710849294008,0.26939297693692416,0.2433691028325649,0.2637274070842833,0.24894577531842516,0.2505457525873675,0.22555164603005734,0.23835506882809893,0.2405298574242122,0.2393499991010358,0.232443530274006,0.24126179724598465,0.23996481423246416,0.24258606306465436,0.2549680076742497,0.24236901181135284,0.2246366675337883,0.24355248928075302,0.22766381073341485,0.22971135817229682,0.23074772991184736,0.2322672578681172,0.22464454317252106,0.23848505832283584,0.2240855013552521,0.23111968338923625,0.21930749159236163,0.2334411133168424,0.2202592037071731,0.22199427867690444,0.21537994263710175,0.22934319080291865,0.22844347644294072,0.21872635959967304,0.22495121129600662,0.22951812779557748,0.22566417193818225,0.24312824055853738,0.23412190609415595,0.22928705956653359
TOPIC 20,Access Control,Authorization,0,0,0,0,0,0,0,0,0,0,0.0013161657261662185,0.007950331724714488,0.007554938085377216,0,0.002075565008757015,0.002855456608813256,0,0.0029157374519854784,0.004450466425623745,0.0005224811223646005,0.0010182141122641042,0.005723696667701006,0.0013584118569269776,0.0010541814845055342,0.0011715572909452021,0.002622510335640982,0.0005045937723480165,0.054702792316675186,0.0011248008231632411,0.004094832784176106,0.00717969489293561,0,0.0013372117246035486,0,0.0014209276851033792,0.005597013561055064,0.0048576737026451156,0.020920436528588954,0.02084693935051161,0.0009329171540836493,0.0032043317332863808,0.0018625149969011545,0.0007170861965278164,0.003369371332155424,0.0008960903505794704,0.013262678975089719,0.0018112982312838237,0.003145538503304124,0.01391854295136661,0.0036402120313141495,0.00635094251386666,0.005427130008770507,0.007965353872063324,0.013946129716350697,0.012101876636734232,0.006719700907034656,0.0327218343648027,0.009568435079418123,0.003584007443714654,0.029001256254213376,0.03974151067319326,0.02462639021021979,0.01613915534107946,0.015864279196691877,0.012624920846428722,0.009416732767610536,0.01565707940356403,0.021554514255656517,0.025722254070769262,0.024713200191308717,0.012496092153418835,0.020421299516633355,0.0315871562888171,0.013630719994505883,0.02702020312234013,0.028324056470233956,0.020193388286830795,0.02867832194000087,0.02734098419069894,0.02213579017850684,0.023476789725229198,0.02965953016688287,0.027049831525377963,0.02251461214228193,0.029186729636059436,0.022390873019181176,0.02532539587383243,0.02592061132148454,0.016783987874666586,0.02230534839812511,0.024145165260857946,0.024964100724363922,0.032682014272050315,0.02494614331722418,0.02929420967964597,0.022100791970146763,0.023627141933949283,0.0239390769121702,0.02890692744420614,0.023083516847239322,0.02267263492807615,0.05214356468033888,0.029862995631640753,0.02055168664298318,0.035947438222949595,0.036134310076100774,0.03637893004440487,0.024808205823857,0.032834900820315406,0.027896537168846425,0.02476930855037992,0.021517645502830474,0.032812302762481864,0.028828140005899013,0.025425194222733784,0.023118158660500893,0.021219382551905704,0.02611581942067933,0.03264316263113219,0.025253995177557782,0.03800273020761369,0.02564567838482802,0.027887482117558274,0.025168926752154923,0.026594319994633294,0.029442773261607862,0.03393073060971672,0.02839178867421812,0.02894291272596727,0.028403478925366783,0.030870903052241168,0.02521252007293767,0.022938010692225917,0.029459091358615134,0.027104252056284046,0.03045087422750922
TOPIC 21,Secure Development,Testing,0,0,0,0,0,0,0,0,0,0,0.058348651975393295,0.2330259010195732,0.03870748355984688,0,0.06708580783257882,0.03166634403169155,0,0.25589993596076965,0.07138937525451183,0.19522104660669962,0.11507748812437057,0.16916751861572266,0.1804284155368805,0.08250139653682709,0.03067158628255129,0.14718114119023085,0.08776764571666718,0.16982004046440125,0.1341260919968287,0.13223420595750213,0.07754472394784291,0,0.19758523884229362,0,0.009990488528274,0.06773016350343823,0.1355355936102569,0.08369417504097025,0.15960635670593806,0.0936461699505647,0.1678126659244299,0.08498664200305939,0.17243642657995223,0.07351752448206146,0.30840346217155457,0.09893312704350267,0.08379855069021384,0.17174258828163147,0.1289196050810543,0.013747865799814463,0.055481368613739805,0.11987938594427847,0.1459145846923715,0.083970598410815,0.09252985606435686,0.10020437734559752,0.09749718164296253,0.11596218425780534,0.07219526236876846,0.09093612224040996,0.11164677677676081,0.09923363982566766,0.11674304548147563,0.11461270673732672,0.13003135613010575,0.10077652974309874,0.1105043637396123,0.0983957794511266,0.11435794633730585,0.11603170646121726,0.10333675854942864,0.11528311701208029,0.09588827266381517,0.10171871282328225,0.1087263037888881,0.10899624638551973,0.09996481593106947,0.09247747454750498,0.10533610370128098,0.10971121679900622,0.10417248885833512,0.0979009244177404,0.11538550947240532,0.10710783901870483,0.09825854488442858,0.11011020454839525,0.10419081264598803,0.11025895926888615,0.10137314665328356,0.1091499753326156,0.1122976965966017,0.12534259736534809,0.11634552565661549,0.10853361039250098,0.12596019693514549,0.11753038525947102,0.11608250667554962,0.10045392080917094,0.11767974147104807,0.1179090038653579,0.1135332130966708,0.10724228538029068,0.10655976815239317,0.11112609446600245,0.10690997654332474,0.11515066185952398,0.11924096897669739,0.11532211882142594,0.11523722789183437,0.11483454760628461,0.10957764777558962,0.12468613539493456,0.11811113647490024,0.11746122907314795,0.12201182118732057,0.11260636881298117,0.11623250816992943,0.13111657167399668,0.11887283460302123,0.1131866606479349,0.12564108357355408,0.11889102737842545,0.12977723779941003,0.11380079696727541,0.12494112186660349,0.11436797320927226,0.12442139038312315,0.12249359226638369,0.11907504199446331,0.122705022440424,0.1208901138573314,0.11659923859812037,0.10765938089338101,0.10780722010950512,0.1175932572038976,0.12308193609025656
