id,view_count
"715969","3353"
"717854","21648"
"727812","5751"
"728047","2313"
"728324","16909"
"728531","2114"
"733435","1007"
"734887","254"
"738071","2860"
"738188","577"
"752332","4327"
"760358","1070"
"761588","40265"
"766675","1381"
"770635","7810"
"772011","556"
"773912","4275"
"779973","2563"
"788834","266"
"788844","3795"
"789759","1820"
"791677","5531"
"800904","4262"
"800922","9287"
"801458","9948"
"805686","8122"
"806131","48000"
"809590","6921"
"819593","135"
"820334","655"
"821817","5492"
"824919","3385"
"827604","685"
"837417","14862"
"841152","9406"
"855103","3791"
"856302","3811"
"857153","2981"
"857194","13808"
"858036","8461"
"861221","779"
"862350","389"
"868078","615"
"871966","2582"
"877317","2049"
"877562","1269"
"881661","10739"
"885439","1922"
"892733","12545"
"898026","4006"
"912668","3590"
"914509","3453"
"915039","6160"
"919983","3539"
"922779","5607"
"929939","1097"
"935218","2193"
"937168","2303"
"937503","2676"
"948177","6086"
"956639","2311"
"960415","5223"
"960990","570"
"961339","1127"
"964071","31091"
"965304","12003"
"973194","100"
"975307","6111"
"975399","826"
"976696","1311"
"981226","2084"
"983964","90709"
"988926","437"
"994404","1385"
"996139","192733"
"1000860","1974"
"1003960","237"
"1004586","2424"
"1008601","1355"
"1011538","3599"
"1011777","6623"
"1016522","602"
"1017150","1437"
"1018292","14178"
"1022994","629"
"1023486","900"
"1025466","2232"
"1036872","779"
"1037250","2224"
"1037798","870"
"1037813","198"
"1042635","186"
"1042904","1563"
"1043621","16900"
"1045988","194039"
"1049653","23844"
"1057041","3108"
"1059723","3661"
"1066702","1982"
"1066976","2202"
"1067869","2475"
"1070420","17349"
"1087224","6352"
"1091022","18480"
"1094137","27154"
"1096151","1025"
"1100299","713"
"1108937","10871"
"1109731","3744"
"1112962","125"
"1118654","246"
"1119868","1949"
"1119947","712"
"1121280","24068"
"1126684","19895"
"1127358","2965"
"1131733","3282"
"1139493","1660"
"1141040","1987"
"1142101","3203"
"1142477","7036"
"1150965","4004"
"1157425","26468"
"1158195","2588"
"1159729","97152"
"1163319","11788"
"1164245","1496"
"1165632","1223"
"1166433","605"
"1168821","1539"
"1171103","9004"
"1171627","576"
"1175008","7423"
"1176579","2536"
"1176929","5193"
"1178061","879"
"1181259","255"
"1184543","10002"
"1184789","308"
"1193220","323"
"1198316","566"
"1198756","9661"
"1201048","106662"
"1203317","1617"
"1207292","7553"
"1209525","9734"
"1211822","11462"
"1214151","302"
"1216242","205"
"1221118","110"
"1224021","1803"
"1225720","1262"
"1226177","1974"
"1229588","759"
"1235556","994"
"1241947","118829"
"1250689","368"
"1252140","690"
"1258104","117"
"1258706","3127"
"1263980","237"
"1275045","804"
"1275814","181"
"1276498","289"
"1277276","2183"
"1278974","10591"
"1280702","19212"
"1283352","7249"
"1286837","3600"
"1292228","8488"
"1294486","437"
"1297625","1103"
"1297696","2302"
"1300169","493"
"1304456","1138"
"1307251","1770"
"1308347","961"
"1309280","316"
"1312984","2806"
"1317506","82"
"1318148","678"
"1319320","4676"
"1321557","90016"
"1323551","789"
"1326036","3893"
"1326770","727"
"1326858","2795"
"1329730","1526"
"1335880","1267"
"1339787","20736"
"1341908","5274"
"1342955","247"
"1343065","976"
"1345131","167"
"1345691","806"
"1349566","196"
"1349938","5853"
"1350030","3361"
"1354380","8912"
"1357149","355"
"1357553","1811"
"1368034","381"
"1372466","11835"
"1373407","39164"
"1375002","5679"
"1379434","7726"
"1381205","100930"
"1381409","2012"
"1382215","9629"
"1382303","22776"
"1383869","194"
"1384236","7978"
"1384282","13385"
"1385082","6191"
"1386139","1304"
"1387073","1886"
"1389055","1355"
"1389176","375"
"1389754","9082"
"1391132","57016"
"1391280","268"
"1391328","3049"
"1391692","36454"
"1394267","828"
"1394616","1394"
"1397091","6731"
"1398703","4307"
"1399157","613"
"1401454","476"
"1401895","180"
"1405872","1530"
"1408227","1263"
"1412195","201"
"1412239","1445"
"1415673","1499"
"1416582","1080"
"1419069","5733"
"1420138","687"
"1420761","4635"
"1421245","3075"
"1424947","15993"
"1430316","1796"
"1441209","4430"
"1442054","3604"
"1448072","562"
"1450459","212"
"1459902","8630"
"1460208","393"
"1462957","357"
"1464237","3762"
"1465704","14074"
"1466011","890"
"1473186","2375"
"1475991","319"
"1478887","385"
"1480974","1799"
"1481443","26027"
"1483595","1804"
"1487749","1471"
"1488440","1380"
"1497204","976"
"1502835","933"
"1511723","2173"
"1512712","1633"
"1514282","1792"
"1519952","2737"
"1522869","31718"
"1523020","1634"
"1527735","9549"
"1529475","275"
"1530949","2589"
"1531721","393"
"1531881","2208"
"1535053","354"
"1548079","933"
"1570493","1026"
"1579084","112"
"1581287","1421"
"1583902","1825"
"1584552","345"
"1584825","403"
"1586012","208"
"1587423","2986"
"1587695","37896"
"1589850","1611"
"1590103","10609"
"1593037","159"
"1594206","36686"
"1597002","2692"
"1597421","1561"
"1598541","2942"
"1599087","2809"
"1601560","2679"
"1606494","233"
"1608706","5884"
"1609559","4552"
"1612222","1286"
"1617649","1200"
"1620823","666"
"1622834","84462"
"1622947","8314"
"1624846","68849"
"1625111","3838"
"1626163","5220"
"1628138","31611"
"1628308","425"
"1629415","469"
"1634324","3853"
"1636572","1067"
"1646394","618"
"1649515","2947"
"1649968","1592"
"1657601","360"
"1667996","6118"
"1669103","663"
"1678539","3022"
"1691830","494"
"1696203","990"
"1713299","457"
"1715036","29125"
"1715605","287"
"1715628","453"
"1719033","1404"
"1719875","351"
"1724598","8885"
"1732789","17449"
"1741160","22318"
"1742740","1290"
"1744165","1276"
"1749423","2093"
"1751625","2632"
"1752477","156186"
"1756338","293"
"1759035","656"
"1761155","1326"
"1762803","7478"
"1765222","7109"
"1766822","10064"
"1767117","25079"
"1770942","213"
"1775957","306"
"1776827","23679"
"1777483","7815"
"1778897","2649"
"1778977","2408"
"1781905","338"
"1788150","67901"
"1791060","304"
"1792541","4080"
"1793188","630"
"1793979","67027"
"1799022","2739"
"1800662","122"
"1805214","1692"
"1807301","368"
"1820386","905"
"1822119","5050"
"1829879","909"
"1832073","3559"
"1833167","2117"
"1842373","276"
"1847357","1637"
"1852263","169"
"1858448","3240"
"1866225","12374"
"1867269","2628"
"1874313","132"
"1877242","1237"
"1880169","11798"
"1883929","1634"
"1884347","1600"
"1885199","1053"
"1885423","4722"
"1885516","539"
"1887870","2413"
"1892238","334"
"1895955","4293"
"1906622","640"
"1908980","504"
"1917245","4061"
"1919885","31596"
"1920973","2086"
"1929340","10501"
"1936846","397"
"1943377","266"
"1951212","275"
"1958710","94"
"1959272","2471"
"1961162","668"
"1962271","1073"
"1963521","266"
"1966154","28533"
"1967963","18725"
"1971091","1895"
"1975730","354"
"1976821","4062"
"1984269","1529"
"1990576","2624"
"1991477","1336"
"1991676","741"
"1993756","608"
"1995639","468"
"1996613","2727"
"1996954","699"
"1997104","388"
"1999602","2883"
"2000500","2246"
"2000875","344"
"2005243","213"
"2006683","1395"
"2015286","159"
"2017286","1738"
"2020625","1967"
"2021263","362"
"2021392","6150"
"2021706","1627"
"2022009","339"
"2023109","2882"
"2024610","17344"
"2025603","669"
"2031020","1264"
"2031355","19316"
"2033315","7954"
"2036099","705"
"2038760","26459"
"2043936","9737"
"2045702","6852"
"2047732","6716"
"2048281","28937"
"2050292","7679"
"2058191","1053"
"2058225","3425"
"2062350","901"
"2064073","4112"
"2067872","187"
"2071405","89"
"2075335","17507"
"2077325","254"
"2079336","816"
"2080656","330"
"2094136","34147"
"2095233","355"
"2095430","300"
"2096905","4682"
"2097894","1393"
"2098718","7995"
"2100208","264"
"2105403","117"
"2106601","7292"
"2114814","9871"
"2116230","486"
"2116569","178"
"2122455","25089"
"2125348","995"
"2127014","271"
"2130167","2895"
"2130755","580"
"2131522","6746"
"2133229","506"
"2135713","713"
"2138325","506"
"2138817","1685"
"2139053","8820"
"2140238","105"
"2146271","568"
"2147016","1942"
"2147837","981"
"2148799","11427"
"2149314","2860"
"2154651","1147"
"2157900","169"
"2159849","484"
"2163527","1554"
"2163975","933"
"2165828","395"
"2168620","3611"
"2170359","351"
"2170720","6163"
"2173894","786"
"2174329","265"
"2174651","2285"
"2178106","617"
"2179520","10472"
"2185103","6586"
"2185421","197"
"2192354","5398"
"2194627","1357"
"2195653","2228"
"2198853","3325"
"2199017","120"
"2200212","2396"
"2201419","1070"
"2205694","14038"
"2206054","819"
"2206250","7480"
"2210011","1780"
"2213200","160"
"2223759","635"
"2225474","1301"
"2225644","8681"
"2225720","13675"
"2227225","1628"
"2227351","7248"
"2234605","635"
"2235158","154216"
"2235434","27489"
"2237988","2751"
"2239069","7843"
"2239192","2624"
"2241507","1631"
"2241769","74346"
"2244559","23776"
"2244796","1723"
"2244819","1964"
"2245737","1844"
"2250087","550"
"2253061","49879"
"2255371","364"
"2261300","3115"
"2261506","249"
"2264661","295"
"2265199","655"
"2266724","1377"
"2268827","1160"
"2273993","2946"
"2274714","2375"
"2277463","5126"
"2279621","3450"
"2289827","3036"
"2289867","3922"
"2290116","93"
"2293902","5976"
"2298853","4353"
"2301457","2266"
"2307946","6936"
"2310558","141973"
"2311811","361"
"2321643","1662"
"2328678","2557"
"2331951","428"
"2332321","1395"
"2333586","17291"
"2335244","2073"
"2341741","841"
"2341860","1100"
"2345076","4682"
"2346451","94"
"2346765","55"
"2346927","120"
"2348789","1125"
"2349222","670"
"2356373","2990"
"2358047","927"
"2363716","1480"
"2366698","5187"
"2374527","83"
"2375541","20097"
"2384085","1090"
"2393203","1823"
"2394762","1690"
"2398269","6274"
"2399007","976"
"2401706","8854"
"2405199","946"
"2410477","1265"
"2411096","45232"
"2413276","846"
"2419854","217"
"2430431","47"
"2437800","1203"
"2441615","42"
"2442264","17265"
"2443155","1238"
"2444635","2374"
"2445217","2257"
"2446366","231"
"2448256","71211"
"2453341","2266"
"2453524","10337"
"2453944","197"
"2455056","154"
"2456714","4102"
"2460608","187"
"2460941","570"
"2463306","71"
"2465260","2345"
"2467419","3961"
"2469644","639"
"2470035","1678"
"2470879","1503"
"2475510","622"
"2475695","1718"
"2477546","1208"
"2480501","188"
"2481862","16229"
"2482872","2545"
"2488089","1108"
"2490983","266"
"2490996","439"
"2491966","15977"
"2495472","376"
"2496178","11338"
"2496989","2261"
"2497501","2422"
"2499579","1632"
"2501012","2485"
"2501349","823"
"2501729","27503"
"2502927","3456"
"2504643","899"
"2505149","12568"
"2508155","2576"
"2508980","328"
"2510626","4623"
"2515834","172"
"2517735","306"
"2519420","130"
"2520050","6086"
"2520667","362"
"2527729","7046"
"2528622","131"
"2532196","603"
"2535138","253"
"2536098","760"
"2540332","2002"
"2540794","12159"
"2541846","638"
"2541850","480"
"2541934","448"
"2556091","465"
"2557393","2222"
"2559856","439"
"2563238","731"
"2567427","939"
"2567890","2003"
"2573354","1246"
"2574341","514"
"2576754","5160"
"2577055","197"
"2579103","16481"
"2580473","14663"
"2586130","2351"
"2587838","440"
"2593158","1370"
"2600002","722"
"2601059","590"
"2605149","4483"
"2608383","10510"
"2608541","12359"
"2611895","834"
"2612622","588"
"2615554","13550"
"2616867","191"
"2617322","278"
"2620226","837"
"2621007","3564"
"2622555","3017"
"2629256","1017"
"2631080","283"
"2635161","902"
"2637494","653"
"2638555","94"
"2639536","2855"
"2642046","55028"
"2642494","2184"
"2642507","3384"
"2643462","125128"
"2644493","423"
"2649672","3272"
"2649949","546"
"2652233","504"
"2653180","583"
"2654385","1292"
"2654712","586"
"2659223","401"
"2661236","2985"
"2663880","257"
"2665709","144"
"2665731","1703"
"2669363","642"
"2669375","6001"
"2670172","1681"
"2670421","449"
"2671773","3078"
"2671840","41405"
"2681292","1566"
"2681401","12417"
"2683954","1081"
"2684396","235"
"2689629","73291"
"2691160","24485"
"2692371","2020"
"2692845","509"
"2694697","5096"
"2698297","1025"
"2699056","2080"
"2705041","515"
"2707366","1923"
"2707967","60918"
"2708475","408"
"2712416","442"
"2715499","3265"
"2717304","148"
"2717403","221"
"2721882","60"
"2733947","1664"
"2734272","8243"
"2737685","35411"
"2743351","1023"
"2746939","800"
"2757234","95"
"2757442","2161"
"2757488","457"
"2758869","4753"
"2761343","2693"
"2761571","550"
"2766246","1208"
"2773535","6547"
"2773660","5875"
"2779017","2324"
"2779521","1268"
"2780198","4430"
"2781067","584"
"2783094","3996"
"2785024","1729"
"2785061","848"
"2785448","458"
"2791874","1609"
"2792591","361"
"2797607","4497"
"2798745","11657"
"2800398","4436"
"2802148","335"
"2802605","1497"
"2802780","4222"
"2803498","14517"
"2803732","547"
"2806682","25809"
"2807125","181"
"2814836","998"
"2815523","4932"
"2819890","74"
"2821646","1817"
"2825371","1270"
"2826197","1418"
"2831630","2550"
"2833018","4515"
"2834455","34658"
"2836700","2704"
"2838754","1729"
"2842763","195"
"2843648","2410"
"2845684","1233"
"2848609","404"
"2849409","324"
"2852530","356"
"2854364","1480"
"2856248","15688"
"2856466","5005"
"2860469","282"
"2860943","156871"
"2863393","886"
"2869371","450"
"2874374","1893"
"2875302","333"
"2875464","3356"
"2877262","197288"
"2880359","18187"
"2884252","52"
"2890170","17589"
"2893419","7845"
"2893567","953"
"2894926","465"
"2895471","5958"
"2897363","287"
"2897587","5339"
"2900941","134"
"2902205","329"
"2907699","930"
"2908320","1268"
"2910166","382"
"2914706","553"
"2915843","1821"
"2918830","470"
"2919968","37533"
"2923428","192"
"2925840","766"
"2926485","95"
"2927291","23895"
"2927952","33563"
"2935229","287"
"2935387","4623"
"2936069","86"
"2937387","823"
"2938175","10353"
"2938885","4298"
"2942643","4603"
"2946736","913"
"2949464","4699"
"2949820","3201"
"2953787","1516"
"2955087","10804"
"2958489","322"
"2959805","4623"
"2961422","1241"
"2961555","1056"
"2968039","647"
"2968891","1236"
"2971914","17959"
"2972713","8855"
"2977095","1307"
"2977654","55"
"2979994","5860"
"2981132","622"
"2981762","279"
"2982646","85"
"2985230","2685"
"2994272","3618"
"2995363","695"
"2997829","18814"
"2998914","300"
"2999937","985"
"3005538","593"
"3009555","238"
"3010133","2263"
"3012650","143"
"3013294","873"
"3014890","147"
"3018438","643"
"3020234","1632"
"3021200","167508"
"3021970","15026"
"3023560","611"
"3024933","1145"
"3027273","56746"
"3028380","96952"
"3028900","389"
"3029717","4512"
"3030758","828"
"3036141","2102"
"3036508","7351"
"3040405","742"
"3043794","1250"
"3047207","38"
"3049416","2246"
"3049485","576"
"3056376","2221"
"3057296","1013"
"3062609","2398"
"3063351","1731"
"3067928","5906"
"3068085","623"
"3068916","1778"
"3072030","2394"
"3073477","3298"
"3077790","240"
"3080332","1125"
"3084247","4631"
"3084481","46830"
"3086225","194"
"3087483","1329"
"3087548","46601"
"3087680","3838"
"3101360","4595"
"3106564","211"
"3109034","183"
"3109732","726"
"3112941","97"
"3112972","41184"
"3115524","2809"
"3116806","1091"
"3120704","3397"
"3125410","13622"
"3126255","12226"
"3128985","39471"
"3130364","9659"
"3132130","1949"
"3133496","102"
"3135524","33923"
"3135626","429"
"3136229","687"
"3139718","9000"
"3142230","563"
"3142722","7849"
"3142935","277"
"3145619","1687"
"3145936","13051"
"3150069","1061"
"3150847","93"
"3150930","677"
"3152505","1670"
"3156870","286"
"3159417","244"
"3160583","1182"
"3161490","4777"
"3162825","962"
"3164978","15947"
"3167113","738"
"3170310","392"
"3172078","1069"
"3173298","404"
"3177122","165"
"3177280","3013"
"3177431","721"
"3178109","1808"
"3178779","326"
"3183860","1037"
"3183868","476"
"3185141","492"
"3188182","914"
"3191690","5230"
"3196846","4066"
"3199577","69"
"3199883","733"
"3200292","27666"
"3200617","920"
"3203264","190"
"3203957","218"
"3204456","1002"
"3207054","1891"
"3207195","304"
"3208627","922"
"3208905","2759"
"3209602","283"
"3211935","1213"
"3218786","3382"
"3221810","728"
"3224705","1282"
"3226057","1396"
"3226374","2065"
"3233770","2777"
"3236224","3483"
"3237333","298"
"3237399","4682"
"3239648","1866"
"3240084","5863"
"3241461","8024"
"3248925","607"
"3254729","998"
"3266524","88965"
"3269415","485"
"3271912","318"
"3272629","2733"
"3273734","310"
"3274566","204"
"3283145","351"
"3284787","617"
"3286929","1997"
"3289445","361"
"3291295","291"
"3291994","884"
"3292160","9783"
"3292449","3702"
"3294844","184"
"3296649","2108"
"3297311","538"
"3299003","4296"
"3301174","692"
"3302408","1011"
"3305614","155"
"3312304","1581"
"3315598","8955"
"3316356","1494"
"3320770","280"
"3321331","116"
"3324650","371"
"3325426","662"
"3326531","4106"
"3327551","166"
"3327974","816"
"3328930","14630"
"3329282","2655"
"3333805","1701"
"3334242","1370"
"3335487","93"
"3337050","774"
"3340436","1416"
"3345178","1175"
"3345317","856"
"3346838","138"
"3348248","817"
"3348899","7084"
"3349115","231"
"3349274","645"
"3351127","12950"
"3353930","27391"
"3355440","284"
"3357809","167"
"3358485","152"
"3360799","2058"
"3361097","981"
"3361129","1411"
"3362064","282"
"3364797","3714"
"3365287","643"
"3365308","1751"
"3365467","6454"
"3367652","1252"
"3368447","4256"
"3369955","6988"
"3373504","1493"
"3374615","2983"
"3377092","124"
"3378429","108"
"3379636","750"
"3380961","182"
"3381457","529"
"3382311","330"
"3384168","8357"
"3387784","153"
"3393126","4233"
"3393356","458"
"3398987","260"
"3399583","583"
"3402782","1864"
"3405639","1661"
"3406344","569"
"3406347","132"
"3407503","10685"
"3410526","1709"
"3413297","45623"
"3416080","566"
"3417924","76"
"3421154","5786"
"3421309","2468"
"3423226","165"
"3426604","937"
"3427966","491"
"3431906","38451"
"3431950","30339"
"3431985","12605"
"3432548","5192"
"3432577","1949"
"3433305","1072"
"3434974","518"
"3435824","13313"
"3436672","15430"
"3437499","177"
"3439753","1119"
"3440346","746"
"3441632","4000"
"3441642","1371"
"3446459","1051"
"3447255","1476"
"3448115","1225"
"3450284","182"
"3451211","1265"
"3451314","1395"
"3453798","476"
"3453957","12727"
"3463743","1156"
"3464113","4584"
"3470227","1011"
"3470526","2459"
"3470743","165"
"3473651","10940"
"3475208","4584"
"3484616","503"
"3488923","199"
"3490615","117"
"3492138","263"
"3496195","3614"
"3498945","34565"
"3501454","468"
"3502075","1973"
"3503006","2627"
"3505346","750"
"3505453","7239"
"3508137","192"
"3511611","246"
"3512204","1695"
"3515432","3382"
"3516440","719"
"3516931","2494"
"3526155","777"
"3529077","1992"
"3531377","7105"
"3531506","5052"
"3531706","20000"
"3533832","1589"
"3536846","658"
"3537079","142"
"3540486","11763"
"3541729","3381"
"3542026","47227"
"3543139","438"
"3543791","1848"
"3547894","106"
"3549633","3386"
"3553685","453"
"3554414","302"
"3555682","684"
"3556208","179"
"3558291","21001"
"3565912","27091"
"3566487","33036"
"3566598","558"
"3568012","11292"
"3576894","13985"
"3578053","310"
"3581592","2346"
"3581677","1521"
"3586480","449"
"3587444","5114"
"3589303","348"
"3589860","335"
"3591768","1982"
"3592049","743"
"3597412","244"
"3598044","19681"
"3600414","1190"
"3601443","577"
"3603740","16243"
"3604694","3354"
"3609764","462"
"3613023","1208"
"3615595","180"
"3617293","21558"
"3618712","107863"
"3627378","2667"
"3630056","880"
"3637651","2960"
"3640256","258"
"3641297","291"
"3642772","7867"
"3645322","4664"
"3647031","3261"
"3652284","5099"
"3652843","172"
"3654283","765"
"3656067","1986"
"3657056","2573"
"3657705","176"
"3657765","24829"
"3658601","1400"
"3660154","6610"
"3661231","1660"
"3663389","1897"
"3665432","139"
"3670453","2038"
"3671861","10157"
"3674584","2090"
"3676891","109"
"3677153","2154"
"3678069","2141"
"3679442","7101"
"3680914","1009"
"3685316","7023"
"3691116","1824"
"3691282","577"
"3691287","162"
"3692969","829"
"3694038","362"
"3699504","1928"
"3702886","292"
"3704056","325"
"3711754","115612"
"3712867","1628"
"3714819","1330"
"3716972","701"
"3717540","969"
"3719135","302"
"3719570","2995"
"3719691","22203"
"3721565","531"
"3723451","99"
"3727686","1177"
"3732415","5927"
"3733201","6072"
"3734333","1712"
"3734613","32197"
"3736726","2990"
"3736933","12154"
"3737446","338"
"3738699","459"
"3738874","5991"
"3742566","285"
"3743566","573"
"3744628","1561"
"3745534","1917"
"3746470","429"
"3747061","512"
"3747731","2168"
"3755458","715"
"3756328","4677"
"3757432","405"
"3758040","926"
"3758819","9050"
"3760593","4972"
"3761411","441"
"3765046","804"
"3766004","479"
"3767047","6742"
"3770496","236"
"3771812","257"
"3775967","1066"
"3776150","511"
"3778453","1033"
"3779839","2220"
"3780771","960"
"3783984","196"
"3788841","16493"
"3791484","9693"
"3793046","109"
"3794719","419"
"3801586","493"
"3801694","996"
"3802926","6656"
"3803140","149"
"3804442","48609"
"3804615","6335"
"3805424","4192"
"3808305","1378"
"3812449","901"
"3816831","2654"
"3817945","1224"
"3818132","187"
"3818702","602"
"3824932","623"
"3825725","4039"
"3827267","3273"
"3828793","12746"
"3828990","601"
"3831560","153"
"3831579","1406"
"3832939","1992"
"3836961","4097"
"3844625","435"
"3846237","1441"
"3848515","700"
"3848561","73"
"3848722","687"
"3849259","1775"
"3850731","151"
"3850859","2887"
"3852384","1577"
"3854354","1021"
"3864840","1083"
"3865446","1019"
"3868027","9292"
"3868851","1187"
"3872418","634"
"3883080","246"
"3883658","5556"
"3884916","7261"
"3886256","14297"
"3887588","389"
"3889809","3088"
"3891118","7520"
"3911715","1466"
"3912076","512"
"3917742","250"
"3921877","182"
"3925092","34"
"3928701","86"
"3932456","574"
"3932686","873"
"3933447","775"
"3933539","744"
"3934331","88472"
"3934639","54211"
"3934892","52"
"3935028","856"
"3938379","163"
"3939252","1476"
"3942718","359"
"3949824","228581"
"3954767","133"
"3963423","11376"
"3967787","9685"
"3969792","1256"
"3971206","1353"
"3974838","3164"
"3975005","1339"
"3976930","1756"
"3978593","958"
"3981638","16068"
"3982173","1844"
"3983663","147"
"3984436","1473"
"3985589","1997"
"3986415","613"
"3988230","376"
"3989468","163"
"3990957","1019"
"3992131","171"
"3995011","13304"
"4001013","1859"
"4007610","1792"
"4007846","4304"
"4008013","422"
"4011097","4591"
"4011260","3801"
"4011449","947"
"4012054","46"
"4013204","678"
"4014128","315"
"4015746","2529"
"4019614","5013"
"4019778","2246"
"4026123","6465"
"4027712","2065"
"4029266","3796"
"4031689","7758"
"4033591","852"
"4035532","3138"
"4037618","1376"
"4038440","1661"
"4038622","4818"
"4042852","229"
"4048878","260"
"4052594","2186"
"4053114","525"
"4056316","438"
"4059116","11813"
"4060125","350"
"4060730","1078"
"4061381","60"
"4062764","839"
"4067736","46181"
"4068139","486"
"4074071","544"
"4075471","5299"
"4075509","983"
"4076066","757"
"4077081","127"
"4080753","125"
"4080770","1575"
"4090415","2034"
"4094570","628"
"4100445","2303"
"4104212","3009"
"4104373","5275"
"4106376","15246"
"4107744","3010"
"4113254","1307"
"4114501","594"
"4115719","189822"
"4119850","2049"
"4123064","15075"
"4123099","2730"
"4126374","3321"
"4126733","1910"
"4128497","2859"
"4128860","474"
"4136503","237"
"4137538","5045"
"4145720","2440"
"4145824","3041"
"4146449","10215"
"4148323","2441"
"4148934","541"
"4149603","14289"
"4150300","6990"
"4154182","2616"
"4154685","2482"
"4157480","4251"
"4161947","7928"
"4162385","330"
"4162636","167"
"4166015","1230"
"4170000","406"
"4171008","1045"
"4171245","461"
"4190164","3987"
"4192222","216"
"4192658","4788"
"4194214","2762"
"4194770","2223"
"4196727","10910"
"4198000","339"
"4198943","1761"
"4199046","2434"
"4199219","4601"
"4200076","7800"
"4200368","616"
"4202553","738"
"4203225","95230"
"4206007","711"
"4206108","495"
"4216669","201"
"4217112","1420"
"4219197","11151"
"4219445","2702"
"4223214","1688"
"4225685","1256"
"4226557","96"
"4230953","286"
"4232704","2054"
"4235794","169"
"4236717","86"
"4237140","13714"
"4242211","1097"
"4246070","283"
"4250056","1128"
"4259183","224"
"4259337","446"
"4259768","28173"
"4260028","7852"
"4262266","1622"
"4264250","974"
"4265577","1182"
"4265787","401"
"4267747","2848"
"4269610","163"
"4275536","4379"
"4277242","259"
"4279594","1452"
"4282199","393"
"4283215","2152"
"4284178","143"
"4285496","632"
"4285532","840"
"4286755","8815"
"4290540","549"
"4291469","199"
"4291862","3007"
"4292290","3456"
"4292800","5267"
"4294937","8601"
"4296184","1163"
"4297071","949"
"4297555","10318"
"4298001","53739"
"4309690","984"
"4313975","3706"
"4322645","1447"
"4323800","665"
"4328369","3958"
"4329260","20361"
"4329806","42762"
"4333015","28094"
"4333967","944"
"4339036","2420"
"4339611","8071"
"4340384","2149"
"4343157","19558"
"4346125","1102"
"4347864","4356"
"4355591","2120"
"4358275","1249"
"4360010","2416"
"4362847","722"
"4370208","547"
"4372960","1731"
"4373355","175"
"4373917","1503"
"4376672","380"
"4376701","21528"
"4376821","150"
"4378750","633"
"4379786","3915"
"4385831","873"
"4386031","520"
"4391919","551"
"4393106","2890"
"4393556","3151"
"4394233","13922"
"4396546","4380"
"4398810","3469"
"4399164","468"
"4405334","4188"
"4424876","380"
"4426658","1875"
"4428443","2978"
"4430743","2905"
"4433744","5089"
"4438360","177"
"4447798","788"
"4447913","1120"
"4451953","135"
"4455083","3870"
"4457097","604"
"4458726","5544"
"4459509","10578"
"4460543","28406"
"4462035","4808"
"4462705","253"
"4464697","3825"
"4471169","183"
"4472716","974"
"4473859","1485"
"4476644","789"
"4478805","73975"
"4484246","120925"
"4484477","5788"
"4486177","24611"
"4497677","2726"
"4499134","1076"
"4499838","134"
"4500070","2479"
"4503311","920"
"4503720","3167"
"4508458","3900"
"4510639","915"
"4511443","3044"
"4514833","603"
"4515885","156"
"4516565","24633"
"4517553","3561"
"4519897","119"
"4521119","23480"
"4530711","2002"
"4532530","1895"
"4533138","526"
"4533670","2946"
"4535445","2637"
"4537099","16160"
"4538435","3441"
"4539432","241"
"4540451","4634"
"4540797","1258"
"4542223","88"
"4542929","95"
"4543750","211"
"4544244","112"
"4544687","862"
