Id,ParentId,OwnerUserId
"173764","173727","17404"
"175273","172040","9585"
"179023","172392","20789"
"186129","129677","8454"
"187499","187434","2424"
"187502","187434","23643"
"187821","187736","25853"
"188357","187736","9361"
"188431","187736","18077"
"189580","189555","1057"
"196901","90413","7875"
"199072","199017","2025"
"199115","199017","23102"
"199123","199017","27009"
"199181","199017","15008"
"204152","69979",""
"209743","71328","27009"
"210279","64631","3676"
"211503","211483","13"
"211506","211483",""
"211509","211483","15124"
"213696","213683","24181"
"213707","213683","28683"
"213733","213683",""
"213760","213683","28683"
"213779","213683","27204"
"214438","214431","24215"
"214450","214431","547"
"214499","214431","27025"
"215532","15266",""
"216336","216324","67959"
"216339","216324","24181"
"216457","216324","619"
"218549","218531","5409"
"218558","218531","4727"
"218560","218531","29615"
"218590","218531","14132"
"218598","218531","20745"
"218633","218531",""
"220449","220437","16399"
"220455","220437","14897"
"220490","220437","813"
"220993","220437","5441"
"221157","220437","4833"
"221180","220437","13724"
"223820","223800","27987"
"223834","223800","22224"
"226355","226155","4727"
"226603","226155","27239"
"230855","230845","2109"
"230862","230845","8458"
"230982","230845","7949"
"230986","230845","18770"
"232352","232228","15578"
"232874","232228","1384"
"234301","230845","7949"
"241961","241953","24950"
"241983","241953","13281"
"242008","241953","16271"
"242122","242118","893"
"242132","242118","11289"
"242272","242118","6832"
"242560","242118","13164"
"243498","243426","14045"
"243506","243426","15393"
"244218","242118","26630"
"244956","244952","31582"
"245003","244952","5441"
"245008","244952","8435"
"245017","244952","28260"
"245051","244952","13925"
"245074","244952","31319"
"245903","15266","30506"
"246531","243426","29573"
"248933","16861","6760"
"250458","36877",""
"256219","256172","5190"
"256279","256172","22388"
"258706","258625","6144"
"258736","258625","11649"
"259090","258625","25771"
"259336","258625","18180"
"260280","260236","28582"
"260286","260236","5445"
"260675","260664","1965"
"260681","260664","5445"
"260690","260664","3261"
"260694","260664","12424"
"260700","260664","20178"
"260709","260664","28835"
"260801","260664","33891"
"260829","260664","8946"
"261205","260664","25771"
"269888","269713","34329"
"270670","269713","35296"
"278621","278571","30443"
"278628","278571","20860"
"278664","278571","18180"
"280138","278571",""
"285691","281485",""
"286954","286938","4950"
"286986","286938","1444511"
"287008","286938","4309"
"287015","286938","22224"
"290677","286938","6272"
"291890","291874","12950"
"291894","291874","13251"
"294593","260664","34067"
"297943","297850","20860"
"298007","297850","9951"
"298547","298535","16511"
"298566","298535","27528"
"298567","298535","33036"
"298681","187736","38432"
"299328","297850","20860"
"309821","15266","33966"
"313187","260664","137"
"321950","230845","7949"
"322628","322607","36457"
"322634","322607","24215"
"322708","322607","18936"
"322865","322607","115"
"325343","325323","21755"
"325357","325323","15459"
"325361","325323","19966"
"325374","325323","267"
"325534","220437",""
"326323","325323","6236"
"329995","329956","39933"
"330000","329956","27233"
"330016","329956","20760"
"330039","329956","18770"
"330058","329956","3474"
"331283","329956","32880"
"331861","329956","37020"
"334908","334776","40764"
"334921","334776",""
"334929","334776","20860"
"335908","335888","15031"
"335911","335888","36365"
"335913","335888","20860"
"338550","336575","30587"
"339187","339180","115"
"339192","339180","9021"
"339195","339180","813"
"339238","339180","20860"
"339305","339180","20267"
"339622","339603","12950"
"340895","339603","26133"
"344023","343995","35296"
"344027","343995","32671"
"344133","343995","15031"
"346974","346826","20010"
"347070","329956","4279"
"347097","347088","27204"
"347110","347088",""
"347130","347088","14431"
"348719","60174","3542"
"349462","143632","44289"
"354100","354021","37568"
"359081","325323","14455"
"362501","362461","7498"
"362594","362461","31423"
"362602","362461","41898"
"364153","362461","10593"
"364228","358772","11851"
"368337","368329","28144"
"368339","368329","15880"
"368423","368329","11649"
"368461","368329","18180"
"368711","368329","26155"
"368757","368329","8611"
"372482","372465","39975"
"372488","372465","24257"
"373058","368329","45144"
"373376","346826","42404"
"373972","373761","6632"
"376563","373761","28832"
"378336","241953","15770"
"379455","379387","2424"
"388811","388800","10661"
"388858","388800","2603"
"389679","388800","37522"
"390679","346826","4974"
"394228","394214","2112692"
"394292","394214","1142"
"395688","395652","44041"
"395722","395652","29125"
"401684","401656","24950"
"401691","401656","22224"
"401693","401656","10861"
"401696","401656","34479"
"401698","401656","2238"
"401721","401656","50023"
"410162","410150","50548"
"410168","410150","51237"
"410400","410392","35935"
"411080","410392","41759"
"413151","413137","6521"
"413153","413137","50866"
"413156","413137","10585"
"413167","413137","50023"
"413168","413137","51649"
"413206","413137","50003"
"413336","73947","47901"
"413761","413137","12799"
"413794","73947","10837"
"414053","414034","3068"
"414054","414034","2025"
"419799","419738","16883"
"420348","419738","26133"
"421090","419738","69346"
"421221","419738","40707"
"421952","419738","9968"
"427344","426294","40470"
"428485","373761","53114"
"431748","431698","50276"
"431879","431698","11301"
"432137","431698","10837"
"432799","431698","53114"
"436232","436220","33006"
"436259","436220","20247"
"436299","436220","17160"
"437982","437962","50312"
"437989","437962","813"
"438113","437962","44639"
"438168","437962","46264"
"438186","437962","25411"
"441832","220437","28835"
"444091","443988","43816"
"446545","446467","43965"
"446547","446467","53114"
"447061","446986","26490"
"449408","447600","4966"
"451635","451601","54696"
"451642","451623","54680"
"451651","451623","6388"
"451697","451601","13704"
"451724","451601","20178"
"451764","451583","1958045"
"452107","451623","3896"
"452185","451623","12605"
"452242","451623","27009"
"452340","451601","18936"
"452439","451583","44481"
"453461","451583","47405"
"453798","451583","5601"
"455754","451583","15054"
"456558","456546","56338"
"456629","456546","49701"
"457018","457014","3055"
"457027","457014","2238"
"457034","457014","44639"
"457037","457014","24181"
"457038","457014","16883"
"459625","459614","16143"
"459653","459614","37843"
"459886","459614","54320"
"461845","461800","42124"
"461852","461800","57010"
"446531","446467","5976"
"444038","443988","31318"
"441790","220437",""
"441737","220437",""
"447033","446986","55445"
"444337","443988","5298"
"444043","443988","51760"
"461862","461800","41363"
"463840","463832","37843"
"463852","463832","3002"
"465188","465180","23354"
"465193","465180","51275"
"465742","465180","740"
"465797","465180","15592"
"465867","461800","55402"
"466349","465180","39420"
"467194","466748","4727"
"467968","466748","32247"
"468121","466748","48988"
"468135","466748","57787"
"474066","465180","29084"
"474717","474698","46991"
"474720","474698","56541"
"474730","474698","16084"
"474762","474698","20860"
"475026","474698","2567"
"475246","475216","47773"
"475269","475216","58477"
"475394","475216","20860"
"476056","475928","3002"
"476094","475216","56495"
"477660","477649","91"
"478256","478251","41860"
"478260","478251","49701"
"478264","478251","55283"
"478275","478251","20471"
"478304","478251","46782"
"478318","478251","53114"
"478373","478251","58670"
"478393","478251","39992"
"478412","478251","39992"
"478452","478251","28144"
"481751","481743","19512"
"481752","481743","48684"
"481754","481743","29505"
"481756","481743","6521"
"481757","481743","45112"
"481761","481743","36093"
"481777","481743","28071"
"481779","481743","10861"
"481785","481743","1390354"
"481804","481743","19512"
"482002","481995","58135"
"482004","481995","57601"
"482005","481995","35070"
"487908","487889","6521"
"487915","487889","32465"
"487916","477649","8047"
"487953","487889","46675"
"488843","488804","11649"
"488845","488804","29538"
"488893","488804","20860"
"492364","492340","50776"
"492379","492340","24181"
"492400","492340","20860"
"492423","492340","12161"
"493551","493531","24181"
"493576","493531","54680"
"493597","493531","59461"
"498527","498521","10583"
"498540","498521","57068"
"498553","498521","6521"
"498563","498521","53114"
"498566","498521","20267"
"498707","498630","10138"
"498798","498630","10661"
"499065","498630","46043"
"499127","499062","7498"
"499505","498630","43490"
"499599","498630","985"
"499670","498630","49407"
"501869","501231","28768"
"503683","503666","21398"
"503840","503666","18275"
"503850","503666","27916"
"504151","501231","2750"
"509480","501231","36103"
"509633","509449","28380"
"523638","523629","6521"
"524959","524908","53114"
"524970","524908","115"
"525005","524908","411075"
"525091","525056","10661"
"525472","525056","22176"
"525553","524908","62551"
"526442","526438","22459"
"526662","523629","3779"
"527092","526438","64004"
"530076","526438","62551"
"534314","475216","48486"
"534770","534742","33345"
"534771","534742","11995"
"534777","534742","56913"
"534779","534742","22459"
"534790","534742","55151"
"534805","534742","58110"
"535077","534742","18936"
"535324","534742","4668"
"544246","544239","65502"
"544254","544239","4833"
"544261","544239","65763"
"544262","544239","65388"
"544302","544239","20801"
"544334","544239","49529"
"544335","544239","25411"
"544487","544433","56541"
"544625","544433","64349"
"545237","544433","5542"
"545249","544433","5700"
"545499","545294","59024"
"545517","543096","18936"
"546364","543096","66107"
"546476","544433","36330"
"556591","556572","66692"
"559322","556572","28422"
"564640","564632","960"
"564715","564632","4727"
"565436","565425","51275"
"565448","565425","15861"
"565451","565425","5640"
"565452","565425","31505"
"565457","565425","34211"
"565464","565425","18565"
"565473","565425","20310"
"565501","565425","31191"
"568670","568657","8946"
"568673","568657","43965"
"568677","568657","54091"
"568678","568657","59279"
"568681","568657","21095"
"568872","568609","6244"
"568878","568609","52109"
"568903","568657","68822"
"568971","568924","44541"
"569009","568995","50902"
"569018","568995","60711"
"569028","568924","58276"
"569113","568995","18180"
"569299","568657","19929"
"569914","569871","4727"
"569958","569871","63652"
"569978","569871","21574"
"570509","568924","11289"
"570957","569871","2766176"
"571676","568609","38458"
"577517","577507","5346"
"577568","577507","68554"
"577593","577507","53691"
"579458","577507","67900"
"583742","583592","70519"
"584932","583592","20267"
"585362","585358","53114"
"585400","585358","64503"
"585568","585358","20178"
"585899","585891","2119"
"585909","585891","65763"
"585914","585891","60711"
"585928","585891","70276"
"588808","588803","70519"
"588811","588803","55637"
"588813","588803","45786"
"588823","588803","56541"
"588847","588803","1942"
"589095","588803","14971"
"591375","591300","59753"
"595150","595114","59753"
"598857","598844","53114"
"598858","598844","2025"
"599513","599509","41665"
"599518","599509","70348"
"599525","599509","46201"
"599547","599535","46354"
"599549","599535","68818"
"599558","599535","29538"
"599675","599535","3509"
"600365","598844","56066"
"600635","591300","72312"
"601530","599535",""
"601879","568247","49407"
"602556","602539","69572"
"602559","602539","11208"
"602567","602539","47351"
"602578","602539","53114"
"602608","602539","1585"
"602904","602539","18936"
"603428","591300","19502"
"603955","602539","68131"
"604648","604634","64626"
"604650","604634","415892"
"604660","604634","62970"
"605087","604634","14660"
"605502","599535","3811"
"605513","599535","72478"
"606125","606099","60655"
"606132","606099","18180"
"606201","606179","18393"
"606203","606179","10080"
"606204","606179","69802"
"606206","606179","60711"
"606540","606179","58668"
"606702","595114","36330"
"608144","608112","2025"
"608154","608112","35197"
"608191","608112","18936"
"612071","602539","20010"
"612238","74358","73886"
"613088","335677","15168"
"613704","613680","9314"
"613715","613680","72990"
"613745","613680","53114"
"613756","613680","4833"
"616969","328","71964"
"619700","619620","21196"
"620000","619991","34183"
"620001","619991","19629"
"620002","619991","73231"
"620007","619991","636"
"620010","619991","39122"
"620011","619991","62085"
"620016","619991","71990"
"620023","619991",""
"620027","619991","66760"
"620097","619991","15880"
"620119","619991","53114"
"620125","619991","72478"
"620263","619991","33258"
"623812","623788","39992"
"623830","623788","53114"
"623900","623788","60711"
"624571","623788","27009"
"628898","613680",""
"629714","629695","74805"
"629757","629695","67150"
"629774","629695","71399"
"629777","629695","35935"
"629801","629695","74225"
"629871","629695","68554"
"633113","633109","47529"
"633152","633109","19405"
"633371","604634","58089"
"636920","636912","70870"
"636924","636912","9021"
"636929","636912","71522"
"636931","636912","6782"
"636933","636912","6521"
"636937","636912","22452"
"636938","636912","4668"
"636939","636912","19512"
"636944","636912","47573"
"638079","638057","18771"
"638083","638057","53114"
"642091","642007","42147"
"646509","646425","44522"
"647521","647514","7618"
"647560","647514","73299"
"647651","647514","22674"
"647962","646425","13302"
"648312","648307","53114"
"648328","648307","15996"
"648408","648307","70393"
"648738","647514","13724"
"650133","650101","77722"
"651034","650979","60711"
"651194","650979",""
"651500","651481","35092"
"651503","651481","12908"
"651874","651481","511189"
"651924","651902","41665"
"651942","651902","65813"
"651996","651902","26133"
"652317","652300","41665"
"652329","652300","9530"
"653074","651902","78877"
"653116","651481","18936"
"653367","651902","18077"
"653580","651902","16139"
"654519","648307","76673"
"654762","654688","77867"
"654823","654688","33732"
"654837","654688","76673"
"654848","654688","68591"
"654849","654688","12637"
"655738","655691","3474"
"656417","656329","76583"
"657626","655691","7498"
"658247","651481","71371"
"659046","655691","60734"
"659217","659197","41665"
"659300","659197","58808"
"659310","659197","2025"
"659664","659657","16417"
"659667","659657","56541"
"659691","659657","76734"
"659745","659737","73681"
"659839","659657",""
"660257","660175","60711"
"661128","661084","14648"
"661147","659737",""
"661196","661084","62970"
"661276","659737","446497"
"661468","659657","18936"
"661543","659657","39092"
"663290","659737","21240"
"663953","661084","33795"
"664126","663490","1448983"
"664224","661084","15154"
"666861","666828","14440"
"666868","666828","13302"
"666878","666828","41956"
"666912","666828","69920"
"667594","660175","58456"
"669610","666828","29084"
"672335","646425","4197"
"672952","599509",""
"674271","419738","78928"
"675211","675172","1585"
"675327","675172","70393"
"675393","675172","81620"
"678261","675172","42106"
"679762","679756","1580"
"679767","679756","81620"
"679775","679756","36175"
"679858","679756","65732"
"679892","679756","53212"
"680122","679756","6144"
"680164","679756","65387"
"683596","663490","65664"
"690122","690108","20754"
"690127","690108","65023"
"690128","690108","10861"
"690240","690108","80363"
"690807","690108","18936"
"692163","663490","8014"
"693284","693270","82686"
"693285","693270","70393"
"693838","693826","56541"
"694304","693826","18745"
"697146","697134",""
"697157","697134","80726"
"700022","659197","17964"
"701107","701078","75759"
"701147","701078","7498"
"701234","701078","68554"
"701714","701687","55847"
"701720","701687","27535"
"701728","701687","21197"
"701777","701687","3043"
"703715","703704","16417"
"703968","703963","16417"
"703969","703963","54322"
"703971","703963","66519"
"703974","703963","5982"
"704497","703963","42106"
"705660","705636","18393"
"705742","705636","85663"
"705954","705636","18936"
"709817","701078","1633"
"713172","713165","78949"
"713175","713165","84206"
"713176","713165","4309"
"713388","713165","42106"
"716215","713165","54408"
"719344","717776","3963"
"721444","721436","3043"
"721457","721436","51025"
"721458","721436","17160"
"723855","723791","82769"
"723859","723791","50151"
"723890","723856","43452"
"723904","723856","10661"
"723951","723945","78840"
"723956","723945","41665"
"723957","723945","13281"
"723958","723945","6216"
"723963","723945","20178"
"723970","723945","84424"
"724030","723791","85763"
"724035","723945","20471"
"724445","723945","87222"
"724637","723791","18180"
"725051","723791","86158"
"726875","723791","7675"
"728171","728164","79883"
"728176","728164","88383"
"728237","728164","64474"
"728288","728164","4304"
"729053","729041","3050"
"729057","729041","77867"
"729073","729041","63652"
"729085","729041","44562"
"729089","729041","22459"
"729115","729041","56541"
"729144","729130","28169"
"729190","729130","60711"
"729280","729041","80363"
"729871","729130","6372"
"730060","729130","17160"
"730525","729041","18077"
"731122","729130","13816"
"732571","732561","31671"
"732640","732561","85901"
"738514","738500","85803"
"738516","738500","47529"
"738542","738500","53991"
"738808","738776","12716"
"738809","738776","87388"
"738879","738776","54868"
"739930","131902",""
"739976","738776","36007"
"740532","606098","45912"
"742758","742730","59107"
"742760","742730","90091"
"742761","742730","22459"
"749686","749682","16417"
"749703","749682","65696"
"753092","753081","90155"
"753094","753081","14444"
"753205","753081","91257"
"753313","753081","2567"
"753343","688766",""
"759111","688766",""
"759159","759149","18771"
"762257","762221","86015"
"762258","762221","3474"
"762261","762221","30587"
"762356","762221","30587"
"762418","762221","20801"
"762706","762221","76734"
"768516","768442","60711"
"768696","768677","83871"
"768698","768677","51208"
"768720","768677","89535"
"768728","768677","1496728"
"768881","768677","10661"
"772742","772502","22224"
"778399","778382","10661"
"779928","779917","25398"
"781259","778382","270442"
"782798","782785","41665"
"782801","782785","83381"
"782803","782785","33708"
"782807","782785",""
"782811","782785","25844"
"782814","782785","13279"
"782834","782785","86473"
"789608","789599","84292"
"790098","790086","73772"
"790152","790086","92932"
"790178","790086","11252"
"790244","790232","26210"
"792528","792522","6521"
"792537","792522","77867"
"792538","792522","96307"
"792562","792522","39321"
"792569","792522","44462"
"793772","793761","12855"
"793802","793761","96194"
"793835","793761","19082"
"796379","792522","80911"
"798425","798413","41655"
"798432","798413","10661"
"798485","798413","23109"
"798508","798413","15369"
"798534","798413","78259"
"799617","792097","95641"
"801361","801347","97408"
"801689","801347",""
"801742","651902","94450"
"802583","801347","78259"
"802973","802879","2998"
"803525","801347","12094"
"804979","804969","4833"
"807152","802879","97337"
"809168","230845",""
"811711","811670","10661"
"768461","768442","68507"
"759174","759149","3146"
"759166","759149","41665"
"742777","742730",""
"742771","742730","5126"
"732598","732561","57423"
"732592","732561","85137"
"732591","732561","57757"
"732590","732561","31641"
"783465","782785","81205"
"811736","811670","28875"
"811785","811670","20754"
"812670","812639","38971"
"812766","812639","307338"
"812777","812639","98807"
"814427","811670","98733"
"814437","811670","57757"
"814615","232228","22674"
"820313","820307","41596"
"820314","820307","99215"
"820317","820307","35070"
"820586","820307","63414"
"824437","820307","11926"
"827465","826981","96083"
"828438","828400","1385845"
"829161","826981","18565"
"829417","826981","95481"
"831133","830472","100754"
"833851","830472",""
"834832","830472","97337"
"835136","834932","48933"
"836074","834932","10165"
"837532","834932","82559"
"840449","840386","2998"
"840803","834932","101808"
"842218","841957","13467"
"842322","840386","103900"
"847346","847306","18771"
"850818","651902","105085"
"850857","690108","105085"
"853525","852332","85228"
"854417","852332","36330"
"854458","568657","84287"
"855045","852332","49219"
"858173","858149","3171"
"858184","858149","12243"
"858188","858149","8297"
"860902","860895","16417"
"860906","860895","68015"
"860963","860954","47529"
"861869","861864","95810"
"861875","861864","57757"
"861947","861864","102243"
"861961","861864","34088"
"861969","861864","15721"
"862025","861864","11596"
"862030","861864","2219"
"864811","864791","28053"
"864815","864791","97337"
"864818","864791","101767"
"830501","830472","59301"
"828695","826981","39321"
"828670","826981","71399"
"827026","826981","97726"
"825028","824822","87529"
"824957","824822","18180"
"833553","487889",""
"864823","864791","22818"
"864909","864791","92242"
"866612","861864","6899"
"872399","872386","39315"
"872401","872386","59730"
"872403","872386","17443"
"872426","872386","100605"
"872581","872570","16417"
"875777","875771","104358"
"875782","875771","3078"
"875783","875771","3002"
"875785","875771","105148"
"875844","875771","31667"
"875847","875771","10661"
"876161","875771","77028"
"876284","876258","95810"
"876304","876258","108602"
"880212","880188","40005"
"880238","880188","889"
"882377","804969","107331"
"884562","884207","3474"
"886910","886893","38892"
"886914","886895","33996"
"886945","886895","108741"
"887091","886895","23704"
"887104","886895","109414"
"887131","887100","45311"
"887219","887100","109855"
"888006","886893","97337"
"888452","885532","109690"
"891058","890938","107294"
"891778","890938","62425"
"897061","897020","3171"
"897577","897550","44562"
"897582","897550","6967"
"897608","897550","53114"
"897682","897550","13264"
"897831","897740","53114"
"897832","897740","42522"
"897834","897740","4012"
"897867","897740","88070"
"901240","890938","78244"
"901428","901369","44389"
"901800","901369","95810"
"902463","642007",""
"904358","904344","104040"
"904372","904344","62288"
"904378","904344","100754"
"904397","904344","107331"
"905127","905118","60223"
"908460","908448","105756"
"908464","908448","67168"
"908647","451623","3542"
"909700","214431",""
"909919","909658","10661"
"910023","909658","1002"
"910297","910241","106425"
"910397","910241","388466"
"910624","910617","23528"
"911180","908448","104452"
"911455","911389","78259"
"911463","911389","108741"
"911527","911389","93328"
"911618","910617","98722"
"920816","920751","107485"
"920972","920751",""
"922900","922892","22459"
"923313","923296","97828"
"925043","923296","82091"
"932815","932793","62288"
"932826","932793","106236"
"934332","933331","11109"
"938043","938031","33708"
"938054","938031","47773"
"938068","938031","31317"
"938073","938031","86473"
"938076","938031","10080"
"942745","942544","95810"
"945622","945584","397314"
"947587","911389","110204"
"947628","947618","104184"
"947639","947618","23897"
"947646","947618","112765"
"947668","947618","102896"
"947744","947618","8946"
"947750","947618","3542"
"948105","947618","90053"
"948166","947618","98193"
"953820","953712","48036"
"955182","955161","22656"
"955272","953639","11354"
"957017","956993","44765"
"957027","956993","61337"
"961319","961313","1551"
"961354","961313","116606"
"961598","961313","109561"
"961664","961313","16511"
"961839","961830","18393"
"961840","961830","118803"
"961841","961830","20010"
"961851","961830","74314"
"963947","963585","17174"
"967414","967181","42304"
"968072","968064","95589"
"968082","968064","3043"
"968083","968064","52599"
"968089","968064","119123"
"968182","967181","119028"
"968382","968064","98722"
"973293","933331","11109"
"975857","975785","108741"
"975889","975785","78259"
"976287","975785","100754"
"976607","976577","56338"
"977241","976754","83441"
"979250","979237","15673"
"979259","979237","60777"
"979276","979237","78259"
"979329","979237","20713"
"979331","979237","8457"
"979375","979360","102937"
"979387","979360","53013"
"979396","979360",""
"979648","979360","14253"
"981676","981587","119778"
"981741","981587","54680"
"981793","981587","116546"
"981888","981828","120715"
"981922","981828","22224"
"982287","982260","70477"
"982288","982260","11465"
"982310","982260","106580"
"982345","982226","6521"
"982372","982226","33622"
"982431","982260","118150"
"982735","982682","95810"
"982748","982682","115200"
"982750","982260","9493"
"983136","979360","93922"
"983182","979360","121551"
"983525","982682","57757"
"984007","983896","76782"
"984184","976577","6899"
"986508","986468","101811"
"986523","986468","100835"
"987942","986403","14942"
"989158","80612",""
"991445","991434","95810"
"991447","991434","47680"
"991459","991434","114526"
"991468","991434","122489"
"991474","991434","6216"
"991550","990459","55854"
"991803","991434","122556"
"992417","992408","42346"
"992463","992408","117493"
"992795","990459","65326"
"993421","993409","2998"
"994378","994371","34211"
"994379","994371","6521"
"994401","994371","41967"
"994415","994371","50603"
"994527","994487","95810"
"994529","994487","31472"
"994822","994487","17389"
"995085","994965","12030"
"995302","994371","88070"
"995519","995501","54680"
"995582","995501","6898"
"995703","995501","73722"
"995728","995501","1349"
"1000418","861864","122683"
"1001090","1001073","26702"
"1001619","922805","32880"
"1001775","1001744","3937"
"1001815","1001744","83871"
"1001833","1001744","9493"
"1002641","1002627","66353"
"1002674","1002627","70482"
"1002820","1002627","6946"
"1003245","1002627","59984"
"1003630","839172","339"
"1003860","1002627","3421"
"1007125","1007066","113154"
"1010570","1010518","64053"
"1010764","994965","95810"
"1018937","1018829","120226"
"1019976","1007066","98324"
"1023283","909834","115023"
"1027148","1027138","74314"
"1030914","1030905","13257"
"1030922","1030905","476"
"1031529","1030905","88070"
"1031633","1031588","116540"
"1031660","1031588","6491"
"1035984","792097","20595"
"1036090","861864","90097"
"1036725","1036704","53114"
"1036728","1036704","73070"
"1036731","1036704","5190"
"997640","994371","65696"
"992825","976754",""
"985578","985551","121498"
"985562","985551","80714"
"982689","981828","76682"
"980085","979237","49197"
"979571","979360","118027"
"979565","979360","108741"
"979384","979360","94250"
"963593","963585","47773"
"957040","956993","118072"
"957013","956993","22459"
"957011","956993","106236"
"957008","956993","116673"
"957005","956993","58740"
"954074","953712","109561"
"953716","953712","31671"
"953657","953639","97464"
"910650","910617","1908"
"910632","910617","3043"
"910117","908448","4012"
"1036738","1036704","60777"
"1037332","976754","38893"
"1038130","123499","128141"
"1039227","1039200","72631"
"1039278","1039200","17389"
"1039339","1039200","5999"
"1039395","1039377","20860"
"1039401","1039377","95810"
"1039413","1039377","38264"
"1039421","1039377","44065"
"1039436","1039377","79737"
"1039508","1039377","16322"
"1041516","1041509","83819"
"1041522","1041509","120126"
