Id,ParentId,OwnerUserId
"272586","272342","34756"
"273584","271031","3700"
"273595","271031","3700"
"274511","272342","1897"
"278138","278122","12579"
"278139","278122","22303"
"278152","278122","30748"
"278666","278651","636"
"283983","283774","2452"
"286857","286824","37190"
"286858","286824","34065"
"287104","272342","33910"
"288440","286824","27009"
"288611","288287","32484"
"291699","291665","23093"
"292369","292362","23142"
"292441","292362","18936"
"292755","95213",""
"293028","292362","15459"
"295863","295566","18936"
"298400","195509",""
"301981","301855","1398"
"302932","302914","13422"
"303020","302914","8355"
"308666","308501","31569"
"312750","308501","12257"
"316408","316390","2915"
"316430","316390","40508"
"316439","316390","40159"
"319412","319113","3474"
"322727","39983","41122"
"327109","102496","14431"
"332888","332872","17815"
"332897","332872","5445"
"333543","333532","6440"
"333556","333532","13018"
"333770","333532","20382"
"335295","334259","24730"
"335351","335019","42608"
"335495","334519",""
"335651","335019","40867"
"338066","335019","40867"
"338960","338563","21677"
"339753","339732","17389"
"342415","342409","41860"
"342439","342409","38796"
"342755","342409","41661"
"343127","343111","38803"
"343147","343111","28399"
"343149","343111","11256"
"352928","351627","16143"
"355047","355043","27020"
"355054","355043","17032"
"359694","338563","5343"
"363155","350299","8611"
"366040","351627","42404"
"366659","366647","12570"
"366664","366647","45862"
"366815","366647","25517"
"367087","367079","6782"
"373085","372980","25222"
"373911","372980","15168"
"378874","378848","9254"
"378893","378848","42518"
"379948","334519","47621"
"381105","381042","10651"
"381146","381042","40322"
"381155","381042","6144"
"381296","381042","46706"
"381488","381042","5405"
"382954","381042","3625"
"382962","381042","31641"
"387249","387104","37020"
"387254","387104","33686"
"387673","387104","44330"
"392704","386656","26051"
"394683","394673","14971"
"394693","394673","12950"
"394988","394673","26051"
"395048","395045","5416"
"395177","395045","21677"
"395606","395592","12870"
"395843","395592","7679"
"406418","406415","347256"
"406423","406415","29407"
"406427","406415","49485"
"417344","351627",""
"421471","421458","42404"
"426485","342409","18518"
"426608","426463","5811"
"429019","429005","12725"
"429061","429005","37110"
"429072","429005","1190"
"429086","429005","758"
"430293","295566","53315"
"430559","421458","14971"
"431743","421458","50276"
"433573","433558","48383"
"433576","433558","19165"
"433606","433558","79101"
"433616","433558","53964"
"433635","433558",""
"438891","438886","13803"
"438899","438886","48317"
"438908","438886","26859"
"438922","438886","1615"
"438929","438886","52966"
"438955","438886","12161"
"438977","438886","611084"
"438985","438886",""
"439029","438886","35958"
"442318","435408","54920"
"443473","443430","54091"
"443477","443430","6521"
"452465","452415","10768"
"454830","454813","17516"
"454831","454813","1334"
"457313","457239","26123"
"457315","457239","42431"
"457361","457239","56640"
"457483","457239","53698"
"457528","457239","26051"
"467901","467897","66475"
"467902","467897","10853"
"467919","467885","9128"
"470058","468089","23501"
"470598","470531","56761"
"471299","470531","44330"
"472562","472552","38426"
"472564","472552","6521"
"472565","472552","40751"
"472703","472552","18936"
"475844","475840","53114"
"475845","475840","39161"
"475846","475840","12161"
"475848","475840","29125"
"475862","475840","48036"
"475903","475840","54415"
"476770","476576","8946"
"476795","476576","1116"
"476830","476821","53224"
"476837","476821","9128"
"476844","476576","1116"
"477065","477053","15031"
"479521","479499","15124"
"482222","482213","33822"
"483035","483018","20363"
"483043","483018","56338"
"483046","483018","4918"
"483388","483018",""
"483766","483018","7734"
"484283","484261","2596"
"484284","484261","419"
"484285","484261","35116"
"484307","484261","31610"
"489925","483018","59744"
"489972","483018","23072"
"491954","491914","6461"
"492004","491914","6782"
"493230","88311",""
"472580","472552","18393"
"331458","32333","1190"
"283790","283774","24181"
"268362","268320","26479"
"245609","245600","14860"
"143779","141427","22802"
"142650","142573","20848"
"142620","142573","12707"
"107677","438","19527"
"87260","86513","18936"
"87074","86513","16709"
"86783","86513","9618"
"49188","49158","2655"
"40024","39983","811"
"128711","128028","19379"
"86492","86477","3447"
"86486","86477","13279"
"86484","86477","5903"
"32471","32333","1695"
"387213","386656","46848"
"254045","38838","21640"
"254006","38838","10558"
"253980","253724","19964"
"252959","252665","28150"
"176285","176255","20178"
"142744","141427",""
"128044","128028","21699"
"120205","120189","2859"
"87099","86513","13724"
"86694","86513","11577"
"86555","86513","2214"
"67088","66870","9307"
"467912","467897","10853"
"430240","295566","20394"
"430189","395592","20394"
"430021","429005","19966"
"429116","429005","31985"
"429106","429005","50394"
"428348","426463","40657"
"387304","334519","7985"
"387127","387104","34502"
"387111","387104","1891"
"378945","378848","43089"
"366686","366647","35806"
"357914","355043","41688"
"283908","283774","34097"
"215318","215302","15168"
"205665","205468","6475"
"205493","205468","1821"
"205490","205468","71"
"205484","205468","4853"
"199224","195509","1155"
"198981","198974","13238"
"193233","185149","9254"
"179408","179355","20555"
"145930","117352",""
"142757","142573","6144"
"128078","128028","18413"
"121629","121490",""
"121530","121490","3050"
"120717","119818","2932"
"120542","116682","1248"
"102520","102496",""
"89760","81410","16248"
"89514","88311","6349"
"89042","88311","15245"
"88470","88311","16944"
"88422","88311",""
"87809","86513","14026"
"86535","86513","305"
"86530","86513","15901"
"86527","86513","1942"
"52454","52344","106"
"52379","52344","2614"
"52372","52344","1344"
"33900","32333","1190"
"33648","32333","234"
"33611","32333","2988"
"33593","33104","1842864"
"33444","33104","1456"
"17846","17817","17"
"387133","387104","15689"
"252727","252665","17028"
"33120","33104","238"
"400172","399572","17516"
"297991","32333","17663"
"252684","252665","4021"
"226882","226637","3275"
"226877","226637","21973"
"141466","141427","9128"
"76119","75980","8529"
"67046","66870","9706"
"49736","49158","4257"
"121262","120189","20486"
"128206","128028","10080"
"128204","38838","15296"
"496210","496152","20498"
"496258","496152","10508"
"496331","496152","41662"
"503494","503469","26859"
"503521","503469","58142"
"503522","503469","12161"
"503539","503469","6604"
"503568","503469","60256"
"503690","503469","60256"
"504557","503469","53963"
"505256","505235","50394"
"505309","505235","56604"
"505372","505235",""
"505716","443430","59587"
"507055","302914","61934"
"507627","507591","54650"
"507668","507591","794"
"512832","512825","50394"
"513016","512825","48015"
"513388","334519","42486"
"514700","514688","16045"
"514711","514688","106"
"514719","514688","3981"
"514786","514688","62571"
"515699","514688","18936"
"516132","516127","53501"
"516134","516127","12624"
"516135","516127","46354"
"516145","516127","20244"
"516150","516127","6521"
"516156","516127","42404"
"516161","516127","12870"
"516164","516127","59494"
"521654","521639","12707"
"521660","521639","30052"
"521677","521639","45916"
"522073","522064","12716"
"522090","522064","20820"
"522201","522064","25449"
"522463","522064","48492"
"523076","521639","3797"
"525738","525734","20029"
"525739","525734","15168"
"525745","525734","2119"
"525782","525734","62459"
"526502","526391","956"
"526629","526576","33345"
"526994","526576","15245"
"530467","530426","12950"
"530492","530426","64234"
"534069","534051","50394"
"534082","534051","62590"
"534090","534051","3044"
"534887","521639","57997"
"535928","526391",""
"535949","526391","53330"
"536458","530426","2843"
"539512","539488","12579"
"539517","539488","54838"
"539522","539488","62713"
"539886","539488","18936"
"541648","540496","5343"
"542441","540496","65635"
"548574","51283","52317"
"553537","553485","42136"
"554569","554546","2590"
"555256","554546","60145"
"555575","554546","15245"
"555906","554546","58668"
"556198","556194","66034"
"557008","556194","2907"
"559608","559600","21632"
"559640","559600","50394"
"559643","559600","5023"
"561061","561039","52837"
"561071","561039","32775"
"561097","561039","45"
"561328","559600","7679"
"572164","572107","12950"
"572171","572107","17519"
"579707","579661","9424"
"579713","579661","62248"
"581742","581730","22656"
"581752","581730","18393"
"581755","581730","13018"
"583560","581730","25815"
"583572","581730","70477"
"584597","457239",""
"588957","540496",""
"591823","591794","33345"
"592453","591794","48003"
"592473","591794","44330"
"593435","593419","67"
"593461","593419","784"
"593483","593419","50394"
"593597","593593","2321"
"594464","594443","46594"
"594508","594443","18936"
"595251","595228","53538"
"595915","593593","62031"
"597038","597028","63523"
"597044","597028","18936"
"599252","226637","72350"
"604938","604924","68757"
"605171","604924","66516"
"608470","608453","22656"
"610063","610048","1585"
"610074","610048","7059"
"610477","610048","3086"
"615506","615144","73630"
"615571","615144","25416"
"615994","615954","66692"
"619980","86477","30512"
"625827","625768","75525"
"627074","625768","18936"
"631688","631661","28494"
"631699","631661","67132"
"631749","631671",""
"633269","631671",""
"633447","633445","1599"
"633450","633445",""
"633655","633445","15614"
"634818","553485","33604"
"640156","637311","66516"
"640239","637311","47621"
"640501","633445","55111"
"641765","641713","9128"
"641768","641713","73681"
"646120","646086","10661"
"646134","646086","45249"
"646193","646086","57301"
"646449","646086","42086"
"646536","646086","36388"
"647703","647696","1831"
"649708","647696","76590"
"651474","651466","53114"
"651487","651466","22452"
"651626","651590","62970"
"651636","651590","76673"
"651719","651713","62122"
"651749","651713","12178"
"651830","651819","19421"
"651831","651819","32174"
"651836","651819","16417"
"651838","651819","15996"
"651851","651819","33226"
"653023","651713","18936"
"666488","633445","80425"
"668428","655174","76918"
"668519","292362",""
"671054","671042","37881"
"671061","671042","2025"
"673589","671042",""
"675399","675392","22459"
"675401","675392","81620"
"675405","675392","75170"
"675408","675392","35292"
"675420","675380","39443"
"675792","675392","18936"
"675917","675392","79194"
"677452","675380","14540"
"679034","51283","8484"
"681552","681530","70393"
"681558","681530","81937"
"681560","681530","76583"
"681561","681530","15880"
"681766","681530","81620"
"682272","682260","15614"
"682282","682260","22459"
"682297","682260","81360"
"686475","686455","2952"
"686477","686455","5049"
"686479","686455","37881"
"687874","686455","21677"
"688201","688196","74727"
"688203","688196","56541"
"688208","688196","80655"
"688215","688196","305"
"688228","688196","106"
"688234","688196","81589"
"689053","688686","43906"
"689460","688686","3092116"
"690770","690730","11397"
"691205","690730","10768"
"691289","691276","24181"
"691296","691223","8701"
"691302","691276","83491"
"692954","688196","80479"
"693961","690730","64223"
"693985","690730","31039"
"699225","699185","12860"
"701599","701580","52201"
"701605","701580","75170"
"701609","701580","33226"
"701629","701580","44952"
"701639","701580","14253"
"701643","701580","47529"
"701647","701580","52502"
"702020","699185","9334"
"703079","701084","16829"
"713621","713600","82686"
"713792","713600","430254"
"721470","721446","42147"
"721517","721446","80860"
"721519","721446","15416"
"721528","721446","35777"
"721532","721446","2606"
"721590","721446","1970"
"722334","718611","85663"
"723899","723886","40310"
"724958","724950","11208"
"724960","724950","2525"
"725061","724950","4172"
"725149","724950","18936"
"725357","724950",""
"725408","724950","68554"
"728116","724950","45435"
"728767","728706","69755"
"728771","728706","28169"
"728859","728706","47984"
"732245","732223","5922"
"732248","732223","66801"
"732267","732223","59220"
"732279","732223","15245"
"732350","732223","62970"
"733479","733463","73070"
"734563","734561","15901"
"734572","734561","1551"
"734578","734561","60892"
"734579","734561","29407"
"734581","734561","22798"
"734884","734561","80860"
"734932","734561","56243"
"737969","728706","65589"
"738399","732223","78279"
"738802","734561","89508"
"739863","739850","2028413"
"739872","739850","51831"
"739874","739850","19707"
"739937","739850","18936"
"742104","742089","40906"
"742151","742089","41747"
"742206","742089","66692"
"742488","742089","18687"
"743954","743939","39809"
"743962","743939","15409"
"743969","743939","27204"
"743991","743939",""
"744365","743939","15791"
"746355","746347","26160"
"746361","746347","30280"
"746395","746347","17174"
"746404","746347","5445"
"746407","746347","44765"
"747700","747641","90313"
"747712","747641","44330"
"747725","747641","66475"
"747733","747641","1831"
"747845","747641","18936"
"753818","753759","2567"
"753843","753759","60506"
"754469","753759","15785"
"754646","754633","66475"
"754652","754633","38971"
"754775","754761","74360"
"754792","93911","14955"
"754835","754761","17032"
"754897","754761","86463"
"756009","755994","1551"
"756014","755994","66692"
"756160","755994","388466"
"756538","756492","2119"
"756657","756492","74530"
"756820","756800","18192"
"760022","733463",""
"760327","93911","92106"
"760464","755994","85095"
"763811","762520","46926"
"764582","764565","66801"
"764835","764833","85931"
"764840","764833","90392"
"765088","764565","1450"
"765289","186932","49107"
"765742","764565","49505"
"766595","186932","85021"
"768287","768268","6521"
"768288","768268","37881"
"768295","768268","87565"
"770205","770195","85170"
"770209","770195","89299"
"770286","770195","20654"
"770334","770195","64331"
"770337","610048","43923"
"770889","770830","70187"
"774757","774627","3474"
"774795","774627","15721"
"775122","774627","43906"
"778550","778476","9859"
"780747","779959","19068"
"790451","484261","31671"
"790495","484261","24587"
"793831","793812","20856"
"793833","793812","83664"
"793890","793812","91857"
"798818","798785","47773"
"799147","798785","93966"
"799954","799932","9611"
"799955","799932","80074"
"799983","799932","5811"
"800011","799932","47303"
"800057","799932","16007"
"801517","801506","97000"
"801562","801506","1385845"
"802355","787894","90723"
"806162","805887","22982"
"806273","805887","1385845"
"808661","807943","5542"
"808766","808748","19068"
"808830","808816","47529"
"808840","808816","1450"
"808841","808816","26160"
"808842","808816","98264"
"808850","808816","44389"
"808874","808816","19068"
"808880","808816","302"
"808925","808748","93953"
"808933","808816","98807"
"809240","808748","6691"
"809329","808748","7315"
"809540","787894","61427"
"809962","808816","80860"
"810090","810043","8946"
"810451","810043","5542"
"811221","811195","2847"
"811238","811195","23562"
"811263","811195","66502"
"811270","811195","15416"
"811277","811195","34065"
"811281","811195","97076"
"811304","811195","1496728"
"812588","812483","94997"
"813772","812483","19679"
"817566","762520","61427"
"821401","821375","35197"
"822938","805887","36723"
"824101","824040","5742"
"824109","824040","13018"
"824155","824040","53114"
"824393","824040","92315"
"827050","827016","10861"
"827282","827016","14904"
"827697","827016","10593"
"828659","808816","102052"
"831320","355043",""
"833018","832958","100589"
"835025","834988","99392"
"835030","834988","7922"
"835312","834988","4454"
"840160","839983","97363"
"840313","839983","29407"
"842032","841984","71354"
"844728","844719","83667"
"846867","846797","24054"
"846874","846797","52317"
"851374","429005","13663"
"856061","856047","9021"
"856144","856047","5819"
"856192","856047","101197"
"857903","793812","48082"
"858794","858773","1900"
"858823","858773","5441"
"858833","858773","85228"
"858835","858773","44389"
"858849","858773","43681"
"859927","859893","2525"
"859944","859893","105849"
"859959","859893","12579"
"859961","859306","62248"
"860036","859893","18853"
"860266","860246","97275"
"860296","860246","104189"
"862090","235759","2645935"
"863333","863323","85940"
"863339","863323","35197"
"863340","863323","40655"
"863341","863323","38971"
"863342","863323","3043"
"863343","863323","22164"
"863345","863323","74727"
"863346","863323","18907"
"863347","863323","1942"
"863353","863323","1116"
"863355","863323","33213"
"863359","863323","98122"
"864659","476576",""
"869575","372980",""
"870056","870019","101616"
"870059","870019","66490"
"870060","870019","26095"
"870062","870019","93447"
"870074","870019","29403"
"870223","870019","84336"
"871508","2669690","36723"
"874666","874634","62002"
"876577","876557","1030"
"876579","876557","14860"
"884223","884209","36723"
"884299","884209","23815"
"885926","885909","6920"
"886219","885909","68210"
"895432","877916","33782"
"897191","897157","3171"
"897193","897157","26115"
"897200","897157","12178"
"897306","897157","109690"
"898863","898683","67132"
"899122","877916","108326"
"900142","900115","66158"
"900730","897157","43906"
"904365","904346","6782"
"906904","906900","1968"
"906906","906900","83871"
"906919","906900","96690"
"906923","906900","103647"
"906934","906900","105170"
"906936","877916","7867"
"906949","906900","106236"
"906981","906900","89391"
"907078","906900","108741"
"907082","906900","9345"
"907118","906900","16883"
"907938","904442","27009"
"907990","779959","27009"
"908289","908283","10420"
"908292","908283","47773"
"908322","908283","5441"
"908325","908283","6310"
"908328","908283","70393"
"909898","832958","112477"
"921663","921486","1902010"
"922389","921486","57676"
"924014","923948","63437"
"924025","923948","87702"
"924663","921486",""
"926215","926137","67168"
"932431","932423",""
"932459","932423","54858"
"932472","932423","100091"
"932500","932423","55534"
"886379","885909","59947"
"886341","885909","90151"
"886336","877916","41898"
"877961","877916","39278"
"876729","876557",""
"876604","876557","106762"
"876595","876557","47773"
"860841","860246","106420"
"846847","846797","48317"
"845205","844719","80720"
"844727","844719","95107"
"843668","240362","104096"
"842158","841984","90527"
"827085","827016","8435"
"827057","827016","15168"
"901232","877916","21133"
"903758","877916","108741"
"933291","933199","60145"
"934140","933199","112744"
"934219","934213","21886"
"935774","291665","43515"
"941660","941594","85309"
"941661","941594","58289"
"942541","942518","107205"
"942668","942518","14860"
"942728","942518","15168"
"945038","945015","19068"
"945044","945015","53114"
"945045","945015","12870"
"945056","945015","84651"
"945093","945015","15982"
"945199","945015","2515"
"946018","945981","49849"
"946030","945981","109366"
"946113","945981","49849"
"946380","946170","21475"
"946656","946170","78743"
"946859","945981","109561"
"948191","948172","102057"
"948226","948192","325418"
"948231","948192","91914"
"948526","948507","102371"
"948557","948172","112500"
"948571","948507","85228"
"953152","953118","104040"
"953192","953118","13005"
"953386","953118","74359"
"953625","953118","38765"
"957935","957884","117402"
"957966","957884","110653"
"958168","957884",""
"958670","953118","118032"
"959870","846797","45261"
"961163","957884","110653"
"963436","963403","60145"
"977787","977686","4937"
"984025","983977","119733"
"984026","983977","112310"
"984752","984680","5882"
"985143","985074","56038"
"991399","986866","3511"
"991553","991542","58088"
"991555","991542","84234"
"991577","991542","82548"
"991612","991542","118363"
"991928","991542","80860"
"992955","992944","62130"
"996939","399572","5988"
"999213","999010","784"
"999835","999010","19068"
"1000406","1000351","122428"
"1000610","1000351","114526"
"1001471","999010","11569"
"1006738","1006674","1450778"
"1007679","1007337","123321"
"1011040","1007337","120338"
"1012673","1007337","60281"
"1014057","1013720","1163802"
"1019720","1019707","19082"
"1019727","1019707","10861"
"1019986","1019707","125969"
"1020006","1019707","112212"
"1020010","1019707","28258"
"1020081","1019707","125958"
"1020272","1019707","101680"
"1020287","1019707","83871"
"1020377","1020368","83819"
"1020378","1020368","37843"
"1020380","1020368","49485"
"1020393","1020368","30576"
"1020457","1020368","97202"
"1020478","1020368","61027"
"1022119","1022112","116546"
"1024814","1024730","4285"
"1024815","1024730","98038"
"1029301","1019707","115200"
"1029536","1029293","43992"
"1036843","948192","128035"
"1041242","1040724","92315"
"1043152","1040724","116472"
"1043799","1042692","77047"
"1044338","1043996","119212"
"1046731","1046722","33051"
"1046732","1046722","70477"
"1046736","1046722","7883"
"1051110","1047391","18973"
"1053437","1047391","98867"
"1053724","1053556","98401"
"1060729","1057871","72471"
"1062266","1062254","61332"
"1062297","1062254","73681"
"1062317","1062254","2119053"
"1062318","1000351","51958"
"1063898","1063876","40015"
"1063899","1063876","45912"
"1063904","1063876","2603"
"1063912","1063876","106315"
"1064021","1063876","19068"
"1068654","1068271","4725"
"1068766","1068271","80389"
"1070858","1070835","55921"
"1070868","1070835","1942"
"1070870","1070835","54420"
"1070876","1070835","20980"
"1070888","1070835","17635"
"1070904","1070835","3474"
"1071916","1071837","90890"
"1071921","1071837","107340"
"1071925","1071837","67168"
"1071928","1071837","131315"
"1071931","1071837","70393"
"1074082","1062254","25757"
"1074937","1072540","80572"
"1081039","1081025","90691"
"1081455","1081449","43452"
"1081462","1081449","5445"
"1082777","1081025","61289"
"1083590","1083546","122162"
"1084904","1084410","124824"
"1085298","1085236","133440"
"1085792","1085756","53114"
"1086826","1086801","12950"
"1086879","1086801","70393"
"1087323","1085756","95353"
"1087742","1085756","54420"
"1088033","1088000","4833"
"1088036","1088000","105536"
"1088039","1088000","26334"
"1088043","1088000","111554"
"1088045","1088000","105929"
"1088052","1088000","1785"
"1091719","1091665","108105"
"1091765","1091665","21886"
"1094327","1057871","61554"
"1097498","1097427","42522"
"1097962","1097923","113845"
"1099821","1099697","69524"
"1100091","1097923","126229"
"1103214","1103200","24181"
"1105481","1105434","135105"
"1106440","1097923","100458"
"1106452","512825","135892"
"1108636","1104565","14139"
"1112796","787894","4657"
"1113959","1113902","69083"
"1118172","272342",""
"1125212","1021798","114687"
"1125783","1125772","1942"
"1125792","1125772","18393"
"1125795","1125772","92951"
"1125797","1125772","114526"
"1125798","1125772","1237"
"1125800","1125772","53013"
"1125809","1125772","135531"
"1125810","1125772","50214"
"1125816","1125772","14860"
"1125824","1125772","65070"
"1125830","1125772","8792"
"1125836","1125772","134593"
"1125931","1125772","138118"
"1125937","1125772","62830"
"1127755","1127690","4833"
"1129295","1125772","10387"
"1132844","1053556","128035"
"1135418","1135398","57423"
"1135419","1135398","12178"
"1135447","1135398","9822"
"1139533","1139489","128514"
"1139541","1139489","10861"
"1139636","1139632","447"
"1139655","1139632","138885"
"1139706","1139632","2543"
"1139847","1139489","20713"
"1143463","1143417","45433"
"1149200","1149191","51197"
"1149205","1149191","133758"
"1149206","1149191","127225"
"1150114","1150111","1782"
"1154356","1154281","14260"
"1157293","88311","141770"
"1157840","1157775","53718"
"1157858","1157775","31532"
"1158741","770195","27423"
"1161172","1161157","7536"
"1161186","1161157","90316"
"1161271","1161157","78374"
"1161277","1161157","94150"
"1161328","1161157","29639"
"1161410","1161378","64004"
"1161417","1161157","13005"
"1161422","1161378","80836"
"1162093","1161378","811"
"1162113","1161157","68204"
"1162132","1161378","71743"
"1162543","1162521","86463"
"1162547","1162521","11807"
"1162549","1162521","133867"
"1162552","1162521","5445"
"1164001","1163985","2372835"
"1164015","1163985","2525"
"1164016","1163985","72896"
"1164285","1163985","142632"
"1164558","1164118","14104"
"1165917","1130296","5845"
"1169020","1168983","140293"
"1169022","1168983","107176"
"1169034","1168983","139812"
"1169039","1168983","106762"
"1169049","1168983","44765"
"1149369","1149191","25704"
"1149196","1149191","12716"
"1144303","525734","129031"
"1143457","1143417","53114"
"1143438","1143417","9611"
"1136084","1135398","63846"
"1135423","1135398","90053"
"1135421","1135398","110274"
"1117003","88311","105562"
"1086533","1085236","53390"
"1085803","1085756","113570"
"1085339","1085236","13198"
"1084938","808748","128035"
"1084897","395045","128035"
"1084867","333532","128035"
"1084857","52646","128035"
"1083489","1081025","132978"
"1058493","1058338","119910"
"1026741","153039","59301"
"993064","870019","122489"
"963733","963403","54426"
"1150292","1150111","124891"
"1157819","1157775","47738"
"1157808","1157775","35454"
"1150752","953118","413049"
"1169682","1168552","134633"
"1171336","1171207","143444"
"1171650","1171207","13005"
"1172124","1172045",""
"1172533","1171207","134633"
"1173403","1168552","68587"
"1177026","876557",""
"1177317","1042692","144324"
"1180530","1180512","67168"
"1180537","1180512","6346"
"1180563","1180512","135946"
"1180675","1180076","355357"
"1180728","1180716","49704"
"1180734","1180716","36656"
"1180812","832958","54426"
"1181077","1099547","143473"
"1185815","1180716","475"
"1190795","1145164","13676"
"1192826","1192716","20406"
"1192865","1192716","15780"
"1196510","1196418","139407"
"1196512","1196418","18192"
"1196521","1196418","56555"
"1196696","1196418","89266"
"1200322","1200091","145775"
"1204053","1200091","72668"
"1204238","1197191","48082"
"1204435","1149611","48082"
"1204900","1202910","2611"
"1206419","1206390","59006"
"1206422","1206390","52201"
"1209060","762520","43490"
"1214605","1214595","47529"
"1215582","1215556","50394"
"1215751","1215709","81205"
"1216680","1216640","101849"
"1216902","1202910","3436"
"1216921","1216903","104014"
"1217175","1217170","83871"
"1217867","1216213","53444"
"1218004","1217926","11398"
"1222537","1222249","44554"
"1222551","1222249","130352"
"1223277","153039","39709"
"1225135","1224694","148722"
"1225804","1225794","22505"
"1225809","1225794","64767"
"1225842","1225794","69083"
"1226211","1223586","106997"
"1227239","1224694","1190"
"1240259","1238628","10333"
"1241195","1241181","58088"
"1241206","1241181","116895"
"1241218","1241181","148870"
"1241316","1241181","8815"
"1241586","1241570","151195"
"1241628","1241570","138475"
"1241632","1241570","11708"
"1241854","1241570","69039"
"1241931","1241570","16883"
"1242229","1238628","131795"
"1244232","1244182","108827"
"1244233","1244182","82511"
"1244250","1244182","76056"
"1244324","1244182","94428"
"1244994","1244932","26210"
"1249444","1249413","33006"
"1253947","1241570","20980"
"1254029","999010","72824"
"1257544","1241570",""
"1259947","1249413","15795"
"1265249","1217926",""
"1266934","1266605","39122"
"1267479","1266605","155222"
"1271187","1267873",""
"1275962","1275948","1934"
"1276143","1275888","14104"
"1276182","1275888","110840"
