id,owner_user_id
"1610682","80907"
"1616167","78093"
"1619418","179780"
"1629075","1737290"
"1631739","47013"
"1633062","197584"
"1633549","78305"
"1642635","31677"
"1645785","111691"
"1647568","199359"
"1652127","199920"
"1662769","201117"
"1666056","184362"
"1666415","90025"
"1666533","201562"
"1667532","194920"
"1677594","103934"
"1679844","24587"
"1682831","191008"
"1683843","169157"
"1684534","63503"
"1687893","184362"
"1688568","187606"
"1689570","102704"
"1692346","31056"
"1693296","115203"
"1695014","82733"
"1695973","80932"
"1696663","80615"
"1699231","195072"
"1700189","297087"
"1706158","207580"
"1717547","113461"
"1720743","179736"
"1726406","193375"
"1727329","9021"
"1727919","210271"
"1728376","161922"
"1729051",""
"1734145","58394"
"1735572","208773"
"1736036","211227"
"1737199","3191"
"1740277","128433"
"1741376","156532"
"1741838","68909"
"1743963","212290"
"1745743","113962"
"1748398","148968"
"1749014","212889"
"1750716","107877"
"1757618","95357"
"1758077","202895"
"1761744","113195"
"1772133","14838"
"1773235","142937"
"1776434","216182"
"1778778",""
"1780687","1737290"
"1782293","56430"
"1783137","217019"
"1785726","135503"
"1787288","107109"
"1789555","26143"
"1789709","182349"
"1790965","26143"
"1795970","182349"
"1796203","139459"
"1799147","2639206"
"1799384","218889"
"1804654","204752"
"1809717","218934"
"1809843","187606"
"1814053","212626"
"1822457","209828"
"1824796","6430"
"1825186","179736"
"1826044","222089"
"1837432","198729"
"1840720","223969"
"1848160","156"
"1853124","225502"
"1853357","225538"
"1859473","190346"
"1862541","163255"
"1864238","226818"
"1865020","139459"
"1865569","2260"
"1866460","3571"
"1867355","174527"
"1869984","67153"
"1875052","14343"
"1879207","228582"
"1885979","756597"
"1886119","139459"
"1886765","139459"
"1889643","229818"
"1891392","150571"
"1892958","221149"
"1898072","10673"
"1898439","1737290"
"1899259","207108"
"1906977","61628"
"1911382","5261"
"1911697","385011"
"1917391","21709"
"1918113","192741"
"1924714","53183"
"1932200","118651"
"1940696","12082"
"1943589","218233"
"1945881","104698"
"1946216","58394"
"1946535","221023"
"1947177","216594"
"1949078","151841"
"1952875","211097"
"1953954","237745"
"1954695","192523"
"1954971","84727"
"1958188",""
"1960179","216594"
"1967983","53183"
"1970660","98778"
"1975793","152410"
"1977022","234654"
"1986901","110313"
"1990366",""
"1993267","89818"
"1994071","6946"
"1994112","20003"
"1994117","6946"
"1994182","20003"
"1994882","219416"
"1996122","242812"
"1996344","242812"
"1999930","239936"
"2000431","107887"
"2002773","76740"
"2002929","209828"
"2005140","227082"
"2011073","54680"
"2011862","244575"
"2012289","230125"
"2012430","239936"
"2016883","241654"
"2017881","20178"
"2017904","232495"
"2019279","11827"
"2019780","245416"
"2029432","187227"
"2030044","55111"
"2033814","232638"
"2039163","47775"
"2043015","248191"
"2048098","177421"
"2053568","227142"
"2055258","175029"
"2061969","51372"
"2063252","250602"
"2063433","146587"
"2064808","162668"
"2065218","50746"
"2066107","108878"
"2070658","250422"
"2074397","58633"
"2074918","248168"
"2075469","111426"
"2076507","121793"
"2077341","172319"
"2080976","252588"
"2082474","251192"
"2084407","172637"
"2086288","243758"
"2087182","194328"
"2087920","27122"
"2090080","235002"
"2095227","254187"
"2100699","3395"
"2102209","198729"
"2102836","119750"
"2103621","254304"
"2104936",""
"2105375","122353"
"2108946","175071"
"2112274","256129"
"2112436","151937"
"2114888","150416"
"2117341","256738"
"2120028","257047"
"2121818","203489"
"2124165","251192"
"2124746","251192"
"2125724","234322"
"2125781","82985"
"2127028","257800"
"2127759","185921"
"2130267","258159"
"2131252","148478"
"2132887","251932"
"2134553","212889"
"2137357","48048"
"2139569","89512"
"2141808","258783"
"2141875","46011"
"2144429",""
"2146383","234435"
"2149980",""
"2150048","76322"
"2151087","190623"
"2152835","109815"
"2155180","87833"
"2155509","9908"
"2159355",""
"2160158","138629"
"2161586","200145"
"2162502","251848"
"2164425","12930"
"2172660","249001"
"2173663","242751"
"2175714","213568"
"2175825","189618"
"2176440","66293"
"2177568","169254"
"2177826","200145"
"2182936","262424"
"2187200","158651"
"2191872","265069"
"2193181","265410"
"2193362","179014"
"2195252","254709"
"2195747","36680"
"2199413","179736"
"2203588","251012"
"2205366","113502"
"2206607","123663"
"2209894","187606"
"2210591","267417"
"2212060","183467"
"2214244","89334"
"2219592","92977"
"2221191","268597"
"2221787","103081"
"2225047","110397"
"2226831","92462"
"2227097","55111"
"2229337","169287"
"2229827","192648"
"2231249","269696"
"2235698","65500"
"2236363","240239"
"2237857","70414"
"2238128","226224"
"2241013","185053"
"2244608","219120"
"2248858","50820"
"2254673","272102"
"2255721","86"
"2258257","137317"
"2258808",""
"2262724","183528"
"2262852","19212"
"2264193","234322"
"2264669","234322"
"2264833","234322"
"2270881","105066"
"2277100","145190"
"2280375","250683"
"2280916","264975"
"2282123","275378"
"2282924","55281"
"2284317","275574"
"2285793","275727"
"2285976","234322"
"2287767","123663"
"2287903","123663"
"2287936","225269"
"2288074","21709"
"2289225","254343"
"2291176","151937"
"2304712","157519"
"2304864","92977"
"2305353","182402"
"2305435","9673"
"2306984","55281"
"2308063","125512"
"2310203","213464"
"2311477","237153"
"2311492","258817"
"2312051","150225"
"2313573",""
"2314405","201272"
"2315036","258138"
"2317051","227026"
"2319956","33624"
"2323471","280019"
"2325345","148450"
"2328265","225260"
"2328819","209102"
"2329204","198165"
"2330172","209102"
"2330431","144695"
"2330611","242181"
"2333196","123663"
"2335155","363566"
"2335502","123663"
"2335705","123663"
"2336423","217649"
"2336633","46011"
"2336678","232542"
"2337242","219167"
"2337988","281639"
"2338641","187606"
"2339106","268254"
"2339735","196169"
"2341486","282012"
"2345570","281434"
"2345773","251012"
"2345984","249001"
"2346650","198183"
"2351315","257796"
"2351791","283171"
"2353666","164468"
"2354792","282395"
"2355979","129899"
"2356546","278250"
"2357750","224949"
"2358244","282295"
"2359272","101823"
"2360325","225269"
"2363105","14343"
"2364099","42229"
"2366636","46534"
"2368009","284890"
"2368356","31671"
"2370163","282690"
"2371886","123663"
"2374331","160888"
"2374687","256895"
"2376962","148478"
"2377881","834"
"2378513","79980"
"2382695","259681"
"2388256","71062"
"2388574","168742"
"2389064","181310"
"2390774","257796"
"2392665","248848"
"2395671","119198"
"2401397","288783"
"2402694","98494"
"2407973","289503"
"2410559","1438479"
"2412532","4376"
"2414569","290198"
"2415585","37843"
"2416736","2172"
"2416870","169754"
"2418206","97767"
"2422220","59842"
"2423616","230965"
"2431398","150253"
"2433602","255109"
"2435283","282200"
"2445665","92462"
"2445952","117092"
"2452488","87883"
"2452744","250470"
"2453648","258159"
"2456123","294924"
"2461337","295507"
"2466268","281999"
"2466401","296092"
"2468956","426996"
"2470298","296566"
"2471834","165154"
"2472977","189745"
"2474310","192767"
"2474596","246246"
"2475746","297159"
"2486091","298315"
"2488864","36680"
"2490334","38146"
"2490707","296308"
"2490810","298856"
"2494450","184145"
"2495283","502400"
"2496398","4035"
"2498009","206504"
"2509205","259349"
"2509229","282014"
"2510716","216605"
"2511126","199201"
"2512428","19212"
"2513268","293221"
"2513279","1444"
"2513734","299687"
"2514753",""
"2520560","302210"
"2520946","302240"
"2523026","198079"
"2523543","132331"
"2523756","150253"
"2524182","164850"
"2526110","302802"
"2526522","207633"
"2530746","35935"
"2531658","58135"
"2531752","303426"
"2532983","275221"
"2533872","300371"
"2536271","161885"
"2536401","293221"
"2539567","105033"
"2540111","300371"
"2540165","150225"
"2540441","197606"
"2540611","304338"
"2541230","181284"
"2541742","216605"
"2542084","301121"
"2547262","132856"
"2547514","280671"
"2548600","301121"
"2550589","193619"
"2556015","204897"
"2556533","306388"
"2558970","139459"
"2560022",""
"2561472","49032"
"2561517","301121"
"2563676","189673"
"2564312","302802"
"2564334","241654"
"2565481","301121"
"2565542","148389"
"2567738","208827"
"2567893","8661"
"2568337","307695"
"2568469","307695"
"2571450","206857"
"2572099","216605"
"2573332","77466"
"2580674","309220"
"2582079","197007"
"2585306","234780"
"2590004","301121"
"2591963","191463"
"2593807","216183"
"2596348","216183"
"2596375","216183"
"2597863","206857"
"2602840","209102"
"2603071","234404"
"2603363","290051"
"2604291","310317"
"2606707","448294"
"2608234","312883"
"2608743","231435"
"2610677","18950"
"2615335","191463"
"2615666","300371"
"2617013","49318"
"2618908","311493"
"2621703","103385"
"2624616","227523"
"2625344","314913"
"2626084","162768"
"2626792","315094"
"2629889","315507"
"2630011","8169"
"2631269","179581"
"2637896","248751"
"2640564","69993"
"2642179","283515"
"2642451","126617"
"2648388","315653"
"2648440","195468"
"2650073","323787"
"2650189","160985"
"2650632","71724"
"2651599","150225"
"2652138","159793"
"2652573","318436"
"2654397","168139"
"2661655","266542"
"2662591","316368"
"2663379","319811"
"2664568","319925"
"2669147","230636"
"2670346",""
"2671220","254603"
"2673476","321059"
"2674479","304151"
"2676747",""
"2678193","209102"
"2679061","288341"
"2681201",""
"2686877","229343"
"2690253","26961"
"2695153","267609"
"2696482","310678"
"2699338",""
"2699847","324328"
"2701954","318957"
"2703863","324847"
"2704104","309240"
"2705940","264565"
"2707850","266590"
"2709568","170365"
"2710129","229901"
"2713482","325990"
"2715421","82668"
"2716331","96603"
"2716394","191807"
"2718648","326544"
"2718716","216605"
"2724885","39677"
"2726003","315094"
"2727043","92129"
"2729468","324999"
"2731907","220216"
"2733055","320558"
"2739306","48957"
"2741588","258626"
"2743944","329683"
"2743973","293652"
"2745058","329808"
"2746932","71589"
"2748685","247066"
"2749108",""
"2750008","242532"
"2751384","311332"
"2754770","320145"
"2758181","324860"
"2760911","105167"
"2761529","330062"
"2762911","175296"
"2763765","275243"
"2764327","162087"
"2766029","332417"
"2766740","319278"
"2767596","42229"
"2768017",""
"2768692","300371"
"2769461","274502"
"2771732",""
"2771912","206350"
"2774239","207713"
"2775512","247519"
"2776038","126302"
"2777278","199261"
"2778323","185657"
"2778915","226811"
"2784513","334854"
"2786571","207713"
"2792084","199261"
"2792756","300371"
"2795063","300371"
"2796996","291772"
"2797133","375874"
"2797590","121646"
"2797692","231246"
"2797942","175296"
"2798998","323787"
"2799495","336853"
"2799503","336854"
"2802298","36191"
"2806703","69993"
"2808092","337898"
"2809855","198128"
"2813571","217076"
"2816436","297535"
"2818156","36076"
"2819591","194920"
"2821564","229705"
"2825452","130929"
"2831542","318578"
"2835727","244413"
"2841399","183806"
"2842888",""
"2844759","289666"
"2847259","342830"
"2847629","82135"
"2847995","119253"
"2848907","342977"
"2850158","129289"
"2851976","115182"
"2852414","127135"
"2853229","295264"
"2855326","343759"
"2856530","89771"
"2858873","317188"
"2859127","344239"
"2859718","344325"
"2862612","69783"
"2864007","90545"
"2866547","279558"
"2879146","234322"
"2879712","155861"
"2883727","69934"
"2885078","347409"
"2885530","340494"
"2886724","347605"
"2887787","339592"
"2890114","274627"
"2890744","69993"
"2892720","348304"
"2893025","344605"
"2893395","326544"
"2893499","264726"
"2894466","218880"
"2897860","349039"
"2897878","337690"
"2898249",""
"2898685","208827"
"2900819","22483"
"2901008","347409"
"2910008","108909"
"2910902","289666"
"2917202","144601"
"2918797","225998"
"2923594","296308"
"2925763","83819"
"2926638","352445"
"2926704","341687"
"2927636",""
"2928752","83027"
"2929345","269404"
"2929996","205814"
"2931157","289877"
"2934326","290503"
"2934919","184367"
"2936234","338971"
"2936747","349257"
"2940010",""
"2940030","345690"
"2942030","354370"
"2944249","237681"
"2944275","354680"
"2945393","289666"
"2950246","290598"
"2950812","12243"
"2951917","13281"
"2951938","333893"
"2956778","95876"
"2957024","193375"
"2958193",""
"2958602",""
"2958766","206808"
"2959384","237681"
"2964887",""
"2965430","296346"
"2966252",""
"2966343",""
"2968062","357730"
"2969481","357881"
"2973149","234322"
"2973546","358369"
"2979491","351998"
"2981555","210966"
"2985591","279362"
"2986317","1454445"
"2986766","234322"
"2987831","360161"
"2987907","452780"
"2990654","121546"
"2992057","104427"
"2992603","93527"
"2992674","214730"
"2993027","360771"
"2994679","9021"
"2995360",""
"2997613","132728"
"2998999","1390354"
"2999509",""
"3004551","244413"
"3005632","323332"
"3006164",""
"3006407",""
"3006710","362529"
"3007558","155137"
"3012057","97433"
"3016467","105583"
"3017581","157683"
"3022366","234322"
"3023728","364637"
"3024123","305357"
"3027196","365036"
"3029060","329821"
"3032785","252509"
"3034133","39677"
"3035517","315067"
"3036881","7205"
"3037558","129805"
"3038136","170365"
"3038284","366434"
"3038716","1390354"
"3040174","282887"
"3040655","36526"
"3043857","266109"
"3047393","387405"
"3047688","248129"
"3048183","229853"
"3048542","208339"
"3050088","274080"
"3054141","306961"
"3055385","315074"
"3056150","361635"
"3058173","84398"
"3058290","290868"
"3061459","344546"
"3063316","353046"
"3064167","306584"
"3064239","300972"
"3065809","369812"
"3066225","12243"
"3071572","361635"
"3074889","370919"
"3075030","370953"
"3076771","349297"
"3076993","349318"
"3078487","128463"
"3079945","371595"
"3080585","19212"
"3081709","331752"
"3083184","360085"
"3083478","372025"
"3085760","183471"
"3085785","331297"
"3087095","361635"
"3087248","342984"
"3088857","348233"
"3090558","372818"
"3092190","114066"
"3093606","248014"
"3097762","341683"
"3100161","276975"
"3101307","372818"
"3106499","374721"
"3107143","4766"
"3107540","342740"
"3108067","22595"
"3113602","342740"
"3114147","237681"
"3115559","86060"
"3118684","293316"
"3119393","376419"
"3119455","229656"
"3119567","1930480"
"3123202","361635"
"3124823","439619"
"3124867","222403"
"3125890","377187"
"3126273","245108"
"3128923","361635"
"3128980","361635"
"3129100","199261"
"3129807","225647"
"3130969","288980"
"3131651","269521"
"3132073","281434"
"3132501","373142"
"3133029","220129"
"3138210","182544"
"3139212","378827"
"3139922","378910"
"3140011","149482"
"3140396","61965"
"3141074","1930480"
"3144283","244061"
"3145453","303056"
"3146396","300575"
"3147878","361635"
"3148820","160990"
"3150375","374476"
"3153105","24391"
"3153206","233596"
"3154362","130634"
"3154599","188930"
"3154998","167638"
"3157465","198128"
"3159227","377205"
"3163903","348388"
"3166792","382152"
"3168369","257493"
"3170347","153006"
"3170804","145435"
"3170925","378265"
"3171759","63235"
"3173079","104247"
"3173104","213738"
"3173291","342984"
"3174756","383075"
"3175737","353193"
"3176316","342274"
"3176536","169274"
"3178123","387298"
"3178680","387298"
"3179049","349045"
"3181361","319650"
"3182500","384030"
"3183049","63651"
"3186056","283515"
"3186332","163627"
"3187738","244061"
"3188495","361635"
"3189239","166343"
"3189697","166343"
"3192490","378265"
"3195552","157837"
"3196011","172322"
"3196328","378265"
"3197321","2275"
"3198005","258497"
"3198104","9435"
"3198928","132408"
"3201594","241482"
"3204186","386706"
"3205349","287669"
"3207346","375570"
"3211105",""
"3211628","342984"
"3215780","325217"
"3216399","375776"
"3223215","378827"
"3224206","383269"
"3224286","380562"
"3224648","370657"
"3224732","389055"
"3227608","422611"
"3227801","282121"
"3232086","2083612"
"3234145","32242"
"3234391","377739"
"3236596","309283"
"3236651","390388"
"3240099","98074"
"3243194","240613"
"3243583","391217"
"3244640","378827"
"3245828","248901"
"3249015","110083"
"3250789","385811"
"3251004","301121"
"3251237","391021"
"3251723","361920"
"3252591","358443"
"3253204","253870"
"3254512","261970"
"3254713","390270"
"3255234","45261"
"3255283","392653"
"3256881","385571"
"3259822","244061"
"3261241","330009"
"3262094","231752"
"3262557","393532"
"3264490","352860"
"3267883","361029"
"3269617","284685"
"3270134","394462"
"3273293","385811"
"3273409","393273"
"3275199","320486"
"3276685","116085"
"3277022","78234"
"3280603","178560"
"3282408","394988"
"3283664","231730"
"3284277","128081"
"3285507","225270"
"3290283","225014"
"3291750","258817"
"3292830","320942"
"3293192","298165"
"3294640","366133"
"3294862","1444475"
"3297125","397643"
"3299202","274627"
"3302946","175102"
"3305378","390638"
"3306902","390197"
"3309064","270311"
"3311158","224043"
"3315914","216313"
"3316064","159319"
"3316332","390187"
"3324026","390187"
"3324257","390187"
"3327423","144833"
"3328235","186636"
"3330348","92977"
"3330467","401679"
"3331195","399584"
"3331431","401820"
"3331894","400994"
"3332357","313389"
"3333856","384214"
"3336636","401820"
"3337571","320486"
"3337597","402587"
"3337672","110963"
"3338128","298609"
"3339894","212215"
"3340020","329094"
"3341642","396686"
"3342121","216313"
"3343789","361635"
"3344170","227721"
"3346265","305270"
"3351272","404288"
"3354242","142018"
"3355822","258564"
"3356576","364253"
"3358149","364253"
"3362207","405634"
"3363339","154510"
"3363344","352959"
"3364427","237681"
"3366795","319361"
"3368137","1767176"
"3372268","327508"
"3372729","169447"
"3376634","326544"
"3383573","406136"
"3384814","408262"
"3385944","224479"
"3391460","37751"
"3391976","374174"
"3393314","326544"
"3393986","409328"
"3395008","146603"
"3396515","197302"
"3397215","107768"
"3397563","12243"
"3407084","351657"
"3408927","195652"
"3411383","341687"
"3411818","280937"
"3412203","45209"
"3415029","357453"
"3415418","380562"
"3420738","183806"
"3422759","347741"
"3423542","413003"
"3427460","391104"
"3430016","361715"
"3432911","118850"
"3436710","218913"
"3437057","218913"
"3437464","172964"
"3441282","372005"
"3442575","170931"
"3442781","168139"
"3443645","218263"
"3443677","396796"
"3447590","415973"
"3451874","408145"
"3452659","4668"
"3453387","269650"
"3454523","134596"
"3455472","395635"
"3456922","61249"
"3460971","325217"
"3461661","367032"
"3462473","146048"
"3466776","418289"
"3466966","191463"
"3467544","115983"
"3470415","413191"
"3471020","418788"
"3471093","418796"
"3472956","231664"
"3475299","418607"
"3476131","418607"
"3477228","257796"
"3479603","353046"
"3479728","419882"
"3481720","146603"
"3482725","175591"
"3483480","233615"
"3484171",""
"3484578","394717"
"3484896","159189"
"3486740","420561"
"3489966",""
"3495739",""
"3496807","422013"
"3498904","326544"
"3499173","301584"
"3500724","384214"
"3500917","384214"
"3503010","158455"
"3504955","195716"
"3507543","195716"
"3507830","423435"
"3508155","158455"
"3508164","244843"
"3513963","424217"
"3515284","366677"
"3516241","130929"
"3517350","210304"
"3517639","424648"
"3527859","102635"
"3529446","418146"
"3530583","418146"
"3530910","380451"
"3532375","1296737"
"3533665","422621"
"3534019",""
"3535348","426814"
"3535951","148956"
"3536906","425714"
