id,owner_user_id
"1305243","147025"
"1315833","116154"
"1331257","157762"
"1340366","154510"
"1349170","153086"
"1350432","3916"
"1354803",""
"1362115",""
"1363452","81975"
"1365187","5849"
"1374170","159093"
"1376674","32262"
"1381335","9702"
"1381965","78793"
"1384968","63051"
"1391643","154502"
"1396375",""
"1398556","139436"
"1399505",""
"1400023","158019"
"1400255","2147"
"1401248","157027"
"1413184","25688"
"1417271","149821"
"1422977","2554"
"1423520","124016"
"1423741","157027"
"1429610","12034"
"1431486","109191"
"1433336","116768"
"1440030","127929"
"1441548",""
"1443632","81071"
"1449932","119592"
"1453085","75658"
"1454021",""
"1454519","167262"
"1455856","176554"
"1466709",""
"1473604","153086"
"1473997","160208"
"1475061","113502"
"1476963","111245"
"1488404","180596"
"1492043",""
"1492762","44124"
"1497297","159434"
"1497322","22992"
"1498108","63898"
"1499115","22992"
"1502465","39106"
"1503241","174796"
"1508314","76465"
"1511674","3950"
"1514112","47573"
"1519435","60548"
"1524107",""
"1531740","185433"
"1540007","170419"
"1541585","92694"
"1546817","68788"
"1552330","166982"
"1554799","30967"
"1554912","107430"
"1554970","186668"
"1555476","188538"
"1564446","92578"
"1569736","18337"
"1571999","5218"
"1572813","109191"
"1577081","89904"
"1577290","38721"
"1580012","103825"
"1581759","189972"
"1582115","191669"
"1582161","77087"
"1582537","189972"
"1584177","158334"
"1589164","188587"
"1589216","21234"
"1589996","192577"
"1593253","79408"
"1596187","74825"
"1599012","190604"
"1599443","193654"
"1611365","63051"
"1612191","518"
"1612485","195208"
"1613212","143275"
"1615871","47527"
"1622492","196356"
"1623865","196509"
"1623924","119919"
"1624137","194399"
"1626549","176765"
"1629958","51967"
"1630712","128357"
"1633750","440177"
"1638170","110478"
"1644059","18633"
"1645747","1310"
"1647759","199092"
"1650596","76900"
"1660845","84539"
"1665736","87942"
"1665963","69803"
"1666028","201491"
"1666052","201202"
"1666866","31751"
"1667215","201359"
"1671504","199305"
"1676513","119512"
"1677465","203054"
"1680190","63051"
"1689237","159946"
"1694466","90203"
"1698864","101890"
"1709441","204631"
"1710423","202044"
"1715296",""
"1715941","84423"
"1722984","72437"
"1725863","187419"
"1730019","188122"
"1731966","7595"
"1734558","207647"
"1745603","2715"
"1752621","177416"
"1754144","111988"
"1754215","193133"
"1754915","100208"
"1755757","213730"
"1756801","141397"
"1760785","193133"
"1761365","214348"
"1761482","214348"
"1762391","214348"
"1762453","134894"
"1764064","158613"
"1769015","214348"
"1782528","200128"
"1785199","147382"
"1785555","136451"
"1786325","16487"
"1798829","215969"
"1803254","87942"
"1807432","203907"
"1812891","164283"
"1814048",""
"1816141",""
"1819228","100964"
"1820995","171989"
"1821178",""
"1821545","221535"
"1826075","132259"
"1828388","2715"
"1828775","206350"
"1832640","109880"
"1850445","123891"
"1856552","88905"
"1878052","166041"
"1880929","192055"
"1888503","7595"
"1890542","193304"
"1895185","48523"
"1896715","68237"
"1900179","231176"
"1905216","19269"
"1907111","170830"
"1907590","229109"
"1912785","193133"
"1913068","192214"
"1913244","193133"
"1915535","232798"
"1918542","233386"
"1923408",""
"1923435","111731"
"1925104","233386"
"1927246","233386"
"1931871","190451"
"1935348","153017"
"1935479","91012"
"1936862","119031"
"1947608","236998"
"1947967","218098"
"1949987","213216"
"1953995","62918"
"1955612","49962"
"1956506","448452"
"1958962","121665"
"1962823","190451"
"1962852","2074706"
"1970195","68183"
"1976022","128151"
"1986261","241593"
"1998176","149578"
"1998297","51197"
"1999842","189777"
"2002728","236172"
"2011407","244526"
"2016190","245040"
"2018487","241717"
"2019199","206350"
"2023549","245903"
"2043018",""
"2049363","83965"
"2052251","29995"
"2054687","90025"
"2055314","201202"
"2059421","80901"
"2059617","215737"
"2061822","250392"
"2069392","68183"
"2072241","151382"
"2079366","247265"
"2085741","210380"
"2090765","151495"
"2096444","253231"
"2097214","154007"
"2098681","108869"
"2099003","254584"
"2100433","65917"
"2101151","230237"
"2102148","10098"
"2106680","255453"
"2111845","160270"
"2121047","257168"
"2122080","243494"
"2123975","207201"
"2130162","157075"
"2133597","238134"
"2134405","243494"
"2135864","257943"
"2138574","207201"
"2138686","259121"
"2138940","106315"
"2139517","124426"
"2143182","150598"
"2143653","119512"
"2144218","89253"
"2146315","157027"
"2150801","70871"
"2161050","105744"
"2161945","30447"
"2162797","229326"
"2162826","112222"
"2162830","241717"
"2165546","105744"
"2175892","238134"
"2179235","243494"
"2180206",""
"2180354","243494"
"2181215","7595"
"2185951","243494"
"2186249","2890"
"2186836","264636"
"2189010","121520"
"2191078","228735"
"2193172","249772"
"2195553","265664"
"2199596","148381"
"2200176","251589"
"2200723","251505"
"2200785","238389"
"2207402","185031"
"2210623","110797"
"2218618","84383"
"2221532","148381"
"2221730","76295"
"2223810","266406"
"2224030","268893"
"2224873","268992"
"2225243","32834"
"2228441","16873"
"2229646","269539"
"2230720","243999"
"2230981","269667"
"2232581","39677"
"2232618","7595"
"2232646","229657"
"2232834",""
"2233761","14731"
"2234951","111991"
"2238135","218984"
"2238345","266261"
"2239716","80901"
"2240212","180524"
"2240931","139592"
"2241068","270688"
"2245898","271209"
"2247782","81574"
"2250421","159434"
"2255854","89904"
"2264038","272302"
"2266537","163265"
"2267653","233868"
"2268703","118853"
"2270215","74894"
"2283577","275522"
"2285479","275702"
"2287952","265113"
"2288683","19629"
"2289708","220817"
"2290570","263004"
"2291942","97992"
"2294628","141049"
"2295223","180335"
"2301548","19347"
"2308774","78182"
"2309074","187570"
"2314046","20229"
"2314809","174010"
"2315066","279091"
"2315873","97992"
"2318465","279509"
"2319313","64226"
"2322953","245914"
"2327368","120820"
"2328757","26521"
"2335896","269667"
"2336004","159237"
"2336497","232510"
"2342207","282084"
"2343691","251589"
"2361346","312460"
"2362581","247902"
"2363024","275052"
"2363084","166264"
"2366223","184145"
"2367274","284816"
"2371772","202020"
"2375753","234922"
"2375903","1867"
"2377402","177623"
"2378986","286211"
"2383296","286681"
"2383322","286669"
"2383989","9922"
"2391488","1746300"
"2393649","189756"
"2397418","261083"
"2397822","28422"
"2400099","124426"
"2403197","109251"
"2403286","93168"
"2408564","167365"
"2413199","195625"
"2419412","290636"
"2419520","212211"
"2419956","290857"
"2422226","104815"
"2432418","260594"
"2434905","292571"
"2435194","78182"
"2435536","243494"
"2435850","243494"
"2442758","226640"
"2445686","268515"
"2446292",""
"2449169","287316"
"2451588","32834"
"2457795","295119"
"2463687","151690"
"2469197","448452"
"2475626","247902"
"2478770","260594"
"2483992","105744"
"2492100","194982"
"2493837","62985"
"2494877","299291"
"2496209","14528"
"2501237","300058"
"2502938","132377"
"2503996","75126"
"2505742",""
"2510094","287316"
"2510683","287316"
"2514439","222743"
"2518304","268224"
"2521871","225850"
"2522770","210380"
"2529213","291059"
"2534127","303727"
"2535542","290167"
"2536210","57423"
"2540943","164497"
"2545058","251173"
"2546005","87152"
"2551807","153086"
"2552753","263521"
"2555029","104894"
"2555917","153086"
"2558368","203018"
"2559255","266478"
"2560807","155726"
"2568335","307860"
"2568841","291059"
"2569805","265683"
"2570043","292024"
"2570847","257605"
"2577116","309024"
"2578482","308806"
"2579431","236172"
"2581694","90899"
"2586426","267269"
"2589488","58530"
"2592820","4418"
"2593153","90488"
"2593817","861"
"2606049","15136"
"2606873","192336"
"2607613","60261"
"2609301","148632"
"2622320","182690"
"2626981","32140"
"2632175","44330"
"2635155","160510"
"2635639","235933"
"2635881","316292"
"2638967","316683"
"2639167","166611"
"2642777","309769"
"2644168","48062"
"2645298","11809"
"2651913","318358"
"2652092","310810"
"2653591","304309"
"2654009","276285"
"2654124","67796"
"2658922","159793"
"2661659","319602"
"2665748","111988"
"2666817","72673"
"2667283","260990"
"2668639","301829"
"2669632","47281"
"2671295","291059"
"2671306","320813"
"2678138","321651"
"2678475","32188"
"2678488","321666"
"2681788","322138"
"2685512","192214"
"2687864","290167"
"2691579","104975"
"2693268","306276"
"2694281","180516"
"2697310","324016"
"2697667","198040"
"2698841","316580"
"2698868","104975"
"2704701","324929"
"2708586","325415"
"2715174","326096"
"2724441","327136"
"2724855","218028"
"2726141","324668"
"2732808","306540"
"2733447","210071"
"2734310","290167"
"2735427","290167"
"2738677","180416"
"2739955","212211"
"2741457","325011"
"2746491","308806"
"2752266","53120"
"2756160","260990"
"2758248","170974"
"2759911","291059"
"2760408","331694"
"2762080","196020"
"2762769","23414"
"2763228","232694"
"2763324","210200"
"2767047","76322"
"2772595","252949"
"2772676","130529"
"2773350","333420"
"2773892","179098"
"2774722","105377"
"2778256","290167"
"2784772","330624"
"2787653","121416"
"2788017","304151"
"2788210","235933"
"2790220","335655"
"2793999","80382"
"2794822","289995"
"2795404","306025"
"2796303","73004"
"2804826","337502"
"2811420","338357"
"2812872","61592"
"2813377","180516"
"2818055","236259"
"2821736","339632"
"2823007","289016"
"2828015","170830"
"2828534","217490"
"2834039","294750"
"2835646","64334"
"2837401","300370"
"2844569","115751"
"2852474","343366"
"2864497","16440"
"2867747","272771"
"2869404","345508"
"2869771","300726"
"2870036","340760"
"2871650","344935"
"2872176","267679"
"2876129","337611"
"2880968","328576"
"2882474","76777"
"2884910","27478"
"2890768","260594"
"2891750","341106"
"2893819","330565"
"2896141","100347"
"2898148","349086"
"2899626","287316"
"2914151","306346"
"2916075","40348"
"2921508","287316"
"2924150","287316"
"2926897","84926"
"2928805","447161"
"2931390","287316"
"2935603","376327"
"2935933","213269"
"2941323","187822"
"2942172","136295"
"2943778","328085"
"2945184","299957"
"2945232","221626"
"2947922","260138"
"2949935","313545"
"2950371","355483"
"2956647","110024"
"2956959","312547"
"2957513","219525"
"2959543","104998"
"2960247","265683"
"2963620","322897"
"2965551","265534"
"2969249","333696"
"2969787","191577"
"2973355","2455"
"2974100","286630"
"2975329","248521"
"2980118","290776"
"2981866","265683"
"2985474","359823"
"2988937","312547"
"2993988","3340"
"2997694","7059"
"3002904","184046"
"3004511","362204"
"3010071","103832"
"3024094",""
"3024442","281599"
"3032832","190032"
"3038608","148208"
"3040694","156588"
"3042694","366915"
"3043177","292157"
"3054106","98322"
"3054608","169195"
"3063082","352054"
"3063449","84131"
"3066911","355325"
"3068998","304586"
"3071760","348041"
"3076443","281383"
"3077091","171809"
"3077196","84131"
"3077889","371320"
"3082633","79450"
"3085280","205971"
"3087049","350103"
"3090258","372780"
"3091249","127947"
"3093078","125713"
"3093112","228763"
"3096729","373547"
"3103652","355325"
"3109852","283538"
"3112663","104181"
"3118799","33429"
"3122254","131930"
"3127802",""
"3129227","242532"
"3134915","94451"
"3135155","138329"
"3135679","12034"
"3135947","334807"
"3137075","100647"
"3139195","184822"
"3141384","110488"
"3143033","241684"
"3144558","100516"
"3147403","216428"
"3150830","122105"
"3151147","81409"
"3151407","380304"
"3155237","120800"
"3155826","125713"
"3158121","250030"
"3158334","381161"
"3159664","305644"
"3159802","381300"
"3160265","195043"
"3165537","79207"
"3165638","248521"
"3166159","335565"
"3171392","248521"
"3171481","248521"
"3172123","382768"
"3174943","303349"
"3177198","248521"
"3181535","372066"
"3183527","248521"
"3185322","304309"
"3188171","384746"
"3190552","384141"
"3192238","385180"
"3196420","148332"
"3196966","374265"
"3198374","92359"
"3200251","100647"
"3205469","251173"
"3208160","34935"
"3221294","225899"
"3225640","389151"
"3231354","229414"
"3231630","347293"
"3237410","390456"
"3243018","199397"
"3250372","48208"
"3255836","112671"
"3255920","391920"
"3260960","393345"
"3265391","6583"
"3279981","331625"
"3280693","22595"
"3281683","5815"
"3283425","277434"
"3285979","396323"
"3289386","273657"
"3289924","393550"
"3290881","214010"
"3291143","125184"
"3295871","300972"
"3299951","324462"
"3302054","291059"
"3303122","375558"
"3310165","102483"
"3312125","399455"
"3317523","400164"
"3318853","68283"
"3321174","399579"
"3325029","177701"
"3325158","323698"
"3325535","381737"
"3325657","65917"
"3326679","363441"
"3326778","397049"
"3327020","97688"
"3328499","268098"
"3333084","402031"
"3336723","200295"
"3339876","92359"
"3342484","148332"
"3344488","403469"
"3358391","64287"
"3361707","108869"
"3361801","108869"
"3369365","340250"
"3369480","285647"
"3375121","42962"
"3381752","363441"
"3386417","261707"
"3386728","354495"
"3391643","175280"
"3392040","133534"
"3392216","382768"
"3392552","407553"
"3393528","409273"
"3400968","92359"
"3401296","361886"
"3402933","410396"
"3407554","225074"
"3408373",""
"3416798","358794"
"3417659","412243"
"3417849","405739"
"3435487","369137"
"3439367","118474"
"3440520","369137"
"3443822","25812"
"3444503","240337"
"3444898","415621"
"3445866","108869"
"3446385","296556"
"3447365","380495"
"3451659","358892"
"3451670","1992"
"3453904","180416"
"3457719","400309"
"3464229","247414"
"3465561","418106"
"3466258","247414"
"3467075","160577"
"3475069","226223"
"3476104","403417"
"3479067","419794"
"3483582","224239"
"3487162","420920"
"3489224","420920"
"3492091","390230"
"3494325","298824"
"3495368","238134"
"3500883","108869"
"3501087","83069"
"3503324","68507"
"3504296","25812"
"3504705","204143"
"3505349","423165"
"3510580","354495"
"3510706","412874"
"3516719","327508"
"3522342","152004"
"3522999","298824"
"3523763","420920"
"3545095","410395"
"3545992","242940"
"3546074","112501"
"3549681","428607"
"3552785","416734"
"3555730","134596"
"3556110","429476"
"3561087","397337"
"3561445","430085"
"3561771","102483"
"3566082",""
"3568240","240337"
"3576806","25812"
"3581665","344993"
"3583502","22595"
"3584263","30294"
"3585586","131414"
"3587199","191367"
"3587485","433288"
"3588120","415621"
"3588556","79676"
"3594264","401559"
"3597242","80243"
"3604861","271887"
"3614239","256828"
"3614444","365568"
"3615962","436716"
"3620481","126070"
"3622788","79513"
"3628796","438144"
"3629277","48413"
"3630101","234194"
"3635534","227046"
"3636058","402482"
"3636893","297907"
"3643564","235585"
"3651154","349655"
"3655012","440221"
"3655263","441024"
"3655290","256828"
"3656328","391441"
"3657740","268504"
"3658834","441449"
"3660132","214386"
"3662837","158876"
"3668229","61249"
"3670503","291059"
"3670991","330700"
"3674006","249595"
"3674108","286451"
"3674849","443180"
"3676430","368957"
"3679625","398460"
"3682129","433500"
"3683302","94813"
"3685548","291059"
"3694016","445448"
"3696216","121315"
"3696680","268098"
"3698212","441115"
"3698572","446056"
"3700039","379865"
"3701999","11142"
"3702379","446544"
"3705065","165345"
"3705208","174674"
"3706177","182837"
"3708192","101272"
"3711676","2559313"
"3716179","384598"
"3719065","280177"
"3719544","386562"
"3721513","443523"
"3725011","251569"
"3727468","140420"
"3731685","445354"
"3744499","451737"
"3749556","381004"
"3750274","99834"
"3751328","411176"
"3752075","135503"
"3756257","453323"
"3759651","108869"
"3760519","242988"
"3761737","1507543"
"3765582","218028"
"3769622","234194"
"3772961","455473"
"3773061","218028"
"3775483","327021"
"3778067","456115"
"3778096","333842"
"3784062","87942"
"3786601","377398"
"3793296","413337"
"3795951","329858"
"3796345","15673"
"3797268","268098"
"3797704","458680"
"3798733","356849"
"3800417","180663"
"3807154","16519"
"3809185","140899"
"3810623","418271"
"3811302","427923"
"3811629","106165"
"3811711","439692"
"3817330","81502"
"3818886","461348"
"3819184","378200"
"3823054",""
"3825652","439836"
"3829282","170769"
"3832057","368957"
"3836135","268098"
"3837544","80303"
"3853140","379693"
"3859053","443523"
"3861978","408389"
"3865148","342518"
"3866457","398460"
"3867755","443523"
"3868036","83047"
"3868829","18392"
"3871636","319271"
"3872154","59666"
"3873785","140899"
"3879565","468813"
"3883165","328723"
"3883980","457378"
"3891616","306084"
"3891707","115988"
"3893644","470580"
"3895467","470804"
"3902688","471787"
"3910735","409633"
"3910745",""
"3915644","243999"
"3918108","473720"
"3918492","127856"
"3929148","475189"
"3931516","85821"
"3933136","392806"
"3933145","475757"
"3939447","138883"
"3941351","390167"
"3942939","423728"
"3947558","4287"
"3950486","403848"
"3954611","301957"
"3955974","2067571"
"3958152","479170"
"3959700","4790871"
"3960802","478469"
"3970552","344293"
"3972704","454848"
"3972746","137641"
"3973090","407644"
"3974890","140899"
"3976486","432859"
"3976713","24028"
"3980393","306631"
"3982502","433288"
"3985080","482655"
"3990560","291701"
"3991725","67707"
"3995217","198166"
"3997479","135624"
"3998629","78182"
"3999758","390186"
"4003048","484934"
"4003142","140899"
"4008062","485564"
"4009540","412894"
"4012713","486158"
"4019461","199305"
"4020652","218028"
"4025535","241590"
"4025610","80869"
"4026057","487895"
"4026856","374627"
"4032408","6414"
"4032985","488780"
"4033359","241590"
"4040353","465665"
"4044925","490168"
"4046615","383628"
"4050869","413094"
"4056838","717442"
"4062307","171950"
"4062413","4790871"
"4065379","299262"
"4067739","225396"
"4069060","213730"
"4070973","238798"
"4071907","717442"
"4074877","439317"
"4082045","495261"
"4082268","102207"
"4084554","322897"
"4089016","486483"
"4090021","1969"
"4096437","497123"
"4097024","338022"
"4101460","63187"
"4107895","498544"
"4108629","2067571"
"4110102","366331"
"4115861","499543"
"4123752","306631"
"4125615","429377"
"4125866","478108"
"4129179","407236"
"4129622","34935"
"4129631","501334"
"4130409","322479"
"4135519","502069"
"4142436","126382"
"4145553","417552"
"4148010","20128"
"4150153","221564"
"4153022","433718"
"4153446","459176"
"4159575","67417"
"4161964","504519"
"4162240","409429"
"4165743","500452"
"4167077","298406"
"4169752","506343"
"4173309","19875"
"4177227","430652"
"4178789","507485"
"4181671","251311"
"4183646","354742"
"4186592","411965"
"4192087","509216"
"4193264","500451"
"4196545","195176"
"4197664","488183"
"4198457","202826"
"4203766","444668"
"4207646","255208"
"4211986","129195"
"4213453","511927"
"4214841","512107"
"4216560","233792"
"4217313","15622"
"4218135","69735"
"4226507","28360"
"4230516","163173"
"4237970","241590"
"4245303","489152"
"4249650","516597"
"4253297","421645"
"4253878","413735"
"4257027","460306"
"4259082","517799"
"4259149","148607"
"4259586","517885"
"4262773","19875"
"4268816","1894472"
"4269667","449693"
"4272534","332395"
"4273048","519173"
"4276046","284393"
"4276470","338851"
"4276602","79408"
"4282405","469999"
"4282857","4790871"
"4291618","522213"
"4296812","462242"
"4302686","85821"
"4304209","351893"
"4307422","269912"
"4310108","213269"
"4315286","525352"
"4315366","32834"
"4316781","838"
"4316944","475735"
"4317964","25985"
"4318780","525742"
"4321671","516160"
"4322243",""
"4324799","48044"
"4325263","526579"
"4327642","470184"
"4330922","132509"
"4332334","349584"
"4332740","464988"
"4335760","512218"
"4338416","528405"
"4343429","1746300"
"4345514","377909"
"4347924","523053"
"4350115","20654"
"4358146","187141"
"4360530","88111"
"4363252","114251"
"4363632","409429"
"4363973","775982"
"4367544","532426"
"4370329","87583"
"4370629","443523"
"4375450","421003"
"4375830","448897"
"4375885","321734"
"4382144","501729"
"4385010","435657"
"4385749","378844"
"4388385","501511"
"4393948","247414"
"4397062","507546"
"4398874","536484"
"4400645","462934"
"4400774","196886"
"4403793","537129"
"4409088","274205"
"4409438","22595"
"4409639","537937"
"4409951","141395"
"4413309","477279"
"4413407","139010"
"4413619","1112503"
"4414648","538544"
"4419168","539167"
"4421536","539513"
"4422833","248521"
"4427238","248521"
"4428236","3885"
"4429562","236896"
"4430480","537366"
"4430803","455020"
"4432115","518118"
"4440025","449856"
"4440409","469301"
"4441641","323069"
"4441742","329082"
"4443698","484290"
"4444516","32188"
"4445174","481075"
"4451338","8981"
"4453144","371668"
"4453880","2002071"
"4461194","192351"
"4487445","114251"
"4487525","541539"
"4488624","412719"
"4489703","548611"
"4489942","518657"
"4491255","351723"
"4495950","108869"
"4496849","368084"
"4501252","327508"
"4504280","481075"
"4505333","550674"
"4505994","501066"
"4508555","531954"
"4508779","453767"
"4511954","187141"
"4513433","477324"
"4515696","293358"
"4516111","257198"
"4518210","552305"
"4519905","552144"
"4519933","427617"
"4520578","16511"
"4521145","510603"
"4522312","552782"
"4522954","474831"
"4523350","530439"
"4525884","365238"
"4526612","553338"
"4528221","553538"
"4528443","553572"
"4529530",""
"4530779","553879"
"4533201","155196"
"4533755","275157"
"4534370","488434"
"4538056","554869"
"4540251","145650"
"4540972","488008"
"4546828","554712"
"4549736","490337"
"4551263","2067571"
"4553726","555978"
"4554331","213782"
"4555206","278836"
"4566830","465587"
"4567846","558908"
"4572955","559586"
"4578506","108869"
"4579549","560479"
"4579940","555660"
"4580982","2067571"
"4584775","488434"
"4585198","561330"
"4587509","168874"
"4591818","190604"
"4593674","79163"
"4594048","165130"
"4597659","331747"
"4598231","327941"
"4599113","499448"
"4604458","376207"
"4606229","413798"
"4607265","32188"
"4613205","117915"
"4613949","371571"
"4615163","277434"
"4616358","93311"
"4618499","565902"
"4619253","565997"
"4629566","47868"
"4633108","267738"
"4634124","163768"
"4635425","141688"
"4638563","568676"
"4642456","100751"
"4644935","555825"
"4646548","548591"
"4648005","548591"
"4648313","548591"
"4649994","480391"
"4655707","514493"
"4658052","365019"
"4663147","206342"
"4663534","181845"
"4665170","548223"
"4666586","103525"
"4669090","8203"
"4670309","51167"
"4675854","124696"
"4679348","574122"
"4680448","282383"
"4683848","55944"
"4685741","1638"
"4689613","360299"
"4692104","575783"
"4692509","218667"
"4697034","157080"
"4705213","384706"
"4706995","456563"
"4709736","506565"
"4713635","384698"
"4717467","384706"
"4721020","411771"
"4723729","448078"
"4736413","261239"
"4737841","72437"
"4738052","291701"
"4738397","29192"
"4742321","106418"
"4743915","582513"
"4744864","238389"
"4745596","467615"
"4746641","516160"
"4746769","579877"
"4751157","52529"
"4755329","583933"
"4755499","9636"
"4757037","507466"
"4757805","582862"
"4760254","516160"
"4764611","203907"
"4774361","461769"
"4774712","586453"
"4774805","586455"
"4775052","584513"
"4775548",""
"4776220","439317"
"4776289","203175"
"4781034","277516"
"4783063","341508"
"4787422","544716"
"4788210","234816"
"4797460","527312"
"4799763","589852"
"4804271","536205"
"4807409","106418"
"4808172","70535"
"4808482","581866"
"4811963","123349"
"4812134","518834"
"4813134","591724"
"4813640","591792"
"4815787","551503"
"4818502","309404"
"4818934","427793"
"4821197","592811"
"4823058","465179"
"4824395","4790871"
"4833989","424559"
"4834714","91748"
"4837454","228370"
"4844590",""
"4846823","594078"
"4848335","297907"
"4857166","597567"
"4857702","115018"
"4861865","598267"
"4869267","594026"
"4869426","569027"
"4869904","219686"
"4872713","449344"
"4873509","599858"
"4874507","599992"
"4876146","397991"
"4877303","281535"
"4878018","599992"
"4880303","599992"
"4882545","170007"
"4882830","341008"
"4884053","448639"
"4885290","601381"
"4887286","325129"
"4888176","224750"
"4888240","434512"
"4892142","573253"
"4892572","573253"
"4893565","498922"
"4894882","602608"
"4894954","259025"
"4895773","96613"
"4898092","441449"
"4899450","364914"
"4901261","584700"
"4901945","430720"
"4902764","565902"
"4905281","308877"
"4912269","531654"
"4913195","67796"
"4913211","169150"
"4914033","384706"
"4914196","225757"
"4915230","384706"
"4923362","514586"
"4926126","341654"
"4932958","401598"
"4932989","521245"
"4935219","397268"
"4936807","57421"
"4937790","176541"
"4942324",""
"4943127","427205"
"4945829","609872"
"4954002","291701"
"4955309","611081"
"4955493","164933"
"4956627","420613"
"4962756","612128"
"4967936","86611"
"4970016","148208"
"4970681","478108"
