links,assigned,demilestoned,reopened,referenced,subscribed,mentioned,marked_as_duplicate,cross-referenced,connected,pinned,committed,review_requested,review_dismissed
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/129,0,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/133,0,0,0,2,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/135,1,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/147,0,0,1,1,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/165,2,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/175,0,0,0,0,1,1,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/177,1,0,0,2,7,7,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/189,0,0,0,0,1,1,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/202,1,0,0,1,12,12,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/206,1,0,1,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/221,0,0,0,1,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/231,0,0,0,1,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/233,0,1,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/256,0,0,0,1,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/285,2,1,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/293,1,0,0,0,0,0,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/302,0,0,0,0,2,2,0,0,0,0,0,0,0
https://api.github.com/repos/AdguardTeam/AdGuardHome/issues/328,1,0,0,0,1,1,0,0,0,0,0,0,0
